Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_24,1.204,1.12,1.064,0.896,2.016,1.68,1.568,1.652,1.792,0.868
Driver_25,2.632,3.136,2.716,2.828,1.204,1.316,1.96,1.092,1.54,3.556
Driver_26,2.576,3.08,2.604,2.884,1.176,1.288,1.904,1.092,1.512,3.668
Driver_27,1.54,1.596,7.532,1.26,1.96,1.092,2.716,0.952,2.52,1.316
Driver_28,1.428,1.316,1.316,1.008,2.996,1.848,2.184,1.708,2.66,0.98
Driver_29,2.1,1.876,1.708,1.316,2.996,2.436,3.808,1.96,4.116,1.26
Driver_30,1.792,1.68,1.96,1.204,5.46,1.764,4.592,1.484,8.68,1.176
Driver_31,12.46,20.216,1.82,4.956,1.26,2.24,2.128,1.736,1.652,3.948
Driver_32,13.86,14.952,1.764,4.704,1.26,2.38,2.128,1.792,1.624,3.696
Driver_33,8.12,8.036,2.436,2.828,1.568,2.184,3.332,1.652,2.24,2.688
Driver_34,4.2,3.584,2.296,1.96,2.044,2.576,5.32,1.876,3.248,1.848
Driver_35,2.548,2.66,7.224,1.792,1.876,1.456,4.284,1.204,2.828,1.904
Driver_36,1.792,1.652,1.54,1.204,3.108,2.268,2.996,1.904,3.528,1.148
Driver_37,1.512,1.484,2.408,1.092,7.168,1.344,3.892,1.148,7.672,1.12
Driver_38,1.876,1.652,1.12,1.288,1.428,5.768,1.68,6.3,1.624,1.176
Driver_39,4.9,6.86,2.548,3.584,1.344,1.708,2.464,1.372,1.82,3.892
Driver_40,2.128,2.408,3.332,2.128,1.232,1.176,1.932,1.008,1.568,2.52
Driver_41,1.652,1.512,1.372,1.12,2.772,2.24,2.492,1.96,2.884,1.064
Driver_42,6.412,11.172,2.212,4.424,1.288,1.848,2.296,1.456,1.736,4.424
Driver_43,3.584,2.996,1.876,1.792,2.016,3.36,3.92,2.296,2.94,1.652
Driver_44,2.884,2.492,1.876,1.596,2.352,2.94,4.48,2.128,3.556,1.484
Driver_45,1.428,1.428,3.5,1.12,2.968,1.148,3.024,0.98,3.5,1.148
Driver_46,1.904,1.736,1.708,1.232,3.5,2.184,3.696,1.792,4.508,1.204
Driver_47,6.804,11.368,2.324,3.92,1.344,1.876,2.492,1.484,1.82,3.892
Driver_48,1.904,1.988,26.628,1.484,1.96,1.26,3.444,1.064,2.744,1.568
Driver_49,1.372,1.316,2.044,1.008,11.62,1.26,3.024,1.12,5.264,1.008
Driver_50,2.128,2.492,1.68,3.556,0.952,1.176,1.4,1.036,1.148,5.488
Driver_51,8.4,18.732,2.128,4.34,1.316,1.96,2.352,1.54,1.764,4.088
Driver_52,2.52,2.156,1.204,1.652,1.288,37.576,1.736,7.448,1.54,1.456
Driver_53,2.52,2.24,1.904,1.484,2.688,2.604,4.872,1.988,4.228,1.4
Driver_54,26.264,9.94,1.764,3.472,1.344,2.8,2.352,2.016,1.792,2.884
Driver_55,2.324,2.324,4.928,1.568,2.52,1.54,8.372,1.26,4.564,1.596
Driver_56,2.94,2.576,1.148,2.324,1.064,3.836,1.484,3.108,1.288,1.904
Driver_57,4.088,3.22,1.68,1.932,1.736,4.48,2.968,2.716,2.352,1.736
Driver_58,11.48,52.472,2.016,4.368,1.316,2.1,2.352,1.624,1.764,3.892
Driver_59,1.848,1.68,1.484,1.204,2.772,2.464,2.856,2.044,3.192,1.148
Driver_60,5.04,5.096,1.428,5.824,1.092,2.268,1.652,1.82,1.344,3.78
Driver_61,1.54,1.484,2.128,1.092,11.368,1.456,3.92,1.26,9.268,1.092
Driver_62,1.344,1.232,1.12,0.98,2.1,1.96,1.736,1.876,1.988,0.924
Driver_63,2.324,2.604,5.04,2.016,1.428,1.288,2.464,1.064,1.904,2.268
Driver_64,3.164,3.668,3.976,2.408,1.484,1.484,2.884,1.232,2.072,2.66
Driver_65,2.436,2.38,4.284,1.568,2.576,1.624,11.256,1.316,4.956,1.596
Driver_66,1.4,1.316,1.624,1.008,9.632,1.484,2.772,1.316,4.424,0.98
Driver_67,1.82,1.68,1.764,1.204,4.116,1.988,3.864,1.68,5.292,1.176
Driver_68,1.596,1.652,8.148,1.288,2.072,1.148,2.94,0.98,2.688,1.344
Driver_69,3.192,2.66,1.624,1.708,1.876,4.452,3.024,2.8,2.52,1.568
Driver_70,2.212,2.268,8.792,1.596,2.128,1.4,4.76,1.176,3.304,1.652
Driver_71,3.5,4.004,3.892,2.38,1.568,1.596,3.304,1.288,2.268,2.548
Driver_72,2.52,2.24,1.876,1.484,2.632,2.66,4.676,2.016,4.088,1.4
Driver_73,3.696,4.34,1.456,25.984,1.008,1.736,1.54,1.456,1.26,7.224
Driver_74,1.904,1.708,1.456,1.232,2.52,2.688,2.744,2.212,2.94,1.176
Driver_75,1.428,1.316,1.232,1.008,2.52,1.96,2.016,1.82,2.352,0.98
Driver_76,7.336,7.756,1.568,5.768,1.148,2.324,1.848,1.792,1.484,3.976
Driver_77,2.044,1.82,1.344,1.316,1.96,3.78,2.38,2.968,2.324,1.232
Driver_78,1.316,1.344,3.416,1.064,2.408,1.036,2.464,0.924,2.688,1.092
Driver_79,3.78,3.024,1.596,1.876,1.708,5.068,2.772,2.94,2.268,1.68
Driver_80,1.26,1.148,1.064,0.924,1.988,1.792,1.596,1.792,1.82,0.896
Driver_81,4.088,3.192,1.54,1.988,1.568,5.88,2.492,3.164,2.044,1.764
Driver_82,2.884,3.584,1.82,5.516,1.036,1.372,1.596,1.176,1.288,11.088
Driver_83,1.708,1.792,17.64,1.372,1.876,1.176,2.912,1.008,2.492,1.484
Driver_84,1.344,1.26,1.26,0.98,3.108,1.68,2.072,1.568,2.576,0.924
Driver_85,2.436,2.38,3.668,1.568,2.744,1.708,19.908,1.372,5.796,1.568
Driver_86,2.52,2.128,1.26,1.596,1.428,20.384,1.904,6.104,1.708,1.428
Driver_87,1.316,1.316,3.052,1.036,2.884,1.064,2.632,0.952,3.08,1.064
Driver_88,2.8,2.604,1.12,2.716,0.98,2.744,1.372,2.38,1.176,2.128
Driver_89,1.876,1.988,34.384,1.54,1.736,1.204,2.912,1.036,2.352,1.652
Driver_90,2.38,2.492,9.212,1.736,1.848,1.4,3.864,1.148,2.716,1.848
Driver_91,2.828,2.408,1.652,1.568,2.072,3.724,3.332,2.548,2.856,1.456
Driver_92,5.908,9.66,1.904,6.468,1.176,1.82,1.988,1.456,1.54,5.964
Driver_93,3.136,2.968,3.22,1.764,2.324,1.932,11.144,1.512,4.228,1.764
Driver_94,1.512,1.372,1.064,1.092,1.624,2.856,1.652,2.968,1.68,1.008
Driver_95,1.988,1.764,1.288,1.316,1.82,4.172,2.156,3.388,2.1,1.204
Driver_96,1.428,1.316,1.12,1.036,1.876,2.324,1.736,2.296,1.876,0.98
Driver_97,1.932,1.708,1.092,1.344,1.316,7.42,1.596,12.572,1.484,1.232
Driver_98,4.396,3.388,1.568,2.044,1.568,5.404,2.548,2.996,2.044,1.82
Driver_99,2.828,2.912,5.04,1.848,2.016,1.596,5.628,1.316,3.248,1.904
Driver_100,4.844,6.804,1.764,9.968,1.12,1.764,1.792,1.428,1.428,8.064
Driver_101,1.512,1.4,1.316,1.064,2.8,2.044,2.268,1.848,2.688,1.008
Driver_102,1.4,1.428,4.34,1.12,2.212,1.064,2.548,0.924,2.604,1.176
Driver_103,2.128,2.436,3.78,2.072,1.288,1.204,2.072,1.008,1.652,2.408
Driver_104,10.976,9.212,1.652,4.452,1.232,2.576,2.016,1.932,1.596,3.388
Driver_105,1.456,1.344,1.204,1.036,2.324,2.128,1.988,1.988,2.268,0.98
Driver_106,2.324,2.016,1.428,1.428,1.988,4.088,2.604,2.968,2.464,1.316
Driver_107,1.204,1.12,1.036,0.896,1.932,1.736,1.568,1.736,1.764,0.868
Driver_108,3.444,3.164,1.232,3.248,1.036,2.744,1.484,2.24,1.26,2.464
Driver_109,2.156,1.876,1.316,1.372,1.792,4.704,2.24,3.528,2.128,1.26
Driver_110,1.68,1.68,4.452,1.26,3.024,1.288,4.368,1.092,4.564,1.288
Driver_111,5.684,5.404,2.688,2.408,1.736,2.156,4.172,1.624,2.604,2.352
Driver_112,1.932,1.932,5.264,1.372,2.744,1.372,5.74,1.176,4.704,1.428
Driver_113,2.884,3.584,1.904,4.928,1.064,1.372,1.652,1.176,1.316,8.708
Driver_114,4.088,4.396,3.472,2.324,1.708,1.792,4.088,1.428,2.548,2.38
Driver_115,3.22,3.388,4.508,2.044,1.82,1.652,4.592,1.316,2.8,2.128
Driver_116,2.212,2.212,4.844,1.512,2.632,1.512,8.232,1.26,4.9,1.54
Driver_117,1.204,1.12,1.064,0.896,2.072,1.68,1.596,1.652,1.848,0.868
Driver_118,1.512,1.456,2.24,1.092,9.352,1.372,3.808,1.176,8.036,1.092
Driver_119,2.324,2.268,3.92,1.512,2.8,1.624,14.14,1.316,5.936,1.512
Driver_120,1.232,1.148,1.148,0.924,2.492,1.624,1.764,1.568,2.1,0.896
Driver_121,2.576,2.8,6.58,1.932,1.652,1.4,3.304,1.176,2.352,2.1
Driver_122,2.072,1.82,1.288,1.344,1.792,4.396,2.184,3.472,2.1,1.232
Driver_123,1.344,1.316,2.268,1.036,6.188,1.204,2.996,1.064,4.648,1.036
Driver_124,2.24,2.38,10.948,1.736,1.708,1.316,3.248,1.092,2.408,1.876
Driver_125,1.288,1.204,1.232,0.952,3.052,1.624,1.96,1.512,2.436,0.924
Driver_126,2.94,3.64,2.296,3.612,1.148,1.372,1.848,1.148,1.456,4.928
Driver_127,5.348,4.004,1.792,2.156,1.68,3.78,3.108,2.436,2.324,1.932
Driver_128,1.876,2.016,12.488,1.568,1.596,1.176,2.604,1.008,2.1,1.708
Driver_129,2.912,2.52,1.176,2.156,1.12,4.788,1.54,3.668,1.316,1.792
Driver_130,1.624,1.54,2.128,1.148,8.876,1.512,4.368,1.288,12.04,1.12
Driver_131,3.696,2.996,1.316,2.184,1.26,6.776,1.848,3.752,1.568,1.848
Driver_132,2.212,2.296,10.192,1.624,2.016,1.372,4.34,1.148,3.052,1.708
Driver_133,5.04,7.616,1.932,6.636,1.176,1.736,1.932,1.4,1.512,6.832
Driver_134,1.988,2.128,8.652,1.68,1.512,1.204,2.52,1.008,2.016,1.848
Driver_135,1.736,1.68,2.66,1.204,5.404,1.484,5.852,1.26,19.292,1.204
Driver_136,14.476,26.824,2.1,3.724,1.372,2.212,2.576,1.68,1.876,3.36
Driver_137,3.024,3.78,2.464,3.444,1.176,1.4,1.96,1.176,1.54,4.452
Driver_138,2.66,3.22,2.408,3.192,1.148,1.316,1.82,1.092,1.456,4.256
Driver_139,2.128,2.268,15.736,1.652,1.764,1.288,3.36,1.092,2.52,1.764
Driver_140,2.632,2.296,1.82,1.512,2.464,2.884,4.256,2.128,3.668,1.428
Driver_141,1.344,1.26,1.344,0.98,3.864,1.596,2.184,1.456,2.884,0.952
Driver_142,1.876,1.988,10.864,1.568,1.568,1.176,2.52,1.008,2.044,1.736
Driver_143,5.488,4.984,2.604,2.324,1.792,2.268,4.452,1.708,2.716,2.212
Driver_144,9.212,6.664,1.568,3.696,1.232,2.968,2.016,2.156,1.596,2.884
Driver_145,1.792,1.68,0.924,1.652,0.896,2.688,1.148,2.94,1.036,1.428
Driver_146,2.408,2.128,1.064,1.904,1.064,4.396,1.4,4.032,1.232,1.624
Driver_147,3.276,4.2,2.212,4.2,1.148,1.456,1.876,1.204,1.484,5.796
Driver_148,2.492,2.156,1.568,1.456,2.128,3.668,3.052,2.632,2.772,1.372
Driver_149,2.072,2.436,1.848,3.024,0.98,1.148,1.456,1.008,1.204,4.34
Driver_150,1.512,1.456,1.876,1.092,12.684,1.512,3.5,1.316,6.972,1.064
