Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_108,1.316,1.456,1.624,1.792,1.148,1.12,1.512,1.876,2.912,1.316
Driver_109,2.856,3.64,1.428,6.328,1.456,2.044,1.904,1.484,4.564,2.744
Driver_110,2.268,2.436,2.38,3.584,1.988,1.848,3.304,2.464,14.028,2.212
Driver_111,2.996,2.436,1.568,2.268,4.536,3.668,3.22,1.4,1.848,3.052
Driver_112,2.1,2.268,2.268,3.304,1.764,1.68,2.772,2.408,19.74,2.044
Driver_113,1.316,1.428,1.596,1.792,1.12,1.12,1.484,1.82,2.828,1.288
Driver_114,5.208,7.028,1.54,39.508,1.876,3.08,2.436,1.512,3.976,4.872
Driver_115,2.016,2.38,1.344,3.248,1.232,1.568,1.596,1.428,3.724,1.96
Driver_116,5.096,3.612,1.456,2.996,2.884,6.972,2.744,1.344,2.016,5.32
Driver_117,1.932,2.296,1.26,2.996,1.176,1.512,1.484,1.316,3.108,1.876
Driver_118,5.18,9.072,1.344,12.908,1.624,2.996,1.988,1.316,3.164,4.816
Driver_119,2.1,2.492,0.924,2.352,1.036,1.68,1.176,0.952,1.68,2.044
Driver_120,1.904,2.016,2.772,2.744,1.876,1.596,3.136,2.996,7.812,1.876
Driver_121,1.428,1.624,1.12,1.932,0.98,1.204,1.204,1.204,2.184,1.4
Driver_122,1.344,1.512,1.064,1.764,0.952,1.12,1.148,1.148,1.988,1.316
Driver_123,6.356,4.284,1.148,2.8,1.848,19.516,1.82,1.092,1.708,6.972
Driver_124,4.228,3.192,1.092,2.296,1.82,9.38,1.68,1.036,1.512,4.508
Driver_125,1.708,1.596,3.136,1.764,6.468,1.708,7.056,2.408,1.96,1.708
Driver_126,1.848,1.596,1.232,1.456,2.968,2.324,1.932,1.12,1.26,1.904
Driver_127,1.4,1.512,1.988,1.904,1.288,1.204,1.764,2.38,3.5,1.372
Driver_128,1.792,1.652,2.688,1.764,9.716,1.82,6.412,2.128,1.904,1.792
Driver_129,3.528,4.648,1.036,3.444,1.26,2.604,1.4,1.036,1.932,3.444
Driver_130,1.96,1.848,3.5,2.156,4.34,1.848,22.764,2.8,2.632,1.932
Driver_131,1.232,1.26,6.972,1.456,1.68,1.12,2.38,31.64,2.184,1.232
Driver_132,2.408,2.212,2.548,2.492,5.292,2.268,16.016,2.184,2.66,2.38
Driver_133,1.68,1.96,1.316,2.52,1.148,1.372,1.456,1.4,3.136,1.652
Driver_134,2.408,2.492,2.604,3.472,2.408,1.988,4.648,2.548,6.44,2.352
Driver_135,10.668,5.6,1.372,3.836,2.296,10.556,2.38,1.288,2.156,11.704
Driver_136,2.072,2.548,1.232,3.276,1.204,1.624,1.484,1.288,3.024,2.016
Driver_137,1.484,1.512,5.964,1.848,2.016,1.344,3.304,7.224,3.052,1.484
Driver_138,4.06,3.248,1.036,2.268,1.596,6.58,1.54,0.98,1.456,4.284
Driver_139,2.436,1.988,1.26,1.764,2.968,3.36,2.1,1.148,1.428,2.492
Driver_140,1.96,1.988,3.472,2.576,2.352,1.68,4.732,3.416,4.816,1.932
Driver_141,1.512,1.764,1.12,2.1,1.008,1.26,1.232,1.204,2.268,1.484
Driver_142,1.372,1.484,1.932,1.876,1.26,1.176,1.708,2.296,3.388,1.344
Driver_143,5.04,4.816,1.736,6.412,2.492,3.472,3.416,1.652,3.64,4.844
Driver_144,9.94,5.376,1.232,3.36,2.016,24.528,2.044,1.176,1.932,11.592
Driver_145,3.248,2.94,2.1,3.416,3.724,2.856,6.188,1.904,3.108,3.22
Driver_146,1.904,1.764,2.856,1.932,7.588,1.876,10.052,2.296,2.128,1.904
Driver_147,6.58,4.256,1.4,3.304,2.604,9.016,2.576,1.316,2.072,6.944
Driver_148,1.344,1.344,17.92,1.568,2.044,1.232,3.108,12.348,2.296,1.344
Driver_149,3.948,2.94,1.344,2.436,2.884,6.384,2.436,1.232,1.764,4.116
Driver_150,2.492,2.772,1.988,4.508,1.792,1.904,2.744,2.072,31.248,2.408
