Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_53,2.072,1.428,1.26,2.296,1.596,1.988,1.624,1.96,1.428,2.324
Driver_54,3.696,12.824,1.232,4.928,5.796,6.664,2.408,4.704,5.712,4.312
Driver_55,2.184,1.54,5.096,1.708,2.016,1.736,3.808,2.044,1.904,1.82
Driver_56,1.596,1.736,1.456,1.4,1.932,1.512,2.016,1.652,2.128,1.428
Driver_57,2.716,2.1,1.176,3.864,2.156,3.136,1.792,2.716,1.932,3.556
Driver_58,1.82,3.948,0.98,1.96,2.548,2.212,1.596,2.016,3.024,1.876
Driver_59,2.156,1.344,6.328,1.708,1.708,1.68,2.884,1.932,1.568,1.848
Driver_60,1.792,1.372,1.092,2.044,1.456,1.82,1.4,1.736,1.316,2.044
Driver_61,2.24,6.076,1.12,2.352,3.5,2.744,1.96,2.548,4.592,2.24
Driver_62,4.06,1.988,1.652,4.088,2.464,3.304,2.66,3.5,2.072,4.508
Driver_63,2.268,7.084,1.064,2.604,3.332,3.024,1.82,2.632,3.948,2.408
Driver_64,2.52,1.792,3.192,1.904,2.464,1.988,4.928,2.352,2.352,2.044
Driver_65,1.568,1.876,1.288,1.428,1.988,1.54,1.876,1.652,2.24,1.428
Driver_66,10.192,3.36,1.932,4.564,7.224,5.236,8.204,9.016,4.956,5.376
Driver_67,2.716,2.408,1.988,2.1,3.36,2.324,4.368,2.744,3.5,2.212
Driver_68,8.064,4.704,1.456,17.332,6.72,94.304,3.248,12.74,4.704,13.804
Driver_69,1.932,1.96,1.736,1.624,2.352,1.764,2.66,1.96,2.52,1.68
Driver_70,2.716,3.92,1.456,2.38,4.592,2.8,2.968,2.996,6.356,2.408
Driver_71,3.192,1.624,2.436,2.548,2.1,2.324,3.136,2.688,1.82,2.856
Driver_72,1.736,1.232,56.504,1.428,1.54,1.428,2.464,1.624,1.428,1.512
Driver_73,1.568,1.568,1.624,1.344,1.792,1.428,2.044,1.568,1.904,1.372
Driver_74,1.708,1.176,6.832,1.428,1.428,1.4,2.184,1.568,1.316,1.512
Driver_75,3.108,2.072,2.856,2.212,2.996,2.352,7.756,2.884,2.772,2.408
Driver_76,2.072,2.016,1.82,1.708,2.492,1.848,2.94,2.1,2.66,1.764
Driver_77,3.36,2.072,2.996,2.324,3.024,2.436,9.884,3.052,2.744,2.548
Driver_78,1.82,1.372,1.12,2.1,1.484,1.848,1.428,1.764,1.344,2.072
Driver_79,3.836,1.82,1.96,3.248,2.352,2.828,3.024,3.192,1.988,3.668
Driver_80,3.276,9.996,1.176,4.424,4.648,5.516,2.184,4.004,4.676,3.836
Driver_81,1.96,4.76,1.008,2.184,2.744,2.492,1.652,2.212,3.192,2.072
Driver_82,2.492,2.828,1.036,3.752,2.436,3.472,1.68,2.716,2.24,3.248
Driver_83,6.44,6.916,1.456,6.552,16.324,11.452,3.5,10.22,8.54,6.384
Driver_84,1.708,1.792,1.596,1.484,2.072,1.596,2.24,1.736,2.24,1.512
Driver_85,4.032,2.576,1.316,6.888,2.856,4.788,2.296,4.032,2.408,6.216
Driver_86,1.96,1.428,5.32,1.568,1.82,1.596,3.164,1.848,1.736,1.652
Driver_87,2.296,3.416,1.008,3.192,2.52,3.276,1.624,2.576,2.464,2.8
Driver_88,4.032,1.848,2.016,3.332,2.408,2.884,3.164,3.332,2.044,3.78
Driver_89,3.584,3.276,1.204,6.86,3.136,5.544,2.1,3.976,2.744,5.376
Driver_90,2.604,2.464,1.092,3.92,2.296,3.388,1.708,2.744,2.1,3.444
Driver_91,3.108,2.016,1.316,4.088,2.24,3.22,2.016,2.996,1.96,4.032
Driver_92,1.736,1.764,1.624,1.484,2.072,1.596,2.296,1.764,2.212,1.512
Driver_93,4.704,1.96,2.296,3.36,2.688,3.024,4.172,3.696,2.24,3.892
Driver_94,1.904,1.596,2.576,1.54,1.988,1.624,2.94,1.848,1.988,1.624
Driver_95,3.528,31.444,1.232,4.228,6.272,5.628,2.464,4.424,6.944,3.836
Driver_96,6.44,2.24,1.904,4.704,3.108,3.948,3.836,4.816,2.52,5.768
Driver_97,1.708,1.148,7.476,1.428,1.428,1.4,2.184,1.54,1.316,1.512
Driver_98,3.248,4.732,1.484,2.772,6.356,3.36,3.332,3.668,10.108,2.828
Driver_99,2.016,1.876,1.96,1.652,2.352,1.792,2.94,2.016,2.464,1.736
Driver_100,4.004,4.312,1.652,3.108,8.12,3.78,4.368,4.508,9.744,3.248
Driver_101,1.344,1.428,1.344,1.204,1.568,1.288,1.652,1.372,1.68,1.204
Driver_102,3.304,2.1,1.316,4.452,2.352,3.444,2.1,3.164,2.016,4.34
Driver_103,1.764,2.408,1.232,1.624,2.408,1.82,1.96,1.876,2.856,1.624
Driver_104,2.828,2.212,2.296,2.128,3.164,2.296,5.32,2.772,3.108,2.268
Driver_105,7.364,4.872,1.428,16.464,6.636,123.788,3.164,11.256,4.732,12.292
Driver_106,2.324,4.9,1.008,2.996,2.912,3.332,1.708,2.66,2.996,2.688
Driver_107,12.46,2.632,1.96,5.404,4.116,4.928,5.348,7.224,3.164,7.056
Driver_108,1.792,2.184,1.372,1.596,2.352,1.764,2.156,1.876,2.716,1.624
Driver_109,2.324,1.82,1.12,3.024,1.876,2.548,1.624,2.296,1.68,2.856
Driver_110,2.352,3.108,1.008,3.36,2.436,3.304,1.624,2.604,2.324,2.94
Driver_111,2.828,2.072,2.548,2.1,2.968,2.24,5.768,2.716,2.856,2.24
Driver_112,2.548,1.484,1.848,2.352,1.792,2.1,2.24,2.268,1.568,2.52
Driver_113,8.456,5.488,1.54,7.196,15.204,12.32,3.948,16.016,7.28,7.504
Driver_114,1.624,1.12,8.26,1.344,1.372,1.344,2.1,1.484,1.288,1.428
Driver_115,3.052,32.312,1.204,3.5,5.208,4.424,2.268,3.696,6.356,3.248
Driver_116,2.772,1.792,3.836,2.016,2.464,2.1,5.992,2.52,2.268,2.212
Driver_117,1.596,2.268,1.12,1.484,2.128,1.652,1.68,1.68,2.492,1.484
Driver_118,3.164,2.324,1.232,4.872,2.464,3.78,1.988,3.192,2.128,4.396
Driver_119,2.156,1.344,5.992,1.736,1.708,1.68,2.912,1.932,1.568,1.876
Driver_120,1.848,1.232,6.944,1.512,1.512,1.484,2.38,1.68,1.4,1.624
Driver_121,4.144,1.988,1.68,4.06,2.492,3.304,2.744,3.528,2.1,4.536
Driver_122,4.032,1.848,2.772,2.828,2.576,2.66,4.844,3.276,2.184,3.22
Driver_123,9.884,3.332,1.932,4.508,7.168,5.152,8.4,8.764,4.928,5.264
Driver_124,2.912,13.916,1.232,3.052,5.376,3.808,2.352,3.472,7.924,2.912
Driver_125,6.608,2.24,2.296,3.808,3.332,3.584,5.964,4.76,2.688,4.564
Driver_126,4.284,2.352,1.428,6.132,2.772,4.368,2.436,4.032,2.324,6.16
Driver_127,2.016,2.856,1.316,1.82,2.912,2.072,2.24,2.184,3.612,1.848
Driver_128,13.86,3.36,1.596,14.112,5.04,9.912,3.724,12.432,3.668,37.016
Driver_129,2.044,1.288,5.04,1.68,1.624,1.624,2.604,1.848,1.484,1.82
Driver_130,1.568,1.12,12.46,1.288,1.372,1.288,2.072,1.456,1.288,1.372
Driver_131,1.848,4.116,0.98,1.988,2.604,2.268,1.624,2.072,3.108,1.904
Driver_132,3.444,1.736,1.932,2.996,2.184,2.604,2.772,2.912,1.876,3.332
Driver_133,36.792,3.08,1.792,7.308,5.152,6.804,4.956,12.152,3.724,10.612
Driver_134,5.768,6.72,1.512,4.928,81.452,7.14,3.836,8.036,14.112,5.012
Driver_135,1.792,1.288,10.976,1.428,1.596,1.456,2.632,1.652,1.512,1.54
Driver_136,3.276,1.932,3.416,2.296,2.772,2.352,8.764,2.94,2.492,2.52
Driver_137,2.912,1.82,3.696,2.1,2.576,2.156,6.636,2.632,2.352,2.296
Driver_138,7.476,2.324,1.96,4.872,3.332,4.172,4.256,5.292,2.66,6.076
Driver_139,1.82,3.08,1.12,1.764,2.632,1.988,1.848,1.988,3.276,1.736
Driver_140,2.968,2.52,1.148,4.76,2.492,3.836,1.876,3.108,2.212,4.116
Driver_141,1.54,1.932,1.204,1.4,1.96,1.54,1.736,1.596,2.24,1.4
Driver_142,4.956,3.64,1.82,3.36,7.812,4.004,6.356,5.292,6.72,3.64
Driver_143,1.764,1.204,9.016,1.456,1.484,1.428,2.296,1.596,1.372,1.54
Driver_144,2.072,4.368,0.98,2.576,2.632,2.828,1.596,2.352,2.8,2.352
Driver_145,1.904,3.36,0.924,2.408,2.268,2.548,1.456,2.128,2.352,2.184
Driver_146,1.848,1.344,7.196,1.484,1.68,1.512,2.828,1.708,1.596,1.568
Driver_147,2.716,4.48,1.372,2.436,4.788,2.912,2.8,3.052,7.14,2.464
Driver_148,6.44,2.212,2.1,4.172,3.136,3.696,4.508,4.704,2.548,5.068
Driver_149,2.016,4.424,0.98,2.408,2.604,2.66,1.568,2.268,2.828,2.212
Driver_150,6.524,3.948,1.792,4.032,10.472,4.928,6.356,7.196,7.112,4.424
