Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_72,2.324,1.624,2.52,1.428,11.2,4.648,1.176,1.204,3.36,1.204
Driver_73,1.26,1.12,2.66,13.02,1.428,1.4,2.352,1.848,1.316,2.324
Driver_74,1.708,1.876,1.372,1.652,1.092,1.008,4.144,8.54,1.484,4.396
Driver_75,2.94,2.8,1.988,2.016,1.568,1.344,3.248,4.284,2.464,3.5
Driver_76,1.428,1.4,1.68,2.744,1.176,1.092,17.752,5.404,1.372,12.544
Driver_77,4.088,17.78,1.288,1.148,1.372,1.148,1.456,1.736,2.688,1.512
Driver_78,2.912,1.876,3.892,1.848,5.572,3.444,1.512,1.512,4.228,1.54
Driver_79,1.904,1.428,7.812,2.212,4.816,4.564,1.456,1.4,2.352,1.484
Driver_80,1.148,1.036,1.904,4.984,1.176,1.148,2.66,1.96,1.148,2.548
Driver_81,1.176,1.064,2.1,6.496,1.26,1.232,2.492,1.904,1.204,2.408
Driver_82,1.568,1.54,1.736,2.632,1.204,1.12,150.36,7.784,1.456,57.596
Driver_83,1.932,2.156,1.428,1.624,1.148,1.036,3.612,6.944,1.624,3.864
Driver_84,2.576,2.996,1.092,0.896,1.316,1.12,1.008,1.12,2.212,1.036
Driver_85,1.54,1.4,2.38,5.404,1.4,1.316,5.096,3.276,1.512,5.012
Driver_86,1.68,1.288,6.86,2.184,4.144,4.76,1.372,1.316,2.016,1.4
Driver_87,1.652,1.26,2.94,1.512,7.896,104.244,1.12,1.092,2.072,1.148
Driver_88,1.82,1.344,2.408,1.344,10.192,7.98,1.064,1.064,2.38,1.092
Driver_89,21.56,5.292,1.876,1.456,2.044,1.596,1.68,1.904,6.524,1.736
Driver_90,2.436,1.736,7.14,2.52,3.612,2.884,1.792,1.736,2.996,1.848
Driver_91,4.284,5.04,1.288,1.064,1.54,1.288,1.204,1.344,3.22,1.232
Driver_92,3.136,3.836,1.568,1.54,1.4,1.204,2.436,3.36,2.352,2.576
Driver_93,2.1,2.828,1.26,1.316,1.12,0.98,2.212,3.108,1.708,2.296
Driver_94,8.288,5.572,1.848,1.54,1.848,1.484,1.876,2.212,4.48,1.96
Driver_95,3.416,2.52,2.8,2.296,2.072,1.708,2.576,2.8,3.276,2.716
Driver_96,2.492,2.464,1.848,2.044,1.428,1.26,3.92,5.936,2.128,4.312
Driver_97,2.24,1.596,2.184,1.288,7.112,4.06,1.12,1.12,3.164,1.12
Driver_98,3.892,2.548,1.624,1.148,2.492,1.876,1.148,1.232,5.292,1.176
Driver_99,1.372,1.176,3.556,15.568,1.624,1.624,2.268,1.848,1.456,2.268
Driver_100,9.828,4.592,2.016,1.596,2.044,1.624,1.848,2.128,5.572,1.932
Driver_101,1.372,1.148,3.864,8.624,1.708,1.708,2.044,1.708,1.456,2.044
Driver_102,1.988,1.456,3.416,1.624,22.148,8.596,1.232,1.232,2.66,1.26
Driver_103,1.568,1.988,1.064,1.176,0.952,0.868,1.96,2.632,1.316,2.016
Driver_104,2.968,6.748,1.176,1.064,1.232,1.036,1.4,1.68,2.128,1.456
Driver_105,2.604,2.632,1.12,0.924,1.456,1.204,0.98,1.092,2.408,1.008
Driver_106,1.708,1.54,2.436,4.34,1.456,1.344,5.796,3.892,1.68,5.936
Driver_107,6.188,2.884,2.044,1.4,2.94,2.1,1.372,1.484,23.492,1.4
Driver_108,1.54,1.512,1.624,2.38,1.176,1.064,25.396,8.876,1.428,21.84
Driver_109,8.624,5.488,1.54,1.204,1.876,1.484,1.344,1.484,5.264,1.372
Driver_110,3.612,3.892,1.736,1.652,1.512,1.288,2.492,3.276,2.688,2.632
Driver_111,2.044,1.96,1.96,2.464,1.4,1.26,6.496,8.428,1.848,7.672
Driver_112,2.016,2.548,1.288,1.372,1.12,0.98,2.492,3.724,1.652,2.604
Driver_113,2.184,1.932,2.464,3.024,1.596,1.428,4.732,4.536,2.072,5.18
Driver_114,1.96,1.428,2.884,1.484,35.616,8.54,1.176,1.176,2.632,1.176
Driver_115,5.012,3.108,2.492,1.932,2.212,1.764,2.128,2.38,4.536,2.24
Driver_116,2.744,3.388,1.512,1.54,1.316,1.148,2.576,3.724,2.128,2.744
Driver_117,3.584,2.212,3.668,2.016,3.472,2.52,1.764,1.82,4.9,1.82
Driver_118,1.96,2.52,1.232,1.288,1.064,0.952,2.24,3.192,1.596,2.324
Driver_119,2.996,1.904,2.52,1.456,6.244,3.388,1.26,1.316,4.9,1.288
Driver_120,3.612,2.212,3.64,2.016,3.5,2.52,1.764,1.792,4.984,1.82
Driver_121,1.652,1.26,2.66,1.428,8.428,22.792,1.092,1.064,2.128,1.12
Driver_122,5.656,3.416,2.352,1.82,2.128,1.708,2.072,2.352,4.732,2.184
Driver_123,1.484,1.176,4.34,1.904,3.92,5.712,1.232,1.176,1.792,1.26
Driver_124,2.52,1.988,3.5,3.08,2.072,1.764,2.884,2.8,2.576,3.024
Driver_125,2.548,2.66,1.12,0.896,1.428,1.204,0.98,1.092,2.352,1.008
Driver_126,3.668,2.24,1.988,1.288,3.612,2.436,1.204,1.288,6.496,1.232
Driver_127,1.932,1.428,6.58,2.1,5.516,4.984,1.428,1.372,2.436,1.456
Driver_128,1.988,1.456,4.844,1.876,7.924,6.244,1.344,1.316,2.576,1.372
Driver_129,3.892,2.268,3.136,1.792,3.976,2.66,1.596,1.652,6.44,1.624
Driver_130,1.176,1.064,2.1,6.3,1.232,1.232,2.464,1.876,1.176,2.38
Driver_131,2.184,1.54,2.688,1.456,18.508,5.572,1.176,1.176,3.08,1.204
Driver_132,3.668,2.38,3.388,2.212,2.66,2.1,2.072,2.156,4.172,2.156
Driver_133,3.724,4.648,1.232,1.008,1.484,1.232,1.148,1.316,2.884,1.176
Driver_134,1.568,1.4,2.464,5.74,1.428,1.344,4.816,3.22,1.54,4.76
Driver_135,1.54,1.176,2.66,1.456,5.908,26.124,1.064,1.036,1.904,1.092
Driver_136,1.988,1.736,2.632,3.64,1.596,1.456,4.816,4.004,1.932,5.124
Driver_137,3.332,2.408,3.08,2.38,2.212,1.82,2.492,2.604,3.332,2.604
Driver_138,3.472,10.108,1.232,1.12,1.288,1.092,1.428,1.708,2.408,1.456
Driver_139,1.624,1.26,6.72,2.212,3.892,4.564,1.372,1.288,1.96,1.4
Driver_140,3.024,2.016,1.764,1.176,3.276,2.324,1.12,1.176,4.452,1.148
Driver_141,1.26,1.12,2.408,10.864,1.344,1.316,2.716,2.044,1.288,2.66
Driver_142,1.596,1.96,1.12,1.26,0.98,0.896,2.268,3.164,1.372,2.352
Driver_143,1.904,2.408,1.232,1.344,1.064,0.952,2.38,3.444,1.568,2.464
Driver_144,1.26,1.176,1.708,3.416,1.12,1.092,4.956,2.996,1.232,4.508
Driver_145,1.82,1.764,1.876,2.576,1.316,1.204,10.64,9.884,1.68,14.112
Driver_146,1.512,1.68,1.204,1.456,0.98,0.896,3.136,4.704,1.316,3.22
Driver_147,2.184,1.54,4.648,1.876,8.4,5.292,1.4,1.372,2.912,1.428
Driver_148,2.856,2.604,2.128,2.156,1.624,1.4,3.388,4.284,2.464,3.696
Driver_149,8.064,14.98,1.512,1.26,1.652,1.344,1.54,1.792,3.948,1.596
Driver_150,1.68,1.372,6.3,5.964,2.072,1.988,2.24,1.932,1.82,2.24
