Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_29,5.32,1.624,1.12,2.912,1.624,1.54,1.008,24.472,1.26,1.624
Driver_30,2.604,1.204,2.548,1.876,7.868,4.984,1.428,1.736,2.156,3.08
Driver_31,1.568,9.324,0.98,2.464,1.12,1.148,1.176,1.596,1.288,1.4
Driver_32,2.912,1.232,2.268,1.988,6.132,4.284,1.372,1.876,2.044,2.968
Driver_33,4.004,2.128,1.876,5.124,3.052,3.136,1.708,2.38,2.688,4.704
Driver_34,1.624,7.672,0.952,2.548,1.12,1.148,1.12,1.708,1.26,1.4
Driver_35,4.004,1.708,2.156,3.388,4.48,4.34,1.68,2.24,2.716,5.32
Driver_36,2.184,1.204,3.556,1.792,24.08,9.632,1.68,1.54,2.688,3.808
Driver_37,1.652,35.812,1.064,2.8,1.232,1.26,1.316,1.624,1.456,1.596
Driver_38,1.344,1.26,3.892,1.484,2.352,2.856,5.936,1.092,7.196,3.248
Driver_39,1.792,2.604,1.736,2.66,1.876,2.1,2.66,1.456,3.332,3.248
Driver_40,1.148,1.344,1.988,1.372,1.568,1.764,12.292,0.98,3.332,2.128
Driver_41,1.876,6.048,1.288,3.416,1.512,1.596,1.68,1.652,1.96,2.156
Driver_42,8.456,1.512,1.596,2.968,2.94,2.576,1.232,3.332,1.736,2.52
Driver_43,1.4,1.092,40.768,1.372,3.36,4.088,2.492,1.092,3.724,3.052
Driver_44,1.708,11.956,1.008,2.856,1.176,1.232,1.204,1.764,1.344,1.484
Driver_45,4.06,1.26,1.176,2.072,1.736,1.596,0.952,4.284,1.204,1.54
Driver_46,1.288,1.232,3.752,1.4,2.212,2.604,6.244,1.036,5.684,2.884
Driver_47,2.1,10.024,1.12,4.228,1.372,1.428,1.316,2.044,1.54,1.792
Driver_48,2.716,1.092,1.652,1.708,2.94,2.436,1.092,1.96,1.484,1.96
Driver_49,2.632,3.78,1.092,4.928,1.4,1.4,1.148,2.996,1.372,1.68
Driver_50,2.548,1.428,3.248,2.268,11.312,13.636,1.904,1.68,3.472,7.14
Driver_51,1.288,0.84,2.52,1.092,2.464,2.268,1.204,1.036,1.54,1.652
Driver_52,1.484,1.008,8.064,1.344,4.032,4.284,1.82,1.148,2.604,2.66
Driver_53,2.688,1.232,2.52,1.96,8.204,5.152,1.456,1.792,2.184,3.22
Driver_54,3.024,1.232,2.212,2.016,5.824,4.172,1.372,1.932,2.016,2.94
Driver_55,1.372,0.924,4.312,1.204,3.22,3.136,1.512,1.092,2.016,2.1
Driver_56,1.792,1.484,3.92,1.96,3.668,4.984,3.248,1.344,14.112,8.148
Driver_57,2.1,1.064,2.38,1.54,4.704,3.528,1.288,1.54,1.82,2.324
Driver_58,3.724,1.176,1.344,1.932,2.156,1.904,1.008,2.884,1.316,1.736
Driver_59,4.62,2.8,1.316,19.152,1.876,1.876,1.316,3.696,1.736,2.324
Driver_60,3.276,3.304,1.148,7.224,1.54,1.54,1.204,3.528,1.484,1.876
Driver_61,2.268,2.156,2.156,3.136,2.688,3.08,2.492,1.652,4.452,6.356
Driver_62,1.764,1.428,4.312,1.904,3.724,5.124,3.276,1.316,13.048,7.224
Driver_63,2.8,1.26,2.576,2.044,9.296,5.684,1.484,1.82,2.296,3.528
Driver_64,2.016,1.568,3.5,2.184,4.116,5.712,2.828,1.456,8.512,15.12
Driver_65,1.568,1.092,9.156,1.456,4.956,5.6,1.96,1.204,2.996,3.136
Driver_66,7.112,1.4,1.4,2.576,2.296,2.044,1.092,4.032,1.456,1.988
Driver_67,1.148,1.484,1.68,1.4,1.428,1.596,5.656,0.98,2.8,1.988
Driver_68,4.9,1.764,1.988,3.78,3.836,3.668,1.568,2.52,2.464,4.368
Driver_69,1.456,0.924,3.332,1.232,3.444,3.108,1.4,1.148,1.848,2.044
Driver_70,1.792,1.596,3.192,2.072,3.108,3.976,3.556,1.372,17.5,7.644
Driver_71,1.848,24.92,1.12,3.416,1.344,1.372,1.372,1.792,1.568,1.764
Driver_72,2.968,2.52,1.82,5.068,2.548,2.744,1.904,2.072,2.94,4.564
Driver_73,1.232,1.26,2.912,1.4,1.932,2.268,11.788,1.008,4.956,2.632
Driver_74,1.764,1.148,7.14,1.596,6.888,8.932,2.016,1.288,3.416,3.92
Driver_75,1.96,1.064,2.912,1.54,5.88,4.312,1.4,1.428,2.016,2.548
Driver_76,1.4,1.512,2.576,1.652,2.044,2.408,8.988,1.12,6.888,3.248
Driver_77,1.344,0.924,5.04,1.204,3.192,3.22,1.596,1.064,2.128,2.156
Driver_78,1.764,30.184,1.12,3.192,1.316,1.372,1.372,1.708,1.568,1.736
Driver_79,2.492,3.332,1.596,5.124,2.016,2.156,1.876,1.96,2.548,3.276
Driver_80,4.032,1.736,2.156,3.5,4.312,4.228,1.68,2.268,2.744,5.376
Driver_81,1.484,2.324,1.596,2.072,1.624,1.792,2.968,1.26,2.94,2.52
Driver_82,1.512,1.008,6.832,1.372,4.368,4.508,1.764,1.176,2.548,2.688
Driver_83,5.992,1.96,1.764,4.984,3.052,2.968,1.512,2.856,2.268,3.696
Driver_84,1.4,0.98,7.42,1.288,3.556,3.724,1.792,1.092,2.464,2.436
Driver_85,1.4,0.952,6.16,1.26,3.444,3.528,1.708,1.092,2.296,2.324
Driver_86,1.344,0.952,5.488,1.232,3.22,3.276,1.652,1.064,2.184,2.212
Driver_87,3.108,3.668,1.4,12.544,1.876,1.932,1.512,2.492,2.016,2.604
Driver_88,1.736,9.772,1.176,3.024,1.372,1.428,1.512,1.596,1.708,1.848
Driver_89,1.652,1.204,9.324,1.624,4.816,6.888,2.492,1.26,4.76,4.48
Driver_90,1.344,1.204,5.096,1.428,2.52,3.052,4.368,1.064,5.824,3.136
Driver_91,2.072,1.148,3.668,1.708,13.244,7.812,1.624,1.456,2.548,3.416
Driver_92,1.596,0.98,4.032,1.344,4.508,4.06,1.512,1.204,2.128,2.408
Driver_93,1.428,1.344,3.92,1.596,2.548,3.136,5.432,1.148,10.64,3.78
Driver_94,3.332,1.148,1.54,1.876,2.632,2.24,1.092,2.352,1.456,1.932
Driver_95,4.928,2.576,1.26,8.988,1.764,1.736,1.232,4.648,1.568,2.072
Driver_96,1.624,1.204,9.856,1.596,4.48,6.272,2.576,1.232,4.928,4.368
Driver_97,2.016,1.12,3.528,1.652,9.94,6.44,1.568,1.456,2.38,3.136
Driver_98,2.324,5.404,1.092,4.62,1.372,1.4,1.204,2.464,1.428,1.708
Driver_99,6.384,1.764,1.82,4.032,3.36,3.164,1.456,2.856,2.212,3.612
Driver_100,1.428,1.428,3.052,1.652,2.296,2.744,7.224,1.148,10.108,3.612
Driver_101,6.552,1.512,1.204,2.744,1.82,1.68,1.008,8.176,1.316,1.708
Driver_102,2.94,2.128,2.1,3.948,3.108,3.416,2.016,1.96,3.444,6.72
Driver_103,1.456,1.736,2.1,1.82,1.904,2.184,5.404,1.176,4.956,3.108
Driver_104,2.828,4.508,1.26,9.324,1.652,1.708,1.4,2.548,1.764,2.184
Driver_105,1.876,10.164,1.204,3.528,1.428,1.484,1.512,1.736,1.736,1.932
Driver_106,3.612,1.26,1.932,2.156,4.256,3.332,1.288,2.212,1.848,2.66
Driver_107,3.276,2.184,1.96,4.564,3.024,3.22,1.876,2.128,3.052,5.572
Driver_108,1.428,2.856,1.372,2.1,1.428,1.54,2.268,1.26,2.268,2.1
Driver_109,3.136,1.736,2.436,3.108,4.732,5.18,1.904,1.96,3.416,8.82
Driver_110,2.072,1.568,3.416,2.24,4.284,5.936,2.716,1.484,7.504,19.992
Driver_111,1.652,0.952,2.464,1.316,3.444,2.884,1.232,1.26,1.652,1.96
Driver_112,17.976,1.68,1.316,3.612,2.072,1.932,1.12,6.692,1.512,2.044
Driver_113,2.66,5.012,1.232,7.672,1.596,1.624,1.372,2.436,1.708,2.1
Driver_114,1.288,0.84,2.632,1.12,2.548,2.352,1.232,1.036,1.568,1.68
Driver_115,9.352,1.764,1.232,3.752,1.848,1.764,1.092,10.752,1.428,1.904
Driver_116,1.988,1.232,4.788,1.764,13.328,17.276,1.904,1.428,3.276,4.452
Driver_117,5.936,1.596,1.148,2.94,1.68,1.596,1.008,15.96,1.288,1.68
Driver_118,12.88,1.54,1.428,3.052,2.38,2.156,1.148,4.424,1.568,2.184
Driver_119,2.828,3.22,1.568,6.776,2.072,2.184,1.736,2.156,2.408,3.248
Driver_120,2.716,4.788,1.232,7.784,1.568,1.596,1.344,2.576,1.652,2.044
Driver_121,1.68,4.116,1.372,2.8,1.512,1.624,1.932,1.484,2.184,2.24
Driver_122,2.212,2.492,1.904,3.416,2.324,2.604,2.352,1.68,3.64,4.592
Driver_123,1.484,0.896,2.576,1.232,3.108,2.716,1.26,1.176,1.652,1.876
Driver_124,1.4,0.868,2.548,1.148,2.772,2.492,1.232,1.12,1.596,1.764
Driver_125,1.484,1.204,8.4,1.512,3.332,4.284,3.192,1.148,5.88,3.836
Driver_126,1.456,1.008,7.644,1.316,3.948,4.172,1.82,1.12,2.548,2.604
Driver_127,2.688,2.1,2.156,3.584,3.08,3.472,2.184,1.848,3.864,7.56
Driver_128,1.232,1.456,2.1,1.484,1.68,1.932,12.152,1.036,4.032,2.464
Driver_129,3.444,3.164,1.176,7.476,1.568,1.568,1.204,3.724,1.484,1.876
Driver_130,1.876,9.38,1.036,3.248,1.232,1.26,1.204,1.932,1.372,1.54
Driver_131,2.268,1.148,2.912,1.736,9.548,5.684,1.484,1.568,2.24,3.08
Driver_132,1.428,1.652,2.24,1.764,1.932,2.24,6.636,1.148,5.572,3.164
Driver_133,1.54,2.968,1.456,2.324,1.54,1.68,2.352,1.316,2.464,2.324
Driver_134,1.4,1.988,1.736,1.876,1.652,1.876,3.864,1.176,3.416,2.604
Driver_135,1.764,9.604,1.008,2.968,1.204,1.232,1.176,1.848,1.344,1.484
Driver_136,1.68,1.008,3.528,1.4,4.928,4.116,1.456,1.288,2.072,2.436
Driver_137,2.072,3.136,1.624,3.528,1.932,2.1,2.156,1.652,2.856,3.22
Driver_138,4.956,2.464,1.568,10.752,2.352,2.352,1.484,3.024,2.1,3.108
Driver_139,3.976,2.884,1.204,8.848,1.652,1.652,1.204,4.06,1.54,1.988
Driver_140,9.828,1.96,1.568,5.516,2.604,2.492,1.372,3.64,1.932,2.912
Driver_141,3.276,1.176,1.68,1.904,3.08,2.548,1.148,2.212,1.568,2.1
Driver_142,2.016,1.092,3.08,1.596,7.196,4.984,1.456,1.456,2.156,2.772
Driver_143,0.98,1.176,1.68,1.148,1.316,1.456,5.208,0.84,2.324,1.652
Driver_144,1.848,7.784,1.232,3.388,1.456,1.512,1.596,1.68,1.848,2.016
Driver_145,1.512,6.888,1.12,2.436,1.26,1.316,1.512,1.428,1.624,1.708
Driver_146,2.128,3.052,1.652,3.612,1.988,2.156,2.156,1.68,2.912,3.388
Driver_147,6.944,2.044,1.232,4.956,1.792,1.708,1.12,8.316,1.456,1.932
Driver_148,1.596,1.288,6.496,1.652,3.668,5.012,3.192,1.232,7.588,4.816
Driver_149,8.148,2.128,1.54,6.916,2.436,2.352,1.372,3.668,1.932,2.856
Driver_150,17.892,1.82,1.54,4.508,2.548,2.38,1.288,4.06,1.82,2.66
