Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_95,15.652,1.204,1.568,1.988,8.148,1.708,2.996,1.064,1.092,1.316
Driver_96,1.456,1.148,5.18,1.148,1.176,3.388,1.064,5.18,6.244,1.848
Driver_97,1.26,1.12,3.304,1.064,1.036,2.464,0.98,13.468,23.576,1.82
Driver_98,1.428,1.372,2.968,1.26,1.176,2.352,1.148,4.76,4.956,2.632
Driver_99,4.116,1.316,1.232,2.576,10.584,1.288,6.3,0.924,0.952,1.26
Driver_100,4.396,1.68,2.016,2.576,2.828,2.044,2.604,1.428,1.456,2.1
Driver_101,2.044,1.288,5.88,1.4,1.512,4.536,1.344,2.632,2.828,2.044
Driver_102,2.044,1.624,2.968,1.708,1.568,2.576,1.512,2.38,2.464,3.024
Driver_103,4.844,1.036,1.372,1.624,6.076,1.512,2.436,0.952,0.98,1.092
Driver_104,3.584,1.372,1.176,2.94,6.72,1.232,9.688,0.924,0.952,1.288
Driver_105,6.16,1.288,1.344,2.38,26.04,1.428,4.592,0.98,1.008,1.316
Driver_106,4.032,1.68,1.344,4.172,4.452,1.4,7.28,1.064,1.092,1.624
Driver_107,1.764,0.84,2.968,1.008,1.4,4.2,1.092,1.428,1.512,1.064
Driver_108,1.428,6.244,1.26,2.464,1.316,1.176,1.596,1.316,1.316,5.152
Driver_109,2.324,0.98,3.948,1.204,1.68,6.384,1.316,1.596,1.68,1.288
Driver_110,1.484,2.8,1.596,1.932,1.288,1.456,1.428,1.792,1.792,34.888
Driver_111,2.352,2.772,1.4,5.936,2.156,1.372,3.024,1.204,1.232,2.548
Driver_112,1.904,2.688,1.092,22.54,2.016,1.092,3.64,0.98,0.98,1.82
Driver_113,1.932,1.82,2.464,1.82,1.54,2.184,1.54,2.24,2.324,3.864
Driver_114,1.932,1.092,15.876,1.204,1.456,13.804,1.232,2.352,2.548,1.568
Driver_115,3.08,1.736,1.232,5.096,3.808,1.26,14.0,0.98,1.008,1.54
Driver_116,3.528,1.932,1.428,4.9,3.304,1.456,4.844,1.148,1.148,1.904
Driver_117,1.344,1.512,2.352,1.288,1.12,1.96,1.12,4.004,3.948,3.136
Driver_118,3.808,1.008,1.26,1.568,5.348,1.4,2.352,0.896,0.924,1.036
Driver_119,8.736,1.12,1.82,1.68,4.172,2.072,2.212,1.148,1.176,1.288
Driver_120,1.54,1.428,3.192,1.344,1.232,2.492,1.204,4.032,4.284,2.716
Driver_121,1.176,1.12,2.8,1.036,0.98,2.184,0.952,35.952,34.412,1.82
Driver_122,1.568,2.016,2.016,1.68,1.316,1.792,1.372,2.324,2.324,6.328
Driver_123,1.792,0.952,6.86,1.092,1.372,16.968,1.12,1.96,2.1,1.288
Driver_124,2.128,2.24,1.96,2.352,1.708,1.848,1.848,1.764,1.792,4.256
Driver_125,3.052,1.82,2.184,2.408,2.184,2.128,2.156,1.624,1.68,2.632
Driver_126,1.764,3.276,1.54,2.66,1.54,1.456,1.82,1.512,1.54,5.936
Driver_127,1.96,1.848,2.436,1.848,1.54,2.156,1.568,2.212,2.268,3.892
Driver_128,1.204,1.316,2.268,1.148,1.036,1.848,1.008,5.768,5.32,2.492
Driver_129,2.324,2.8,1.428,5.292,2.1,1.4,2.884,1.232,1.26,2.688
Driver_130,2.996,1.484,1.148,3.584,4.536,1.176,28.784,0.924,0.924,1.344
Driver_131,2.744,1.904,2.156,2.436,2.044,2.072,2.072,1.652,1.708,2.912
Driver_132,2.156,2.604,1.708,2.884,1.792,1.624,2.072,1.54,1.568,4.032
Driver_133,1.96,1.708,2.716,1.736,1.54,2.38,1.512,2.352,2.436,3.388
Driver_134,1.988,2.828,1.148,26.516,2.072,1.148,3.556,1.036,1.036,1.988
Driver_135,1.372,7.56,1.204,2.436,1.26,1.148,1.568,1.288,1.26,4.592
Driver_136,3.248,1.008,1.176,1.596,5.264,1.26,2.492,0.84,0.868,1.008
Driver_137,2.38,2.688,1.512,4.228,2.072,1.484,2.66,1.316,1.344,2.912
Driver_138,9.52,1.148,1.904,1.708,4.004,2.156,2.24,1.176,1.232,1.344
Driver_139,1.932,0.868,2.772,1.036,1.512,3.836,1.148,1.372,1.428,1.064
Driver_140,2.464,0.896,2.38,1.148,1.848,3.108,1.344,1.26,1.316,1.12
Driver_141,1.736,3.332,1.54,2.576,1.512,1.456,1.764,1.54,1.54,6.496
Driver_142,2.1,1.372,4.676,1.484,1.568,3.836,1.4,2.548,2.716,2.212
Driver_143,5.32,1.064,2.016,1.512,3.108,2.38,1.876,1.204,1.232,1.26
Driver_144,3.808,1.456,1.232,3.276,6.272,1.288,11.396,0.952,0.98,1.372
Driver_145,4.424,1.736,1.484,3.864,3.92,1.54,4.788,1.148,1.176,1.792
Driver_146,2.912,0.924,2.184,1.232,2.128,2.772,1.456,1.204,1.26,1.12
Driver_147,2.436,0.896,2.156,1.148,1.876,2.716,1.344,1.204,1.232,1.064
Driver_148,2.072,1.148,9.716,1.288,1.512,8.568,1.288,2.324,2.52,1.68
Driver_149,4.844,1.12,1.288,1.932,14.672,1.372,3.332,0.924,0.952,1.148
Driver_150,1.652,1.316,4.34,1.316,1.288,3.164,1.204,3.78,4.144,2.296
