Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_139,6.86,1.12,0.952,2.632,1.176,2.184,0.952,1.092,1.064,2.324
Driver_140,1.288,2.884,3.164,1.82,15.68,2.24,3.752,1.904,3.976,1.54
Driver_141,1.736,3.976,2.492,3.052,3.192,2.408,1.932,1.428,3.64,2.464
Driver_142,1.008,4.648,7.14,1.372,2.184,1.204,1.96,1.064,5.46,1.316
Driver_143,1.204,6.804,2.884,1.764,1.82,1.288,1.484,0.98,3.668,1.792
Driver_144,1.4,1.512,1.512,1.652,3.052,3.976,2.268,3.976,1.68,1.344
Driver_145,1.316,2.8,3.024,1.82,15.848,2.324,3.696,1.932,3.78,1.54
Driver_146,2.128,3.22,1.876,4.872,2.044,2.1,1.456,1.176,2.52,4.116
Driver_147,0.98,2.044,3.22,1.26,5.04,1.54,15.792,1.848,2.856,1.12
Driver_148,1.204,16.576,4.9,1.736,2.436,1.428,1.904,1.12,8.26,1.652
Driver_149,1.288,1.764,1.904,1.624,5.236,2.912,3.304,3.276,2.1,1.344
Driver_150,3.444,1.624,1.316,4.368,1.82,5.04,1.344,1.484,1.568,2.8
