Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_23,3.276,2.268,1.736,3.444,3.164,2.604,1.764,2.352,2.744,1.708
Driver_24,1.652,1.344,1.344,2.772,3.22,1.344,1.092,8.652,1.4,1.092
Driver_25,2.1,2.072,1.26,1.54,1.232,4.116,11.704,1.064,5.46,5.432
Driver_26,1.344,1.12,1.036,4.788,1.736,1.26,1.092,4.592,1.372,1.232
Driver_27,2.94,2.8,9.828,1.26,2.912,1.736,1.26,1.316,1.54,1.036
Driver_28,1.736,1.596,1.092,1.764,1.176,2.688,3.724,1.148,3.668,19.04
Driver_29,1.764,1.484,1.12,3.976,1.484,2.128,1.932,1.708,2.66,2.688
Driver_30,2.072,2.688,1.568,1.036,1.148,2.772,2.94,0.868,2.268,1.652
Driver_31,3.164,4.368,6.496,1.12,1.848,2.1,1.512,1.064,1.708,1.148
Driver_32,2.156,1.848,2.828,1.4,5.18,1.428,1.092,1.708,1.344,0.952
Driver_33,6.888,3.92,3.36,1.764,3.976,2.66,1.68,1.652,2.324,1.372
Driver_34,1.848,1.512,1.176,6.468,1.708,2.044,1.736,2.072,2.464,2.156
Driver_35,2.38,2.1,1.316,2.128,1.484,4.2,4.032,1.316,7.728,4.704
Driver_36,1.4,1.176,1.064,5.712,1.792,1.316,1.12,4.424,1.428,1.26
Driver_37,1.512,1.372,1.008,2.184,1.176,2.044,2.296,1.26,2.632,4.76
Driver_38,4.396,8.092,4.508,1.232,1.904,2.688,1.82,1.12,2.1,1.288
Driver_39,3.612,2.408,1.904,2.94,3.892,2.52,1.68,2.352,2.548,1.568
Driver_40,1.904,1.792,3.64,1.12,2.688,1.316,1.008,1.288,1.204,0.868
Driver_41,2.52,3.444,1.764,1.148,1.26,3.5,3.276,0.924,2.688,1.764
Driver_42,3.584,2.408,2.044,2.632,4.928,2.324,1.568,2.38,2.296,1.456
Driver_43,1.764,1.428,1.232,11.9,2.184,1.624,1.344,3.864,1.792,1.484
Driver_44,2.968,2.716,1.484,1.82,1.512,8.428,5.88,1.232,27.468,3.556
Driver_45,3.136,2.38,2.968,1.736,9.912,1.848,1.316,1.932,1.708,1.148
Driver_46,2.1,1.624,1.428,5.236,2.968,1.792,1.372,4.032,1.904,1.428
Driver_47,3.248,3.92,1.736,1.4,1.456,7.924,5.152,1.064,4.788,2.296
Driver_48,2.268,1.96,3.08,1.4,5.208,1.484,1.12,1.68,1.372,0.98
Driver_49,2.436,1.82,1.54,4.508,3.22,2.016,1.484,3.22,2.128,1.512
Driver_50,2.324,3.276,1.82,1.064,1.232,2.772,2.548,0.896,2.212,1.512
Driver_51,1.484,1.372,0.98,1.876,1.12,2.044,2.464,1.148,2.604,6.524
Driver_52,1.988,1.736,1.176,2.576,1.428,2.856,2.8,1.428,4.116,4.368
Driver_53,2.128,1.652,1.596,2.996,4.704,1.652,1.26,4.2,1.68,1.232
Driver_54,2.828,2.128,2.436,1.904,27.44,1.792,1.288,2.24,1.708,1.148
Driver_55,3.5,2.548,1.596,2.8,2.1,4.2,2.548,1.708,5.348,2.408
Driver_56,1.96,1.54,1.372,5.488,2.8,1.68,1.316,4.564,1.792,1.372
Driver_57,2.128,2.912,1.764,1.008,1.176,2.464,2.352,0.868,2.016,1.456
Driver_58,1.456,1.232,1.064,10.052,1.68,1.456,1.26,3.08,1.624,1.456
Driver_59,1.344,1.148,1.036,4.34,1.82,1.26,1.064,5.74,1.344,1.176
Driver_60,1.848,1.68,2.744,1.232,3.528,1.288,1.008,1.512,1.204,0.896
Driver_61,2.268,2.212,1.316,1.596,1.288,4.844,11.368,1.12,6.804,4.844
Driver_62,1.848,1.568,1.148,3.36,1.484,2.324,2.156,1.596,3.024,3.108
Driver_63,1.876,1.568,1.148,3.556,1.512,2.324,2.128,1.652,3.024,2.996
Driver_64,1.68,1.568,1.064,1.764,1.176,2.604,3.556,1.12,3.5,19.152
Driver_65,2.072,1.624,1.54,3.276,4.144,1.652,1.26,4.564,1.68,1.26
Driver_66,1.764,1.596,1.092,1.988,1.26,2.66,3.22,1.232,3.696,8.652
Driver_67,2.156,2.408,1.372,1.26,1.204,4.088,10.528,0.952,3.752,2.828
Driver_68,16.716,8.568,3.5,1.568,2.576,3.528,1.988,1.372,2.744,1.484
Driver_69,1.932,1.54,1.54,2.66,4.62,1.484,1.148,4.816,1.512,1.148
Driver_70,3.248,2.604,1.54,2.324,1.792,5.6,3.36,1.484,10.22,2.996
Driver_71,9.044,6.356,2.268,1.736,2.072,7.868,2.856,1.344,4.816,1.96
Driver_72,1.372,1.288,0.924,1.68,1.036,1.876,2.38,1.064,2.324,6.44
Driver_73,2.296,1.736,1.484,5.152,2.968,1.96,1.484,3.304,2.128,1.512
Driver_74,1.54,1.428,1.008,1.876,1.148,2.184,2.688,1.148,2.828,8.036
Driver_75,2.268,2.128,1.288,1.736,1.344,4.592,6.832,1.176,7.616,5.544
Driver_76,2.38,2.212,1.316,1.82,1.4,4.9,6.048,1.204,9.156,5.068
Driver_77,2.016,1.708,2.38,1.456,6.02,1.372,1.064,1.876,1.316,0.952
Driver_78,3.08,2.548,1.484,2.212,1.708,5.88,3.724,1.4,13.16,3.276
Driver_79,2.576,2.016,1.4,3.668,1.932,3.024,2.268,1.82,3.948,2.52
Driver_80,10.808,14.952,3.528,1.484,2.268,3.668,2.072,1.288,2.744,1.484
Driver_81,2.996,5.124,2.576,1.12,1.456,2.772,2.1,0.98,2.128,1.372
Driver_82,5.852,3.248,2.156,2.38,3.192,3.416,1.988,1.848,3.248,1.708
Driver_83,2.24,1.96,1.26,2.268,1.456,3.64,3.528,1.344,6.048,4.76
Driver_84,6.272,3.808,1.988,2.156,2.296,5.908,2.66,1.568,5.376,2.1
Driver_85,1.54,1.26,1.092,11.004,1.848,1.484,1.26,3.64,1.624,1.428
Driver_86,3.444,2.352,2.128,2.464,6.216,2.184,1.484,2.408,2.128,1.372
Driver_87,3.136,5.432,2.408,1.148,1.456,3.164,2.352,0.98,2.352,1.484
Driver_88,3.388,4.956,5.712,1.148,1.848,2.212,1.596,1.064,1.82,1.176
Driver_89,1.792,1.428,1.288,5.572,2.604,1.568,1.26,5.432,1.68,1.344
Driver_90,3.724,5.348,6.272,1.176,1.96,2.296,1.596,1.12,1.848,1.204
Driver_91,3.332,2.38,1.596,3.248,2.296,3.416,2.212,1.904,4.06,2.184
Driver_92,2.1,1.988,1.232,1.68,1.288,3.948,6.748,1.12,5.88,6.888
Driver_93,2.1,1.624,1.428,5.236,2.968,1.792,1.372,3.92,1.932,1.428
Driver_94,3.444,2.38,1.68,3.332,2.576,3.108,2.044,2.044,3.5,1.96
Driver_95,2.268,2.52,1.4,1.288,1.232,4.508,11.256,0.98,4.06,2.828
Driver_96,1.82,2.38,1.596,0.924,1.092,2.1,2.1,0.812,1.764,1.344
Driver_97,2.268,1.736,1.484,4.844,3.108,1.904,1.456,3.5,2.044,1.484
Driver_98,1.288,1.204,0.896,1.736,1.036,1.708,2.016,1.092,2.072,4.34
Driver_99,2.268,1.764,1.316,5.404,1.988,2.436,1.904,2.128,2.94,2.156
Driver_100,2.744,2.016,1.54,4.508,2.688,2.436,1.764,2.464,2.716,1.792
Driver_101,1.512,1.26,1.12,6.524,2.016,1.4,1.176,5.124,1.54,1.316
Driver_102,1.764,1.68,3.248,1.092,2.492,1.232,0.98,1.26,1.148,0.84
Driver_103,3.136,2.184,1.988,2.688,5.712,2.1,1.484,2.632,2.1,1.372
Driver_104,1.96,1.54,1.484,3.304,3.836,1.568,1.232,5.236,1.624,1.232
Driver_105,3.248,2.268,1.652,3.584,2.744,2.8,1.904,2.212,3.08,1.848
Driver_106,1.82,1.624,1.12,2.212,1.288,2.632,2.94,1.288,3.696,6.16
Driver_107,2.772,2.828,17.808,1.176,2.492,1.708,1.26,1.204,1.484,1.036
Driver_108,1.68,1.4,1.12,16.828,1.764,1.736,1.484,2.52,2.016,1.764
Driver_109,4.396,3.584,5.516,1.456,3.612,2.156,1.456,1.456,1.876,1.204
Driver_110,3.5,2.38,1.792,3.248,3.164,2.744,1.82,2.268,2.884,1.708
Driver_111,2.716,1.988,1.876,2.716,6.244,1.904,1.372,2.968,1.904,1.316
Driver_112,1.512,1.344,1.008,2.52,1.232,1.932,2.044,1.372,2.436,3.584
Driver_113,1.988,1.568,1.316,10.248,2.324,1.848,1.456,3.22,2.072,1.596
Driver_114,2.24,1.96,1.26,2.296,1.456,3.612,3.472,1.372,5.908,4.732
Driver_115,1.96,1.596,1.82,1.876,7.868,1.428,1.092,2.884,1.372,1.036
Driver_116,2.296,3.388,2.184,1.008,1.288,2.324,1.96,0.896,1.848,1.288
Driver_117,1.596,1.428,1.036,2.296,1.232,2.128,2.324,1.288,2.772,4.676
Driver_118,2.296,1.764,1.428,6.384,2.492,2.128,1.596,2.8,2.38,1.708
Driver_119,2.184,2.044,4.368,1.204,3.108,1.428,1.092,1.344,1.316,0.952
Driver_120,3.36,4.424,8.064,1.148,1.988,2.1,1.512,1.092,1.736,1.148
Driver_121,11.256,4.844,2.324,1.96,2.492,5.152,2.408,1.512,4.144,1.848
Driver_122,2.296,1.792,1.932,2.156,11.9,1.624,1.204,2.94,1.568,1.12
Driver_123,51.828,7.644,3.08,1.652,2.576,3.948,2.1,1.428,3.052,1.568
Driver_124,20.692,6.608,2.576,1.764,2.38,5.208,2.408,1.428,3.808,1.764
Driver_125,5.18,6.076,2.1,1.54,1.736,10.892,3.556,1.204,5.012,2.072
Driver_126,1.456,1.288,0.98,2.772,1.232,1.82,1.848,1.428,2.24,2.968
Driver_127,2.716,2.996,1.54,1.4,1.344,6.608,8.736,1.064,5.208,2.744
Driver_128,1.484,1.232,1.232,2.688,2.716,1.26,1.036,14.868,1.288,1.064
Driver_129,2.044,1.988,1.232,1.54,1.232,3.892,9.744,1.064,5.208,6.048
Driver_130,3.164,2.184,1.848,3.052,4.256,2.268,1.568,2.604,2.296,1.484
Driver_131,6.972,7.112,4.956,1.428,2.548,2.8,1.764,1.316,2.24,1.344
Driver_132,1.54,1.26,1.148,5.488,2.1,1.4,1.148,6.244,1.484,1.26
Driver_133,5.852,24.192,3.444,1.316,1.932,3.472,2.128,1.148,2.548,1.456
Driver_134,3.584,6.132,4.312,1.148,1.764,2.464,1.736,1.064,1.96,1.26
Driver_135,2.156,2.912,1.68,1.036,1.176,2.716,2.688,0.868,2.184,1.568
Driver_136,1.708,1.54,1.064,2.156,1.26,2.436,2.772,1.26,3.304,6.356
Driver_137,2.324,1.792,1.82,2.436,7.952,1.68,1.26,3.248,1.68,1.176
Driver_138,3.332,2.492,3.052,1.736,8.568,1.904,1.344,1.876,1.764,1.176
Driver_139,8.344,6.664,2.268,1.68,2.016,8.344,2.94,1.316,4.816,1.96
Driver_140,1.792,1.624,1.12,1.932,1.232,2.744,3.444,1.204,3.836,10.388
Driver_141,1.792,1.568,1.12,2.716,1.372,2.436,2.408,1.456,3.276,3.976
Driver_142,4.676,7.28,5.376,1.26,2.072,2.604,1.736,1.176,2.072,1.288
Driver_143,1.596,1.512,1.036,1.624,1.12,2.436,3.612,1.064,3.164,77.196
Driver_144,2.156,1.652,1.484,4.508,3.276,1.792,1.372,3.976,1.904,1.4
Driver_145,2.016,1.708,2.436,1.428,5.6,1.372,1.064,1.82,1.288,0.952
Driver_146,2.156,1.736,1.26,4.312,1.736,2.52,2.072,1.848,3.22,2.548
Driver_147,1.26,1.176,0.868,1.652,1.008,1.652,2.016,1.064,2.016,4.312
Driver_148,6.468,3.612,2.044,2.268,2.548,4.704,2.38,1.652,4.396,1.96
Driver_149,1.652,1.344,1.4,2.38,3.64,1.316,1.064,6.02,1.344,1.036
Driver_150,1.372,1.148,1.036,4.76,1.792,1.288,1.092,5.012,1.372,1.204
