Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_47,2.016,1.848,2.464,1.652,1.54,1.596,1.848,1.512,1.344,2.184
Driver_48,2.24,2.324,1.372,2.66,1.68,2.072,1.176,2.268,1.904,37.548
Driver_49,3.724,3.5,1.512,1.848,1.428,1.596,1.232,1.624,1.428,4.592
Driver_50,1.652,1.624,2.296,3.584,2.688,3.164,1.792,2.912,2.352,3.472
Driver_51,1.624,1.624,2.016,4.592,2.8,3.584,1.624,3.472,2.688,3.976
Driver_52,1.064,1.064,2.464,3.584,11.76,5.656,2.184,3.612,3.416,1.736
Driver_53,1.736,1.792,1.512,4.256,2.184,2.884,1.288,3.304,2.576,6.748
Driver_54,1.288,1.232,6.272,2.156,2.576,2.352,3.5,1.988,1.792,1.792
Driver_55,1.652,1.596,2.968,2.548,2.324,2.464,2.128,2.212,1.904,2.66
Driver_56,1.932,1.792,2.604,2.156,1.904,2.016,1.904,1.876,1.652,2.772
Driver_57,1.26,1.176,1.932,1.008,1.036,1.008,1.708,0.952,0.896,1.148
Driver_58,1.288,1.176,1.988,1.036,1.064,1.036,1.736,0.98,0.924,1.148
Driver_59,6.048,5.992,1.288,1.568,1.232,1.372,1.092,1.428,1.26,3.78
Driver_60,2.128,2.1,1.736,2.996,1.988,2.408,1.4,2.464,2.016,7.42
Driver_61,5.152,6.944,1.092,1.456,1.12,1.26,0.952,1.344,1.204,3.332
Driver_62,1.596,1.456,1.652,1.036,1.008,1.008,1.428,0.98,0.896,1.288
Driver_63,0.924,0.896,3.612,1.764,2.856,2.156,4.312,1.764,1.736,1.232
Driver_64,1.848,1.652,1.736,1.12,1.092,1.092,1.456,1.036,0.98,1.428
Driver_65,3.612,2.94,1.456,1.288,1.12,1.204,1.232,1.176,1.064,2.044
Driver_66,4.2,3.416,1.512,1.456,1.232,1.344,1.26,1.316,1.176,2.576
Driver_67,2.604,2.212,1.568,1.204,1.12,1.148,1.316,1.12,1.036,1.736
Driver_68,3.332,2.968,1.68,1.736,1.428,1.568,1.344,1.54,1.372,3.36
Driver_69,1.54,1.428,3.024,1.4,1.428,1.4,2.24,1.288,1.176,1.596
Driver_70,0.98,0.98,2.156,3.052,12.992,4.816,2.044,3.304,3.444,1.512
Driver_71,5.852,8.232,1.092,1.428,1.12,1.26,0.952,1.316,1.176,3.192
Driver_72,1.736,1.68,2.772,2.492,2.212,2.352,2.016,2.156,1.848,2.828
Driver_73,0.84,0.812,3.332,1.316,1.82,1.512,5.908,1.316,1.288,1.036
Driver_74,0.952,0.924,6.468,1.372,1.764,1.512,28.868,1.316,1.288,1.148
Driver_75,3.612,3.024,1.596,1.456,1.26,1.344,1.288,1.316,1.176,2.436
Driver_76,1.064,1.092,1.512,7.476,4.928,9.856,1.372,15.652,33.264,1.932
Driver_77,1.008,0.98,5.656,1.848,2.744,2.184,5.796,1.792,1.736,1.344
Driver_78,2.156,2.184,1.568,2.996,1.904,2.324,1.316,2.464,2.044,12.628
Driver_79,2.492,2.212,1.988,1.54,1.4,1.456,1.54,1.4,1.26,2.296
Driver_80,1.876,1.764,2.604,2.352,2.044,2.184,1.904,2.044,1.764,2.912
Driver_81,2.52,2.352,1.904,2.156,1.708,1.904,1.512,1.876,1.624,4.088
Driver_82,2.828,3.136,1.204,1.96,1.372,1.596,1.036,1.736,1.512,7.028
Driver_83,1.652,1.708,1.484,4.704,2.268,3.08,1.26,3.612,2.772,5.712
Driver_84,1.428,1.344,3.668,1.428,1.484,1.428,2.576,1.316,1.204,1.54
Driver_85,7.084,5.908,1.316,1.512,1.204,1.344,1.092,1.344,1.204,3.192
Driver_86,1.008,1.008,2.128,3.528,28.308,6.02,1.96,3.808,3.92,1.624
Driver_87,1.652,1.54,3.388,2.128,2.072,2.1,2.296,1.904,1.68,2.296
Driver_88,1.036,1.036,1.204,4.06,2.576,3.528,1.092,5.124,6.104,1.82
Driver_89,1.82,1.792,1.82,3.864,2.352,2.968,1.484,3.024,2.408,5.432
Driver_90,1.288,1.26,2.912,3.724,4.312,4.256,2.268,3.248,2.744,2.24
Driver_91,3.696,3.08,1.568,1.456,1.26,1.344,1.288,1.316,1.176,2.464
Driver_92,1.456,1.456,1.932,7.0,3.388,4.872,1.596,4.732,3.388,3.36
Driver_93,1.316,1.26,3.836,2.828,3.36,3.136,2.688,2.52,2.24,2.072
Driver_94,1.428,1.316,2.66,1.232,1.26,1.232,2.1,1.148,1.064,1.372
Driver_95,0.98,0.952,5.264,1.82,2.744,2.156,5.712,1.764,1.708,1.316
Driver_96,1.596,1.624,1.596,5.684,2.52,3.556,1.344,4.088,3.024,4.816
Driver_97,1.708,1.568,2.436,1.344,1.316,1.316,1.876,1.232,1.12,1.624
Driver_98,1.484,1.372,4.48,1.68,1.764,1.708,2.8,1.54,1.4,1.764
Driver_99,1.12,1.092,9.688,1.932,2.604,2.184,5.208,1.82,1.708,1.512
Driver_100,6.608,7.896,1.176,1.512,1.176,1.316,1.008,1.372,1.232,3.472
Driver_101,2.52,2.576,1.484,2.464,1.68,1.988,1.232,2.1,1.792,18.76
Driver_102,1.54,1.456,4.088,1.792,1.848,1.82,2.604,1.624,1.484,1.904
Driver_103,1.82,1.876,1.484,3.78,2.072,2.688,1.26,3.024,2.408,8.316
Driver_104,1.148,1.12,2.436,4.284,9.268,6.748,2.1,4.116,3.64,1.932
Driver_105,8.932,18.032,1.092,1.344,1.064,1.176,0.952,1.232,1.12,2.716
Driver_106,2.184,2.044,2.24,2.072,1.764,1.904,1.708,1.82,1.596,3.108
Driver_107,2.436,2.66,1.204,2.128,1.428,1.708,1.036,1.876,1.652,8.232
Driver_108,1.232,1.204,2.66,4.172,5.936,5.46,2.184,3.752,3.192,2.1
Driver_109,1.988,1.876,2.436,2.24,1.932,2.072,1.82,1.932,1.68,3.024
Driver_110,2.464,2.492,1.484,2.548,1.708,2.044,1.232,2.156,1.82,23.016
Driver_111,1.008,0.952,6.748,1.316,1.624,1.428,9.044,1.26,1.204,1.176
Driver_112,1.568,1.456,3.78,1.68,1.708,1.68,2.492,1.54,1.4,1.848
Driver_113,0.84,0.84,3.388,1.4,2.016,1.624,5.488,1.4,1.4,1.064
Driver_114,1.316,1.316,1.848,13.384,4.34,8.12,1.568,7.504,4.704,2.716
Driver_115,2.968,3.304,1.176,1.904,1.344,1.568,1.008,1.68,1.484,6.44
Driver_116,0.812,0.812,2.66,1.456,2.184,1.708,3.584,1.456,1.484,1.064
Driver_117,0.84,0.84,2.828,1.596,2.492,1.904,3.612,1.596,1.624,1.12
Driver_118,1.428,1.428,1.96,7.14,3.528,5.124,1.624,4.844,3.472,3.22
Driver_119,2.52,2.66,1.316,2.324,1.568,1.876,1.12,2.016,1.736,19.964
Driver_120,1.26,1.288,1.26,5.068,2.324,3.304,1.12,4.872,4.004,2.688
Driver_121,1.036,1.036,1.484,5.992,4.984,8.456,1.372,10.332,39.76,1.82
Driver_122,1.008,1.036,1.568,5.348,6.3,9.492,1.456,7.98,13.86,1.764
Driver_123,1.288,1.232,8.288,1.848,2.128,1.96,3.836,1.708,1.568,1.68
Driver_124,1.484,1.372,2.632,1.26,1.288,1.26,2.072,1.176,1.092,1.428
Driver_125,1.092,1.036,15.428,1.736,2.296,1.96,7.56,1.652,1.568,1.4
Driver_126,1.54,1.484,3.08,2.828,2.66,2.772,2.212,2.436,2.072,2.576
Driver_127,1.456,1.4,3.528,2.688,2.772,2.772,2.436,2.352,2.044,2.324
Driver_128,1.288,1.232,5.04,2.38,2.884,2.632,3.164,2.184,1.96,1.904
Driver_129,1.848,1.764,2.436,2.66,2.212,2.436,1.82,2.268,1.932,3.304
Driver_130,1.064,1.036,4.004,2.352,4.032,2.94,3.472,2.296,2.184,1.54
Driver_131,1.344,1.288,3.864,2.744,3.164,2.996,2.66,2.464,2.156,2.1
Driver_132,1.4,1.4,2.128,6.132,3.808,5.208,1.736,4.48,3.332,2.94
Driver_133,1.008,0.952,8.372,1.428,1.82,1.568,24.696,1.372,1.316,1.204
Driver_134,1.204,1.176,4.116,2.716,3.696,3.164,2.968,2.492,2.24,1.848
Driver_135,2.632,2.576,1.652,2.324,1.68,1.96,1.344,1.988,1.68,6.552
Driver_136,1.512,1.484,2.212,4.76,3.22,4.06,1.764,3.64,2.828,3.248
Driver_137,1.904,1.932,1.512,3.612,2.044,2.604,1.26,2.912,2.324,9.464
Driver_138,1.148,1.092,26.712,1.596,1.932,1.708,6.216,1.512,1.4,1.4
Driver_139,0.952,0.924,2.856,2.212,4.508,2.884,2.884,2.24,2.24,1.372
Driver_140,16.856,40.32,1.092,1.288,1.036,1.148,0.952,1.176,1.092,2.548
Driver_141,3.052,3.36,1.204,1.932,1.372,1.596,1.036,1.708,1.484,6.972
Driver_142,1.4,1.344,5.432,1.82,1.96,1.876,3.08,1.652,1.512,1.792
Driver_143,0.98,0.952,3.528,2.044,3.64,2.576,3.612,2.044,2.016,1.372
Driver_144,1.456,1.428,3.416,2.744,2.772,2.8,2.38,2.38,2.072,2.352
Driver_145,1.092,1.064,2.632,3.472,8.988,5.152,2.296,3.416,3.192,1.764
Driver_146,1.176,1.204,1.288,6.244,2.66,4.004,1.176,6.664,5.376,2.436
Driver_147,3.332,3.08,1.624,1.848,1.484,1.652,1.316,1.652,1.428,4.116
Driver_148,1.204,1.204,1.4,10.276,3.22,5.516,1.26,12.068,7.336,2.408
Driver_149,3.416,2.8,1.428,1.232,1.092,1.148,1.204,1.12,1.036,1.876
Driver_150,1.372,1.344,3.192,3.22,3.416,3.444,2.352,2.8,2.38,2.324
