Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_33,1.232,1.092,2.016,1.204,1.12,1.54,1.064,1.764,5.908,1.428
Driver_34,2.1,1.428,8.288,1.232,1.792,1.064,1.176,1.428,3.36,1.148
Driver_35,1.26,1.064,2.24,1.064,1.148,1.26,0.98,1.428,28.168,1.204
Driver_36,1.372,1.064,2.8,1.008,1.26,1.036,0.924,1.232,7.308,1.036
Driver_37,1.568,2.1,1.512,4.564,1.316,1.736,2.772,5.488,1.372,2.884
Driver_38,1.372,1.204,2.324,1.26,1.204,1.484,1.12,1.82,6.3,1.456
Driver_39,2.604,3.92,2.016,3.108,2.016,1.204,3.052,2.296,1.4,1.652
Driver_40,1.596,1.708,1.96,2.24,1.344,1.848,1.764,4.172,2.016,2.38
Driver_41,1.148,1.54,1.12,3.808,1.008,2.1,2.296,5.096,1.12,5.152
Driver_42,1.036,1.148,1.232,1.708,0.924,4.648,1.316,4.228,1.54,4.116
Driver_43,5.964,2.1,4.704,1.344,4.312,0.896,1.4,1.26,1.596,1.036
Driver_44,1.372,1.82,1.344,4.424,1.176,1.932,2.548,7.84,1.288,3.78
Driver_45,1.288,1.652,1.288,3.668,1.12,2.184,2.268,11.564,1.288,4.816
Driver_46,1.736,4.368,1.232,3.892,1.54,1.036,11.62,1.708,0.952,1.428
Driver_47,1.316,2.296,1.064,5.432,1.176,1.148,6.944,1.904,0.896,1.708
Driver_48,1.568,1.344,2.828,1.372,1.344,1.428,1.232,1.932,4.732,1.484
Driver_49,1.12,1.288,1.288,2.128,1.008,3.472,1.568,8.316,1.484,5.88
Driver_50,5.292,1.876,2.632,1.148,7.616,0.756,1.232,1.036,1.26,0.868
Driver_51,1.036,1.036,1.316,1.344,0.924,3.108,1.12,2.548,1.988,2.296
Driver_52,1.344,2.184,1.148,15.456,1.176,1.372,5.068,2.688,1.008,2.268
Driver_53,3.108,2.044,5.572,1.596,2.352,1.12,1.54,1.708,2.156,1.288
Driver_54,1.176,1.316,1.372,2.044,1.036,3.136,1.54,7.056,1.624,4.284
Driver_55,1.708,1.904,1.988,2.548,1.428,1.708,1.988,4.172,1.848,2.324
Driver_56,1.708,1.484,2.968,1.54,1.456,1.456,1.344,2.156,3.528,1.568
Driver_57,1.372,1.428,1.792,1.876,1.204,2.156,1.512,3.976,2.184,2.492
Driver_58,1.344,1.904,1.316,5.656,1.176,1.82,2.884,5.656,1.232,3.5
Driver_59,1.568,1.512,2.268,1.764,1.344,1.708,1.484,2.856,2.688,1.932
Driver_60,1.484,1.568,1.876,2.072,1.26,1.988,1.624,4.228,2.1,2.464
Driver_61,1.484,2.24,1.344,9.38,1.288,1.568,3.752,3.976,1.204,2.688
Driver_62,2.38,1.456,15.54,1.148,2.1,0.952,1.12,1.26,2.492,1.008
Driver_63,3.248,5.348,2.072,2.632,2.436,1.092,2.884,1.904,1.344,1.428
Driver_64,14.728,3.528,2.352,1.568,6.776,0.868,1.792,1.288,1.232,1.036
Driver_65,1.988,5.824,1.372,3.948,1.708,1.064,8.288,1.792,1.036,1.456
Driver_66,4.76,1.82,2.576,1.12,6.86,0.756,1.204,1.008,1.232,0.868
Driver_67,1.12,1.148,1.484,1.456,1.008,2.632,1.204,2.828,2.24,2.296
Driver_68,1.568,3.332,1.148,4.256,1.4,1.036,15.176,1.708,0.924,1.456
Driver_69,1.512,1.26,2.884,1.26,1.316,1.344,1.148,1.708,6.888,1.344
Driver_70,1.148,0.98,1.932,1.036,1.036,1.288,0.924,1.4,9.604,1.204
Driver_71,1.484,2.688,1.232,16.548,1.316,1.288,8.596,2.436,1.036,1.96
Driver_72,1.092,0.952,1.764,1.008,1.008,1.344,0.924,1.4,6.384,1.204
Driver_73,1.204,1.176,1.68,1.428,1.064,2.156,1.204,2.576,2.716,2.016
Driver_74,1.26,1.064,2.212,1.092,1.12,1.316,0.98,1.484,17.36,1.232
Driver_75,1.008,1.204,1.092,2.128,0.896,3.864,1.54,5.264,1.204,32.368
Driver_76,2.52,1.624,15.288,1.316,2.1,1.036,1.26,1.456,2.66,1.148
Driver_77,1.512,3.024,1.148,5.348,1.344,1.092,21.84,1.848,0.952,1.596
Driver_78,3.836,2.184,5.6,1.568,2.772,1.036,1.568,1.596,1.932,1.204
Driver_79,4.06,6.328,2.1,2.268,2.884,1.008,2.632,1.68,1.288,1.288
Driver_80,5.32,1.876,2.828,1.148,6.86,0.784,1.232,1.064,1.288,0.868
Driver_81,5.124,6.076,2.1,1.988,3.5,0.952,2.352,1.512,1.232,1.176
Driver_82,2.072,1.372,9.436,1.176,1.82,1.008,1.12,1.316,3.08,1.064
Driver_83,1.54,2.24,1.428,6.664,1.316,1.624,3.36,4.424,1.26,2.716
Driver_84,1.008,1.176,1.092,1.988,0.896,4.564,1.484,5.124,1.26,12.18
Driver_85,1.54,1.484,2.212,1.736,1.316,1.736,1.456,2.856,2.716,1.96
Driver_86,8.148,2.212,2.464,1.232,19.852,0.784,1.372,1.092,1.232,0.896
Driver_87,2.268,1.456,14.616,1.204,1.96,0.98,1.148,1.316,2.8,1.064
Driver_88,4.704,1.848,4.564,1.204,4.144,0.84,1.26,1.176,1.568,0.952
Driver_89,3.416,3.276,2.716,2.24,2.436,1.148,2.212,1.96,1.596,1.456
Driver_90,1.932,2.632,1.82,3.836,1.568,1.456,2.884,3.472,1.456,2.128
Driver_91,1.82,1.4,4.256,1.316,1.54,1.232,1.204,1.68,4.424,1.288
Driver_92,2.296,3.976,1.792,3.836,1.848,1.232,3.668,2.436,1.316,1.736
Driver_93,2.968,1.708,20.02,1.316,2.408,1.008,1.288,1.4,2.268,1.12
Driver_94,1.008,1.036,1.316,1.316,0.924,2.996,1.092,2.436,2.016,2.212
Driver_95,1.82,1.624,2.912,1.708,1.512,1.456,1.484,2.38,2.856,1.68
Driver_96,0.952,1.036,1.092,1.54,0.84,9.408,1.232,3.276,1.372,4.256
Driver_97,1.68,3.948,1.232,4.508,1.484,1.064,19.88,1.792,0.98,1.484
Driver_98,1.204,1.372,1.372,2.184,1.036,2.996,1.624,9.408,1.568,4.732
Driver_99,3.304,4.816,2.184,2.576,2.436,1.092,2.744,1.932,1.372,1.428
Driver_100,1.512,2.156,1.428,5.852,1.288,1.68,3.108,4.984,1.288,2.884
Driver_101,1.624,1.4,2.884,1.456,1.4,1.428,1.288,2.044,4.088,1.54
Driver_102,1.064,1.232,1.176,2.1,0.952,3.976,1.54,6.692,1.344,9.548
Driver_103,1.232,1.54,1.288,3.08,1.092,2.436,2.016,23.52,1.344,5.796
Driver_104,3.948,2.38,4.62,1.68,2.772,1.064,1.652,1.652,1.848,1.26
Driver_105,1.82,1.316,5.516,1.148,1.596,1.064,1.092,1.372,4.172,1.12
Driver_106,1.4,1.988,1.344,5.992,1.204,1.764,2.996,5.376,1.232,3.248
Driver_107,1.596,1.148,3.864,1.008,1.456,0.98,0.98,1.204,4.144,1.008
Driver_108,2.184,1.372,9.52,1.12,1.932,0.924,1.092,1.232,2.604,1.008
Driver_109,1.232,1.288,1.596,1.764,1.092,2.548,1.4,3.948,2.072,2.716
Driver_110,3.164,4.228,2.24,2.604,2.352,1.148,2.688,2.016,1.428,1.484
Driver_111,1.232,1.008,2.212,0.98,1.12,1.12,0.896,1.26,11.312,1.064
Driver_112,4.284,5.376,2.24,2.212,2.968,1.008,2.492,1.68,1.316,1.288
Driver_113,1.512,2.716,1.232,16.968,1.316,1.288,8.568,2.436,1.036,1.96
Driver_114,3.388,1.596,5.012,1.12,3.192,0.84,1.148,1.12,1.652,0.924
Driver_115,2.436,12.32,1.512,3.052,2.044,1.008,4.648,1.708,1.064,1.344
Driver_116,1.288,2.044,1.12,9.828,1.148,1.372,4.676,2.548,0.98,2.24
Driver_117,1.4,1.68,1.54,2.856,1.204,2.128,2.016,10.192,1.568,3.472
Driver_118,1.428,1.204,2.632,1.232,1.26,1.344,1.092,1.68,8.204,1.344
Driver_119,2.156,1.428,10.78,1.204,1.876,1.036,1.148,1.372,3.08,1.092
Driver_120,1.652,1.316,3.724,1.26,1.456,1.204,1.148,1.596,5.852,1.26
Driver_121,1.624,1.764,1.932,2.38,1.372,1.82,1.848,4.368,1.932,2.408
Driver_122,9.66,2.772,3.416,1.568,4.676,0.924,1.652,1.4,1.484,1.12
Driver_123,3.948,2.66,3.696,1.82,2.716,1.092,1.82,1.736,1.764,1.316
Driver_124,1.512,3.108,1.12,4.256,1.344,1.036,13.048,1.708,0.924,1.484
Driver_125,1.036,1.232,1.12,2.184,0.924,3.724,1.596,6.132,1.232,22.12
Driver_126,1.092,1.036,1.624,1.176,0.98,1.792,1.008,1.82,3.584,1.54
Driver_127,2.408,2.268,2.856,2.128,1.876,1.316,1.932,2.408,1.96,1.652
Driver_128,1.428,1.568,1.68,2.296,1.232,2.156,1.736,5.964,1.848,2.94
Driver_129,1.288,1.064,2.38,1.036,1.176,1.176,0.952,1.344,35.308,1.148
Driver_130,1.092,1.036,1.568,1.176,0.98,1.876,1.036,1.876,3.22,1.596
Driver_131,3.5,9.548,1.876,2.436,2.66,1.008,2.968,1.652,1.204,1.288
Driver_132,1.008,1.148,1.148,1.764,0.896,5.712,1.344,4.396,1.372,5.684
Driver_133,3.304,1.596,6.412,1.148,2.996,0.868,1.176,1.148,1.764,0.952
Driver_134,1.288,1.036,2.464,1.008,1.176,1.12,0.924,1.288,13.216,1.092
Driver_135,1.96,5.432,1.372,4.256,1.68,1.064,8.96,1.876,1.036,1.512
Driver_136,1.4,1.204,2.464,1.26,1.232,1.428,1.12,1.764,7.168,1.4
Driver_137,1.344,1.176,2.296,1.26,1.204,1.456,1.12,1.792,6.524,1.428
Driver_138,34.608,2.688,2.884,1.428,7.952,0.868,1.568,1.26,1.344,1.008
Driver_139,1.54,1.736,1.764,2.492,1.288,1.96,1.876,5.516,1.792,2.744
Driver_140,1.176,1.148,1.596,1.428,1.036,2.296,1.176,2.576,2.576,2.072
Driver_141,7.672,2.1,2.968,1.232,8.596,0.812,1.344,1.12,1.316,0.924
Driver_142,2.156,1.932,3.024,1.932,1.736,1.372,1.708,2.408,2.296,1.652
Driver_143,4.088,7.084,2.044,2.24,2.94,1.008,2.66,1.624,1.26,1.26
Driver_144,1.316,1.176,2.072,1.316,1.148,1.624,1.148,1.988,4.564,1.568
Driver_145,1.596,2.716,1.344,15.624,1.372,1.372,5.572,2.94,1.148,2.184
Driver_146,1.456,1.68,1.652,2.604,1.232,2.072,1.904,7.112,1.708,3.08
Driver_147,2.268,3.332,1.932,3.5,1.82,1.288,3.108,2.66,1.428,1.82
Driver_148,1.148,1.4,1.26,2.492,1.036,2.996,1.736,15.344,1.372,7.28
Driver_149,1.652,3.612,1.26,5.768,1.456,1.12,50.736,1.96,1.008,1.624
Driver_150,4.088,1.932,7.7,1.372,3.108,0.952,1.372,1.372,1.876,1.092
