Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_28,1.288,1.064,2.884,2.996,1.428,3.36,1.568,3.808,2.072,3.388
Driver_29,2.828,1.96,3.36,3.808,4.088,1.96,4.648,2.268,3.584,4.06
Driver_30,1.428,1.82,1.652,1.764,2.38,3.024,1.708,1.484,9.296,1.904
Driver_31,2.408,2.408,2.352,2.576,5.628,2.044,3.388,1.792,5.404,2.744
Driver_32,1.54,1.148,4.956,5.208,1.652,2.576,1.96,6.524,2.156,6.44
Driver_33,1.232,2.352,1.148,1.204,2.072,1.568,1.372,1.036,2.66,1.26
Driver_34,2.492,2.8,2.128,2.324,7.784,1.848,3.416,1.652,4.704,2.436
Driver_35,2.408,10.836,1.344,1.4,4.564,1.176,2.38,1.12,1.96,1.428
Driver_36,2.912,4.172,1.792,1.904,37.156,1.484,3.528,1.4,2.94,1.932
Driver_37,1.988,39.928,1.232,1.288,3.528,1.148,1.988,1.036,1.904,1.288
Driver_38,3.304,3.892,1.848,1.96,31.584,1.428,3.976,1.428,2.716,1.988
Driver_39,1.148,2.212,1.064,1.092,1.848,1.428,1.26,0.952,2.212,1.148
Driver_40,1.148,1.344,1.512,1.596,1.652,4.956,1.372,1.456,3.724,1.736
Driver_41,3.808,1.428,3.948,3.864,2.184,1.316,4.872,2.436,1.68,3.332
Driver_42,1.68,1.512,2.856,3.164,2.324,3.78,2.184,2.464,4.984,3.752
Driver_43,1.036,1.904,0.952,0.98,1.54,1.26,1.12,0.868,1.764,1.008
Driver_44,2.352,3.024,1.988,2.128,7.868,1.82,3.08,1.568,4.788,2.24
Driver_45,1.176,1.148,1.904,2.016,1.456,17.864,1.4,2.044,2.632,2.24
Driver_46,1.008,1.064,1.456,1.512,1.288,7.616,1.176,1.54,2.24,1.652
Driver_47,3.976,1.792,3.92,4.284,3.332,1.596,8.82,2.352,2.352,4.06
Driver_48,1.456,3.64,1.204,1.26,2.688,1.428,1.596,1.036,2.604,1.316
Driver_49,1.82,1.036,5.012,4.228,1.456,1.372,2.128,4.564,1.4,3.528
Driver_50,1.344,1.652,1.652,1.764,2.128,3.64,1.624,1.512,7.168,1.932
Driver_51,1.232,1.876,1.288,1.344,2.016,2.156,1.428,1.176,3.752,1.428
Driver_52,1.372,2.94,1.204,1.26,2.436,1.512,1.512,1.064,2.772,1.316
Driver_53,1.344,2.884,1.176,1.232,2.352,1.484,1.484,1.036,2.66,1.288
Driver_54,0.952,0.98,1.428,1.456,1.176,5.488,1.12,1.54,1.904,1.596
Driver_55,1.26,1.148,2.24,2.38,1.54,7.728,1.512,2.436,2.66,2.716
Driver_56,2.044,6.384,1.456,1.54,5.544,1.428,2.268,1.204,2.884,1.568
Driver_57,1.932,1.148,14.168,9.296,1.68,1.68,2.408,7.448,1.736,6.776
Driver_58,1.4,1.54,1.904,2.044,2.1,4.9,1.736,1.764,6.692,2.296
Driver_59,2.744,4.144,1.792,1.904,23.8,1.512,3.332,1.4,3.136,1.96
Driver_60,1.008,1.428,1.092,1.148,1.484,2.044,1.148,1.036,2.436,1.232
Driver_61,1.064,1.12,1.568,1.624,1.4,11.872,1.26,1.624,2.548,1.792
Driver_62,2.1,6.44,1.484,1.54,5.964,1.428,2.352,1.232,2.884,1.596
Driver_63,1.316,1.932,1.428,1.484,2.24,2.38,1.568,1.288,5.096,1.596
Driver_64,2.184,1.176,7.14,5.824,1.68,1.428,2.688,4.2,1.568,4.452
Driver_65,2.492,1.848,3.528,4.06,3.556,2.184,3.836,2.408,3.892,4.536
Driver_66,1.288,1.904,1.372,1.428,2.128,2.324,1.484,1.232,4.48,1.54
Driver_67,3.976,1.848,3.724,4.06,3.584,1.624,9.1,2.296,2.464,3.92
Driver_68,1.96,1.82,2.772,3.08,3.108,2.8,2.66,2.184,6.692,3.528
Driver_69,2.548,1.54,6.468,8.344,2.632,1.96,3.892,3.304,2.66,8.988
Driver_70,1.372,1.428,2.072,2.212,1.932,6.636,1.708,1.96,4.872,2.52
Driver_71,1.232,2.212,1.176,1.232,2.072,1.68,1.4,1.064,2.912,1.288
Driver_72,1.092,1.288,1.428,1.484,1.54,4.676,1.288,1.4,3.22,1.624
Driver_73,1.848,4.368,1.456,1.54,4.564,1.568,2.1,1.232,3.5,1.596
Driver_74,1.26,1.316,1.876,1.988,1.708,11.088,1.512,1.848,3.808,2.212
Driver_75,6.188,2.912,1.876,1.96,5.46,1.232,5.572,1.428,1.988,1.932
Driver_76,2.436,1.82,3.64,4.2,3.416,2.212,3.724,2.492,3.864,4.76
Driver_77,1.036,1.54,1.092,1.148,1.54,1.932,1.176,1.036,2.492,1.204
Driver_78,1.036,1.176,1.344,1.428,1.372,4.956,1.204,1.372,2.576,1.54
Driver_79,1.036,1.848,0.952,0.98,1.54,1.288,1.12,0.868,1.82,1.008
Driver_80,2.716,5.236,1.316,1.372,3.64,1.064,2.436,1.092,1.68,1.372
Driver_81,1.12,1.876,1.092,1.148,1.764,1.652,1.232,1.008,2.492,1.204
Driver_82,18.116,1.848,2.324,2.38,2.912,1.204,8.372,1.68,1.68,2.24
Driver_83,3.584,3.332,1.4,1.456,3.332,1.036,2.828,1.12,1.568,1.428
Driver_84,3.556,3.696,1.876,1.988,19.712,1.4,4.312,1.456,2.604,2.016
Driver_85,2.464,7.056,1.512,1.596,7.924,1.344,2.688,1.232,2.548,1.624
Driver_86,0.924,1.008,1.232,1.26,1.176,3.808,1.036,1.26,1.904,1.344
Driver_87,0.98,0.98,1.512,1.54,1.204,5.88,1.148,1.652,1.932,1.68
Driver_88,1.624,1.064,6.888,5.852,1.484,1.792,1.988,26.628,1.652,5.404
Driver_89,2.996,1.596,5.908,6.916,2.716,1.736,4.956,2.996,2.38,6.328
Driver_90,2.156,1.456,7.084,9.688,2.324,2.212,3.08,3.864,2.688,15.176
Driver_91,1.68,2.576,1.652,1.764,3.528,2.128,2.044,1.4,7.672,1.876
Driver_92,3.5,1.68,4.676,5.208,3.024,1.652,6.552,2.632,2.352,4.844
Driver_93,0.98,1.064,1.344,1.372,1.26,5.124,1.12,1.372,2.212,1.484
Driver_94,1.372,3.556,1.148,1.176,2.436,1.344,1.484,1.008,2.324,1.232
Driver_95,1.092,1.792,1.092,1.148,1.708,1.68,1.232,1.008,2.492,1.204
Driver_96,2.072,5.348,1.512,1.596,6.104,1.512,2.38,1.26,3.164,1.652
Driver_97,1.736,9.128,1.232,1.288,3.472,1.26,1.848,1.064,2.24,1.316
Driver_98,2.632,1.932,3.388,3.864,3.836,2.072,4.144,2.324,3.836,4.228
Driver_99,1.344,1.176,2.632,2.8,1.624,5.236,1.652,2.884,2.66,3.276
Driver_100,2.24,1.372,14.952,32.172,2.128,1.932,3.136,4.564,2.24,19.964
Driver_101,1.932,1.26,14.7,18.116,1.876,2.044,2.548,6.608,2.128,22.54
Driver_102,2.52,3.612,1.848,1.988,12.74,1.652,3.164,1.456,3.78,2.044
Driver_103,1.176,1.372,1.512,1.596,1.68,4.844,1.372,1.456,3.836,1.736
Driver_104,8.652,1.876,2.744,2.856,3.248,1.316,18.368,1.876,1.904,2.66
Driver_105,1.54,4.62,1.204,1.26,2.94,1.372,1.68,1.064,2.492,1.316
Driver_106,3.332,2.772,1.316,1.344,2.66,0.98,2.52,1.064,1.4,1.316
Driver_107,1.372,1.708,1.68,1.792,2.212,3.472,1.68,1.512,8.064,1.96
Driver_108,3.276,2.744,2.324,2.492,10.024,1.652,4.984,1.708,3.332,2.576
Driver_109,1.344,2.436,1.26,1.344,2.38,1.764,1.512,1.12,3.444,1.4
Driver_110,1.344,1.092,3.22,3.332,1.512,3.248,1.652,4.228,2.128,3.892
Driver_111,1.568,1.708,2.044,2.212,2.492,3.668,1.96,1.82,12.292,2.492
Driver_112,2.996,1.792,4.2,4.844,3.416,1.876,5.236,2.548,2.912,5.012
Driver_113,6.692,2.604,2.128,2.24,5.684,1.316,8.428,1.568,2.156,2.212
Driver_114,1.932,1.596,3.444,3.948,2.632,2.912,2.66,2.66,4.424,4.816
Driver_115,1.596,1.82,1.988,2.128,2.632,3.276,1.988,1.736,21.364,2.352
Driver_116,1.708,1.484,3.108,3.472,2.296,3.584,2.24,2.66,4.396,4.228
Driver_117,6.832,1.876,2.968,3.108,3.36,1.372,26.32,1.96,2.016,2.912
Driver_118,6.468,2.828,1.904,1.988,5.432,1.26,5.936,1.456,2.016,1.96
Driver_119,1.344,3.052,1.176,1.232,2.408,1.456,1.484,1.036,2.604,1.26
Driver_120,2.268,4.564,1.652,1.736,8.596,1.568,2.688,1.344,3.416,1.792
Driver_121,5.208,1.708,3.5,3.64,2.912,1.4,10.752,2.184,1.96,3.332
Driver_122,1.54,0.98,4.172,3.612,1.316,1.4,1.792,5.544,1.344,3.22
Driver_123,3.08,4.76,1.68,1.792,14.196,1.372,3.444,1.344,2.548,1.792
Driver_124,1.26,2.212,1.204,1.26,2.128,1.736,1.4,1.092,3.052,1.316
Driver_125,1.148,1.12,1.876,1.96,1.428,14.42,1.372,2.016,2.492,2.184
Driver_126,1.456,1.064,4.536,4.508,1.484,2.324,1.792,8.96,1.876,5.068
Driver_127,1.176,1.036,2.24,2.324,1.344,4.424,1.4,2.744,2.044,2.576
Driver_128,1.708,3.108,1.54,1.624,3.836,1.848,2.016,1.316,4.9,1.708
Driver_129,1.988,1.232,34.384,23.24,1.848,1.876,2.604,6.748,1.988,13.72
Driver_130,1.456,2.1,1.568,1.652,2.632,2.464,1.764,1.372,7.756,1.792
Driver_131,2.52,2.632,2.24,2.436,7.028,1.904,3.528,1.708,4.788,2.576
Driver_132,2.072,1.932,2.716,3.024,3.5,2.548,2.884,2.1,6.552,3.416
Driver_133,2.884,1.344,5.964,5.572,2.016,1.428,3.808,3.136,1.736,4.396
Driver_134,5.936,1.736,3.22,3.36,2.996,1.372,13.048,2.072,1.932,3.08
Driver_135,2.66,2.436,2.464,2.688,6.3,1.932,3.92,1.82,4.48,2.828
Driver_136,1.036,1.764,0.952,1.008,1.54,1.372,1.12,0.896,1.904,1.036
Driver_137,6.664,1.652,2.94,2.996,2.632,1.26,8.26,1.988,1.736,2.716
Driver_138,1.26,1.82,1.344,1.4,2.016,2.324,1.456,1.204,4.144,1.484
Driver_139,0.924,0.952,1.288,1.316,1.148,4.228,1.036,1.372,1.82,1.428
Driver_140,3.136,2.1,3.08,3.416,4.816,1.82,5.46,2.1,3.388,3.556
Driver_141,1.064,1.064,1.708,1.764,1.316,10.332,1.26,1.848,2.24,1.932
Driver_142,1.12,1.736,1.12,1.176,1.736,1.82,1.232,1.036,2.66,1.232
Driver_143,2.828,3.108,2.072,2.212,14.168,1.68,3.864,1.596,3.668,2.296
Driver_144,1.288,1.932,1.344,1.4,2.128,2.24,1.484,1.204,4.256,1.512
Driver_145,7.98,2.408,2.24,2.352,4.9,1.316,11.116,1.624,2.1,2.296
Driver_146,1.092,1.204,1.456,1.54,1.484,6.272,1.26,1.456,2.884,1.652
Driver_147,7.756,2.548,2.072,2.184,5.096,1.288,8.064,1.54,2.044,2.128
Driver_148,1.316,1.96,1.372,1.428,2.184,2.24,1.512,1.232,4.508,1.54
Driver_149,3.528,2.632,1.344,1.372,2.632,0.952,2.576,1.092,1.4,1.344
Driver_150,1.932,1.344,7.056,9.156,2.1,2.38,2.632,4.536,2.604,17.556
