Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_65,1.848,1.428,1.484,1.82,1.12,4.032,3.276,1.316,1.932,1.148
Driver_66,2.184,1.26,1.512,1.876,1.064,2.52,4.396,1.4,2.716,1.288
Driver_67,2.828,1.54,1.96,2.66,1.288,2.52,8.512,1.736,2.352,1.484
Driver_68,3.248,1.904,2.8,4.312,1.624,2.212,5.824,2.184,1.876,1.596
Driver_69,4.06,1.96,4.704,12.096,1.932,1.708,3.976,3.22,1.708,1.904
Driver_70,4.508,1.316,2.044,2.716,1.232,1.736,13.356,1.988,3.444,1.876
Driver_71,3.052,2.24,3.668,6.244,1.96,1.988,3.836,2.52,1.624,1.624
Driver_72,4.816,1.344,2.156,2.94,1.26,1.764,18.312,2.072,3.164,1.904
Driver_73,2.604,1.092,2.38,2.212,1.4,0.924,1.624,4.144,1.372,6.244
Driver_74,5.46,1.092,2.296,2.548,1.26,1.092,2.436,3.192,2.156,6.524
Driver_75,2.772,2.352,3.332,5.124,1.932,2.1,3.64,2.324,1.568,1.54
Driver_76,1.596,2.66,1.764,2.072,1.54,4.004,2.184,1.4,1.26,1.064
Driver_77,1.736,1.092,2.184,1.82,1.568,0.812,1.26,3.192,1.064,2.576
Driver_78,1.372,5.096,1.792,1.932,1.932,2.38,1.652,1.372,1.036,1.008
Driver_79,3.388,0.952,1.568,1.82,1.008,1.12,2.576,1.792,4.48,2.66
Driver_80,2.66,1.4,4.452,3.248,2.016,1.036,1.764,12.908,1.288,2.912
Driver_81,2.24,1.372,3.808,2.744,2.1,0.98,1.568,6.748,1.176,2.548
Driver_82,2.576,0.98,1.372,1.652,0.924,1.344,2.996,1.456,37.408,1.708
Driver_83,3.948,1.54,2.352,3.416,1.4,2.044,20.104,2.1,2.436,1.736
Driver_84,1.344,7.98,2.268,2.072,4.34,1.4,1.4,1.624,0.924,1.064
Driver_85,3.164,1.68,2.296,3.276,1.428,2.38,8.652,1.96,2.128,1.568
Driver_86,1.26,7.784,2.016,1.876,3.92,1.344,1.316,1.512,0.896,1.008
Driver_87,1.596,3.388,3.416,2.688,9.52,1.26,1.512,2.24,1.008,1.288
Driver_88,1.652,2.996,1.96,2.296,1.68,3.304,2.24,1.484,1.26,1.12
Driver_89,1.568,1.512,1.4,1.652,1.12,7.196,2.492,1.204,1.596,1.036
Driver_90,3.584,1.008,1.596,1.904,1.008,1.26,3.192,1.764,6.468,2.268
Driver_91,4.396,1.876,4.088,8.904,1.82,1.736,4.62,3.052,1.82,1.932
Driver_92,2.884,1.148,1.568,1.96,1.036,1.736,5.152,1.568,5.124,1.624
Driver_93,2.52,2.744,3.976,5.6,2.296,1.904,2.884,2.464,1.428,1.512
Driver_94,3.248,1.988,2.996,4.76,1.708,2.156,5.208,2.296,1.82,1.624
Driver_95,2.128,2.716,2.52,3.276,1.848,2.632,2.968,1.848,1.428,1.288
Driver_96,1.428,2.744,1.624,1.848,1.512,3.976,1.904,1.288,1.176,1.008
Driver_97,2.38,1.708,7.784,3.948,2.8,1.12,1.764,6.944,1.204,2.128
Driver_98,1.932,2.184,1.932,2.436,1.484,3.92,2.996,1.54,1.512,1.204
Driver_99,11.424,1.456,3.136,4.844,1.512,1.512,5.656,3.108,2.324,2.436
Driver_100,2.128,1.4,1.596,2.016,1.148,3.108,4.34,1.428,2.212,1.26
Driver_101,1.148,4.368,1.848,1.652,4.228,1.176,1.176,1.428,0.84,0.98
Driver_102,2.66,1.484,5.572,3.668,2.212,1.064,1.82,14.112,1.288,2.632
Driver_103,3.108,1.96,30.464,10.08,2.576,1.344,2.38,5.544,1.4,2.072
Driver_104,2.772,2.296,3.164,4.816,1.876,2.184,3.808,2.24,1.596,1.512
Driver_105,4.368,1.176,1.848,2.352,1.12,1.54,6.188,1.876,4.704,2.016
Driver_106,4.704,1.736,7.14,14.42,2.016,1.4,3.052,5.46,1.652,2.38
Driver_107,2.688,1.008,1.428,1.708,0.952,1.428,3.36,1.484,14.84,1.708
Driver_108,1.232,2.912,2.156,1.82,9.66,1.092,1.176,1.68,0.84,1.064
Driver_109,2.044,3.528,4.312,4.284,3.276,1.624,2.1,2.464,1.204,1.4
Driver_110,3.276,1.568,2.156,3.024,1.344,2.296,12.432,1.904,2.38,1.568
Driver_111,2.716,0.952,1.4,1.652,0.952,1.288,2.884,1.484,19.88,1.848
Driver_112,1.456,2.772,2.94,2.268,41.188,1.12,1.344,2.128,0.924,1.232
Driver_113,2.352,1.512,5.236,3.304,2.408,1.036,1.68,7.98,1.204,2.352
Driver_114,1.596,2.716,3.584,2.632,11.928,1.176,1.456,2.408,0.98,1.344
Driver_115,2.856,1.54,6.636,4.144,2.268,1.092,1.904,17.472,1.316,2.604
Driver_116,2.1,1.12,2.436,2.072,1.54,0.868,1.428,4.088,1.176,3.416
Driver_117,1.428,4.396,2.66,2.268,7.84,1.288,1.4,1.876,0.952,1.148
Driver_118,2.436,1.204,1.54,1.932,1.064,2.1,5.04,1.456,3.388,1.4
Driver_119,2.128,1.428,1.624,2.044,1.148,3.248,4.284,1.428,2.156,1.26
Driver_120,2.632,1.484,1.848,2.436,1.232,2.604,7.14,1.624,2.408,1.428
Driver_121,2.492,1.232,3.108,2.576,1.708,0.952,1.624,6.524,1.288,3.556
Driver_122,5.432,1.12,1.876,2.352,1.12,1.344,4.284,2.072,4.396,2.464
Driver_123,2.212,1.092,2.324,2.044,1.456,0.868,1.456,3.892,1.232,4.2
Driver_124,5.516,1.624,5.936,9.408,1.876,1.344,3.08,5.796,1.708,2.632
Driver_125,3.304,1.036,1.568,1.904,1.008,1.372,3.724,1.652,9.072,1.96
Driver_126,4.032,1.596,2.464,3.64,1.428,2.044,15.568,2.156,2.352,1.736
Driver_127,1.596,7.42,2.52,2.576,2.828,1.82,1.792,1.736,1.092,1.148
Driver_128,2.408,1.26,1.568,1.96,1.092,2.268,5.208,1.456,3.052,1.4
Driver_129,1.848,1.008,2.016,1.764,1.372,0.812,1.288,3.024,1.148,3.332
Driver_130,2.044,1.932,1.904,2.436,1.4,3.892,3.5,1.54,1.652,1.232
Driver_131,2.1,1.624,1.736,2.212,1.26,3.696,4.088,1.484,1.904,1.26
Driver_132,1.764,1.12,2.296,1.904,1.652,0.84,1.288,3.36,1.064,2.464
Driver_133,2.044,3.696,3.416,3.92,2.632,1.876,2.296,2.156,1.26,1.344
Driver_134,1.316,2.744,2.436,1.96,20.552,1.092,1.232,1.848,0.868,1.148
Driver_135,2.8,1.456,1.876,2.492,1.232,2.436,8.596,1.68,2.52,1.484
Driver_136,1.736,1.064,2.072,1.764,1.484,0.812,1.26,3.024,1.064,2.66
Driver_137,1.96,3.976,3.78,3.808,3.248,1.68,2.044,2.268,1.176,1.344
Driver_138,1.652,1.68,1.484,1.792,1.204,7.644,2.604,1.26,1.54,1.064
Driver_139,21.308,1.26,2.52,3.332,1.316,1.372,4.48,2.856,2.744,2.94
Driver_140,3.864,1.176,1.764,2.24,1.12,1.596,6.104,1.792,5.012,1.904
Driver_141,2.744,1.26,3.332,2.772,1.708,0.98,1.708,7.896,1.344,3.808
Driver_142,2.492,1.008,2.072,1.96,1.26,0.896,1.568,3.248,1.428,8.82
Driver_143,2.968,1.092,1.54,1.904,1.008,1.568,4.368,1.568,7.252,1.708
Driver_144,1.904,1.064,2.212,1.876,1.484,0.84,1.316,3.416,1.12,3.108
Driver_145,2.492,1.316,3.612,2.8,1.876,0.98,1.652,8.288,1.26,3.108
Driver_146,2.156,2.604,2.464,3.192,1.792,2.716,3.052,1.82,1.456,1.288
Driver_147,1.792,3.892,3.892,3.332,4.788,1.428,1.764,2.324,1.092,1.344
Driver_148,1.652,4.424,2.24,2.548,2.1,2.38,2.044,1.624,1.176,1.148
Driver_149,1.82,3.192,4.536,3.444,5.572,1.344,1.708,2.576,1.092,1.4
Driver_150,3.864,1.652,2.576,3.892,1.484,2.072,10.724,2.184,2.212,1.708
