Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_24,2.38,0.952,1.764,2.24,1.54,1.372,1.372,1.064,2.352,1.4
Driver_25,4.032,1.904,17.192,5.684,3.808,6.412,2.772,2.1,4.34,1.792
Driver_26,1.932,1.064,1.848,1.96,1.904,1.484,1.736,1.232,2.772,2.044
Driver_27,2.548,2.548,7.56,3.164,6.608,14.056,4.396,3.08,3.78,2.184
Driver_28,1.708,0.868,1.456,1.68,1.4,1.176,1.26,0.98,1.904,1.4
Driver_29,4.312,1.008,2.044,3.248,1.484,1.596,1.288,1.064,2.1,1.12
Driver_30,8.484,1.4,5.068,12.656,2.828,2.8,2.156,1.568,6.272,1.736
Driver_31,1.736,0.784,1.316,1.624,1.204,1.092,1.092,0.868,1.624,1.12
Driver_32,2.38,2.436,4.032,2.744,2.772,7.028,2.38,2.324,2.324,1.512
Driver_33,1.428,3.472,2.24,1.596,3.976,2.744,6.72,8.512,2.1,3.332
Driver_34,2.436,2.744,5.824,2.94,4.312,77.392,3.416,2.968,2.996,1.876
Driver_35,10.22,1.316,3.528,7.56,2.044,2.52,1.68,1.372,2.856,1.316
Driver_36,3.164,1.708,3.752,3.528,2.212,3.808,1.848,1.68,2.324,1.316
Driver_37,2.604,0.896,1.708,2.296,1.428,1.344,1.232,1.008,2.1,1.204
Driver_38,1.54,1.708,2.156,1.708,3.64,2.016,4.312,2.408,2.66,24.948
Driver_39,1.792,1.876,2.744,2.044,5.6,2.52,6.104,2.632,3.528,7.196
Driver_40,13.776,1.26,3.416,7.98,2.016,2.408,1.652,1.344,2.94,1.316
Driver_41,2.38,0.868,1.596,2.1,1.344,1.26,1.176,0.952,1.932,1.176
Driver_42,1.792,3.332,3.332,2.072,7.504,4.48,11.396,5.88,2.8,2.968
Driver_43,2.38,1.232,2.464,2.548,2.576,1.848,2.184,1.484,4.452,2.408
Driver_44,1.428,14.364,2.212,1.568,2.772,3.276,3.164,7.252,1.764,1.848
Driver_45,3.724,1.316,2.688,3.528,1.708,2.352,1.484,1.316,2.044,1.148
Driver_46,4.704,1.456,3.668,4.872,2.072,2.968,1.708,1.484,2.492,1.288
Driver_47,1.764,2.128,2.856,2.016,6.972,2.8,10.248,3.248,3.276,6.076
Driver_48,2.156,3.108,4.9,2.576,6.608,10.304,5.236,3.92,3.136,2.296
Driver_49,4.116,1.876,58.828,5.964,4.368,5.768,2.996,2.128,5.544,1.932
Driver_50,1.68,5.152,2.996,1.932,4.2,4.984,4.704,7.084,2.268,2.184
Driver_51,2.1,1.288,2.408,2.296,2.828,1.876,2.492,1.596,4.172,3.024
Driver_52,8.176,1.484,5.18,10.864,2.464,3.276,1.96,1.568,3.444,1.456
Driver_53,2.128,0.868,1.568,1.96,1.4,1.26,1.232,0.98,1.988,1.26
Driver_54,1.764,1.484,2.324,1.96,3.472,1.988,3.36,1.96,3.416,5.74
Driver_55,1.876,1.82,2.828,2.128,5.656,2.52,5.628,2.52,3.808,6.412
Driver_56,2.24,0.952,1.736,2.128,1.568,1.344,1.372,1.064,2.324,1.428
Driver_57,2.212,2.296,3.248,2.492,2.324,4.788,2.044,2.072,2.044,1.372
Driver_58,2.212,1.316,2.52,2.408,2.912,1.932,2.492,1.596,4.536,2.94
Driver_59,1.54,4.76,2.548,1.736,4.172,3.472,5.992,15.68,2.156,2.632
Driver_60,1.204,1.148,1.428,1.288,1.848,1.316,1.932,1.456,1.792,3.612
Driver_61,1.82,0.84,1.428,1.708,1.288,1.148,1.176,0.924,1.792,1.232
Driver_62,13.104,1.4,4.592,14.42,2.352,2.912,1.876,1.484,3.5,1.456
Driver_63,1.596,6.216,2.632,1.82,2.94,4.48,3.024,4.592,1.932,1.736
Driver_64,1.316,31.276,1.96,1.456,2.324,2.8,2.604,5.236,1.568,1.652
Driver_65,3.696,1.26,2.548,3.416,1.652,2.212,1.428,1.26,1.988,1.12
Driver_66,2.464,0.868,1.596,2.156,1.316,1.26,1.176,0.952,1.876,1.12
Driver_67,4.088,1.176,2.38,3.472,1.568,1.988,1.344,1.176,1.988,1.092
Driver_68,1.96,2.968,3.948,2.324,11.144,5.152,11.06,4.592,3.248,2.968
Driver_69,3.052,2.212,13.356,3.976,5.152,11.452,3.5,2.548,4.172,2.016
Driver_70,4.788,1.148,2.828,4.424,2.128,1.932,1.764,1.316,4.116,1.596
Driver_71,3.612,1.428,4.228,4.312,3.556,2.604,2.66,1.708,15.876,2.296
Driver_72,4.564,1.736,7.14,6.076,2.884,4.788,2.24,1.848,3.416,1.568
Driver_73,3.276,1.96,5.516,3.976,2.8,5.852,2.268,1.988,2.8,1.512
Driver_74,2.324,2.324,5.236,2.8,45.388,4.9,7.728,3.192,4.704,3.08
Driver_75,1.988,1.96,3.304,2.324,8.232,2.94,7.14,2.744,4.284,4.984
Driver_76,2.492,1.26,2.632,2.688,2.744,1.932,2.296,1.512,4.984,2.492
Driver_77,2.688,1.176,2.016,2.492,1.428,1.848,1.26,1.148,1.624,1.008
Driver_78,2.548,2.604,6.272,3.108,4.172,42.42,3.276,2.8,3.052,1.848
Driver_79,1.372,1.512,1.792,1.484,2.688,1.708,3.08,2.044,2.212,13.216
Driver_80,1.344,1.12,1.512,1.4,1.876,1.344,1.904,1.372,1.988,3.164
Driver_81,2.016,1.68,2.968,2.296,5.124,2.464,4.48,2.24,4.508,5.068
Driver_82,3.836,1.008,1.96,2.996,1.4,1.596,1.232,1.036,1.876,1.064
Driver_83,2.52,0.868,1.624,2.212,1.344,1.288,1.176,0.952,1.932,1.148
Driver_84,5.264,1.428,4.984,6.804,3.192,2.772,2.38,1.652,10.332,1.96
Driver_85,4.284,1.036,2.072,3.276,1.456,1.652,1.26,1.064,1.988,1.092
Driver_86,2.044,2.156,3.696,2.38,14.224,3.444,10.332,3.136,4.2,4.228
Driver_87,5.04,1.064,2.268,3.724,1.54,1.792,1.316,1.12,2.1,1.12
Driver_88,2.408,0.98,1.848,2.296,1.652,1.428,1.456,1.12,2.576,1.512
Driver_89,4.928,1.204,3.108,4.816,2.324,2.072,1.876,1.372,4.9,1.708
Driver_90,5.992,1.596,6.468,8.512,2.716,3.92,2.128,1.708,3.584,1.54
Driver_91,1.54,1.82,2.212,1.736,3.976,2.128,4.984,2.632,2.688,18.48
Driver_92,2.352,1.064,2.072,2.38,1.96,1.568,1.708,1.232,3.192,1.848
Driver_93,1.484,0.98,1.484,1.512,1.624,1.26,1.54,1.148,2.044,1.988
Driver_94,1.288,1.148,1.484,1.344,1.876,1.344,1.904,1.4,1.904,3.388
Driver_95,1.344,1.092,1.484,1.4,1.82,1.316,1.82,1.316,1.988,2.856
Driver_96,1.652,1.008,1.624,1.68,1.736,1.344,1.624,1.176,2.296,2.016
Driver_97,2.268,2.436,5.068,2.716,33.264,5.264,8.316,3.416,4.256,2.996
Driver_98,2.408,1.064,1.792,2.212,1.288,1.624,1.148,1.064,1.484,0.952
Driver_99,2.716,2.128,4.368,3.164,2.66,5.992,2.212,2.072,2.436,1.456
Driver_100,1.876,1.652,2.688,2.1,4.62,2.324,4.424,2.24,3.836,6.216
Driver_101,3.276,0.924,1.792,2.66,1.4,1.428,1.204,1.008,1.988,1.12
Driver_102,2.464,1.288,2.128,2.408,1.512,2.072,1.316,1.232,1.652,1.036
Driver_103,1.96,1.568,2.744,2.212,4.256,2.268,3.808,2.072,4.284,4.956
Driver_104,9.688,1.484,6.356,37.044,2.856,3.248,2.184,1.624,5.04,1.652
Driver_105,1.68,0.784,1.288,1.568,1.148,1.064,1.036,0.84,1.54,1.064
Driver_106,2.072,1.148,2.1,2.184,2.24,1.652,1.96,1.372,3.36,2.324
Driver_107,1.848,0.868,1.484,1.764,1.372,1.204,1.232,0.98,1.932,1.316
Driver_108,12.46,1.372,4.256,11.396,2.268,2.8,1.82,1.456,3.276,1.4
Driver_109,2.408,2.464,6.272,2.968,13.244,6.888,6.16,3.276,4.312,2.632
Driver_110,4.34,1.12,2.604,3.948,2.016,1.82,1.68,1.26,3.668,1.568
Driver_111,2.156,3.024,4.9,2.576,7.784,8.652,5.908,4.004,3.276,2.408
Driver_112,1.708,1.848,2.548,1.904,4.928,2.38,5.796,2.66,3.164,9.24
Driver_113,2.548,2.184,4.06,2.968,2.604,5.852,2.212,2.1,2.352,1.456
Driver_114,2.184,0.896,1.624,2.044,1.428,1.288,1.288,1.008,2.1,1.316
Driver_115,1.904,1.792,2.884,2.156,5.572,2.52,5.348,2.464,3.948,6.104
Driver_116,2.688,0.896,1.68,2.324,1.4,1.344,1.204,0.98,2.016,1.176
Driver_117,2.772,2.044,7.392,3.5,10.808,4.872,4.956,2.604,6.86,2.716
Driver_118,1.372,1.372,1.736,1.484,2.436,1.596,2.632,1.764,2.212,6.832
Driver_119,1.792,2.884,3.276,2.1,9.296,3.864,31.752,4.9,2.996,3.556
Driver_120,2.016,1.036,1.876,2.044,1.876,1.484,1.652,1.204,2.772,1.904
Driver_121,1.54,1.624,2.1,1.708,3.416,1.96,3.836,2.212,2.688,16.688
Driver_122,6.72,1.596,8.96,13.468,3.192,3.892,2.38,1.764,5.124,1.708
Driver_123,3.584,1.148,2.604,3.5,2.156,1.848,1.792,1.288,4.116,1.708
Driver_124,2.548,1.064,1.82,2.296,1.316,1.624,1.148,1.064,1.54,0.952
Driver_125,11.144,1.316,3.752,8.568,2.1,2.604,1.708,1.4,2.996,1.344
Driver_126,4.452,1.064,2.184,3.416,1.512,1.736,1.288,1.092,1.988,1.092
Driver_127,3.64,1.148,2.632,3.556,2.156,1.848,1.792,1.316,4.144,1.708
Driver_128,6.384,1.316,3.248,5.488,1.904,2.492,1.596,1.344,2.52,1.26
Driver_129,2.716,2.464,7.7,3.388,4.48,27.328,3.332,2.688,3.36,1.904
Driver_130,1.932,0.84,1.484,1.82,1.316,1.176,1.176,0.952,1.848,1.232
Driver_131,2.996,0.952,1.904,2.632,1.568,1.456,1.344,1.064,2.408,1.316
Driver_132,2.268,2.828,5.516,2.744,8.344,9.268,5.684,3.668,3.528,2.408
Driver_133,3.416,0.924,1.82,2.716,1.372,1.428,1.204,1.008,1.932,1.092
Driver_134,2.1,3.276,4.172,2.464,3.808,12.88,3.332,3.332,2.52,1.82
Driver_135,3.08,0.924,1.792,2.576,1.428,1.4,1.232,1.008,2.072,1.148
Driver_136,1.512,7.868,2.408,1.708,2.716,3.864,2.884,4.788,1.82,1.708
Driver_137,4.508,1.764,7.644,6.048,2.968,4.956,2.296,1.876,3.472,1.568
Driver_138,6.972,1.092,2.52,4.676,1.764,1.848,1.484,1.176,2.744,1.288
Driver_139,5.628,1.68,10.5,9.324,3.248,4.424,2.436,1.848,4.592,1.708
Driver_140,2.24,3.024,4.928,2.688,4.312,23.996,3.556,3.248,2.8,1.904
Driver_141,4.06,1.036,2.212,3.388,1.708,1.624,1.456,1.12,2.744,1.344
Driver_142,4.06,1.064,2.352,3.556,1.848,1.708,1.568,1.176,3.164,1.456
Driver_143,3.052,1.904,8.092,3.92,7.84,4.452,4.256,2.38,9.072,2.604
Driver_144,3.024,1.064,1.932,2.632,1.372,1.68,1.204,1.064,1.68,1.008
Driver_145,1.82,1.26,2.1,1.96,2.604,1.736,2.38,1.568,3.276,3.332
Driver_146,4.788,1.764,9.128,6.804,3.136,4.984,2.38,1.876,3.836,1.624
Driver_147,1.4,1.176,1.624,1.484,2.044,1.428,2.044,1.456,2.184,3.472
Driver_148,2.156,1.568,3.052,2.464,4.592,2.408,3.808,2.044,5.264,4.144
Driver_149,2.996,0.952,1.876,2.632,1.54,1.428,1.316,1.036,2.324,1.288
Driver_150,1.68,2.296,2.716,1.904,6.356,2.8,12.376,3.64,2.94,5.88
