Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_56,1.764,1.988,3.248,1.82,22.904,2.632,2.408,3.36,9.24,2.492
Driver_57,2.744,1.036,1.26,1.092,1.988,1.148,1.652,2.436,1.68,1.344
Driver_58,1.82,1.82,3.08,1.82,23.828,2.324,2.324,3.976,6.58,2.576
Driver_59,1.428,1.764,5.292,2.464,5.712,2.24,1.792,3.78,4.284,3.864
Driver_60,1.596,1.512,3.248,2.128,5.88,1.848,1.792,7.084,3.612,3.36
Driver_61,2.072,2.24,2.408,1.484,9.184,2.94,3.472,2.576,14.196,1.904
Driver_62,1.736,3.276,1.4,1.008,1.96,3.08,4.452,1.26,2.464,1.12
Driver_63,1.848,2.548,2.632,1.54,7.448,3.556,3.22,2.38,43.932,1.96
Driver_64,12.46,1.148,1.064,0.868,1.652,1.232,2.52,1.428,1.624,1.008
Driver_65,15.932,1.148,1.092,0.896,1.736,1.232,2.38,1.54,1.652,1.036
Driver_66,2.212,0.952,1.232,1.092,1.848,1.064,1.456,2.492,1.54,1.344
Driver_67,2.996,1.68,1.848,1.316,5.236,2.016,3.584,2.744,4.284,1.652
Driver_68,1.148,1.204,3.192,3.612,2.38,1.4,1.232,4.004,1.988,7.868
Driver_69,1.4,1.26,2.884,2.436,3.248,1.512,1.456,9.716,2.408,4.144
Driver_70,1.148,1.484,9.072,4.592,2.744,1.82,1.344,2.8,2.436,9.576
Driver_71,1.428,8.82,1.848,1.204,2.296,9.268,2.8,1.4,3.164,1.344
Driver_72,5.88,1.428,1.148,0.896,1.904,1.512,4.228,1.428,1.932,1.064
Driver_73,1.12,2.1,8.344,2.688,2.604,2.744,1.484,1.932,2.8,3.024
Driver_74,1.484,0.952,1.512,1.456,1.932,1.092,1.26,3.976,1.568,1.848
Driver_75,1.904,1.26,2.044,1.624,3.696,1.484,1.764,9.464,2.576,2.268
Driver_76,1.036,1.68,10.612,4.032,2.268,2.044,1.288,1.988,2.268,4.172
Driver_77,3.136,1.008,1.176,1.008,1.876,1.12,1.68,2.128,1.624,1.232
Driver_78,3.192,1.596,1.792,1.288,4.676,1.904,3.388,2.772,3.78,1.624
Driver_79,1.624,4.256,1.512,1.064,2.1,3.948,3.892,1.316,2.716,1.204
Driver_80,14.98,1.148,1.12,0.924,1.82,1.232,2.38,1.624,1.708,1.064
Driver_81,1.4,5.936,1.484,1.036,1.876,4.34,2.856,1.232,2.38,1.176
Driver_82,2.296,1.008,1.316,1.148,2.016,1.12,1.54,2.716,1.652,1.4
Driver_83,1.288,2.352,6.496,2.268,3.724,3.332,1.82,2.24,4.284,2.856
Driver_84,1.176,18.284,1.624,1.12,1.736,5.516,2.044,1.176,2.184,1.204
Driver_85,3.416,1.008,1.148,0.98,1.82,1.12,1.708,2.016,1.596,1.204
Driver_86,1.316,0.868,1.316,1.344,1.596,0.98,1.092,2.8,1.344,1.652
Driver_87,3.024,1.456,1.764,1.316,4.284,1.708,2.66,3.304,3.192,1.708
Driver_88,2.772,1.96,1.288,0.952,2.072,2.044,11.116,1.4,2.38,1.12
Driver_89,15.12,1.232,1.204,0.98,2.072,1.344,2.688,1.764,1.932,1.148
Driver_90,1.456,2.66,4.116,1.904,4.928,4.004,2.184,2.296,7.14,2.408
Driver_91,1.092,1.26,4.172,5.404,2.296,1.484,1.204,3.052,1.988,34.524
Driver_92,1.708,0.98,1.428,1.316,1.988,1.092,1.344,3.64,1.624,1.68
Driver_93,1.008,1.4,6.16,7.924,2.072,1.652,1.176,2.128,1.96,6.72
Driver_94,3.64,1.764,1.288,0.952,2.184,1.876,9.296,1.484,2.38,1.12
Driver_95,5.572,1.316,1.064,0.84,1.652,1.372,3.276,1.316,1.68,0.98
Driver_96,1.176,15.512,1.932,1.26,1.988,9.744,2.016,1.288,2.548,1.372
Driver_97,1.12,2.436,5.712,2.296,2.632,3.248,1.568,1.82,2.996,2.576
Driver_98,1.456,1.596,4.48,2.492,5.348,2.016,1.736,4.732,3.752,4.116
Driver_99,1.204,1.204,3.192,3.36,2.52,1.428,1.26,4.452,2.044,7.056
Driver_100,1.064,1.232,3.976,5.824,2.212,1.456,1.176,2.912,1.932,26.208
Driver_101,1.568,1.232,2.352,1.988,3.304,1.456,1.54,54.656,2.38,2.968
Driver_102,1.148,1.428,6.524,4.62,2.716,1.708,1.344,3.08,2.38,14.224
Driver_103,5.152,1.568,1.26,0.952,2.184,1.68,5.796,1.568,2.268,1.12
Driver_104,1.232,1.232,3.332,3.164,2.744,1.484,1.316,5.012,2.184,6.608
Driver_105,1.344,2.24,6.16,2.268,4.508,3.136,1.904,2.492,4.984,2.968
Driver_106,1.652,4.452,1.624,1.12,2.324,4.564,4.088,1.4,3.136,1.26
Driver_107,1.036,1.652,12.04,4.256,2.324,2.016,1.316,2.072,2.296,4.564
Driver_108,2.296,2.324,1.344,0.98,2.1,2.38,9.52,1.372,2.52,1.12
Driver_109,1.456,5.796,1.512,1.064,1.96,4.536,3.024,1.26,2.52,1.176
Driver_110,1.988,2.128,2.66,1.596,15.596,2.8,2.996,2.856,14.476,2.072
Driver_111,1.54,5.292,1.596,1.092,2.156,4.844,3.472,1.344,2.856,1.232
Driver_112,2.436,2.156,2.016,1.344,5.768,2.688,4.592,2.324,6.972,1.68
Driver_113,6.916,1.176,1.232,1.008,2.128,1.316,2.352,1.96,1.904,1.204
Driver_114,1.288,6.524,2.408,1.428,2.52,24.556,2.212,1.512,3.5,1.624
Driver_115,1.456,7.28,1.96,1.26,2.52,11.284,2.884,1.456,3.584,1.428
Driver_116,2.492,1.092,1.4,1.204,2.296,1.232,1.708,3.08,1.876,1.512
Driver_117,2.548,1.176,1.54,1.288,2.744,1.344,1.848,3.64,2.156,1.624
Driver_118,3.36,1.792,1.68,1.204,3.976,2.1,5.18,2.212,3.948,1.484
Driver_119,2.016,1.12,1.624,1.4,2.632,1.288,1.624,4.844,2.044,1.82
Driver_120,1.428,7.056,1.568,1.092,1.988,5.208,2.884,1.26,2.576,1.204
Driver_121,0.896,1.26,3.724,9.436,1.652,1.456,1.036,1.736,1.596,4.144
Driver_122,1.232,4.088,3.08,1.68,2.604,7.056,1.904,1.596,3.444,1.876
Driver_123,1.428,6.804,2.128,1.316,2.66,16.716,2.744,1.512,3.864,1.512
Driver_124,3.668,1.624,1.652,1.204,3.92,1.876,3.92,2.408,3.5,1.512
Driver_125,1.008,1.428,6.636,7.168,2.1,1.68,1.204,2.1,1.988,6.356
Driver_126,3.36,1.792,1.68,1.204,4.004,2.1,5.096,2.212,3.948,1.484
Driver_127,3.864,1.316,1.512,1.176,3.08,1.512,2.548,2.716,2.548,1.484
Driver_128,2.044,2.492,2.268,1.428,6.132,3.332,3.976,2.24,12.264,1.764
Driver_129,1.372,1.26,2.996,2.548,3.164,1.512,1.428,8.372,2.38,4.452
Driver_130,1.764,0.98,1.372,1.26,1.932,1.092,1.344,3.22,1.596,1.568
Driver_131,1.288,1.036,1.988,2.044,2.156,1.204,1.232,5.432,1.736,2.884
Driver_132,4.872,1.316,1.064,0.84,1.624,1.372,3.304,1.288,1.68,0.952
Driver_133,1.12,1.204,3.416,4.172,2.324,1.4,1.204,3.528,1.96,10.528
Driver_134,1.008,1.736,7.84,3.612,2.156,2.1,1.288,1.848,2.184,3.528
Driver_135,5.348,1.064,1.12,0.924,1.792,1.148,1.932,1.764,1.624,1.12
Driver_136,3.948,1.764,1.428,1.064,2.744,1.988,8.736,1.736,2.912,1.26
Driver_137,1.904,0.896,1.176,1.092,1.68,1.008,1.316,2.352,1.428,1.316
Driver_138,1.456,3.836,2.94,1.596,3.612,7.392,2.464,1.848,5.824,1.904
Driver_139,1.288,4.284,2.996,1.624,2.856,8.54,2.072,1.68,3.948,1.848
Driver_140,1.148,10.612,1.512,1.064,1.624,4.536,1.96,1.12,2.016,1.148
Driver_141,10.192,1.092,1.092,0.896,1.736,1.204,2.212,1.568,1.624,1.064
Driver_142,1.316,0.812,1.148,1.148,1.4,0.896,1.036,2.156,1.204,1.372
Driver_143,1.372,1.4,3.752,2.716,3.696,1.68,1.512,6.188,2.772,5.124
Driver_144,1.316,2.8,4.536,1.988,3.724,4.256,1.988,2.072,4.9,2.408
Driver_145,1.568,3.136,3.024,1.624,4.788,5.096,2.66,2.072,9.688,2.016
Driver_146,1.12,1.988,12.208,2.94,2.688,2.548,1.484,2.044,2.8,3.416
Driver_147,2.548,2.324,1.736,1.204,3.668,2.772,8.316,1.876,4.648,1.428
Driver_148,1.624,4.592,2.072,1.288,3.052,7.14,3.472,1.624,4.788,1.512
Driver_149,2.296,2.324,1.344,0.98,2.128,2.408,9.66,1.372,2.52,1.12
Driver_150,1.988,1.176,1.792,1.484,3.052,1.372,1.68,6.412,2.24,2.016
