Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_35,1.904,1.596,17.78,3.08,1.484,3.276,1.456,2.716,22.652,1.932
Driver_36,1.176,2.184,1.932,1.26,1.288,2.94,1.316,4.256,2.128,1.204
Driver_37,2.156,2.156,6.16,2.128,1.876,6.776,1.848,4.256,5.012,2.212
Driver_38,1.848,3.08,3.164,1.596,1.988,31.276,2.044,11.508,3.024,1.904
Driver_39,2.352,3.388,2.884,1.568,2.744,9.044,2.828,4.816,2.52,2.464
Driver_40,1.456,1.316,4.564,3.164,1.176,2.268,1.176,2.128,7.7,1.456
Driver_41,3.416,2.072,4.284,2.072,2.464,4.228,2.352,2.856,3.164,3.584
Driver_42,1.232,0.98,2.436,4.424,0.952,1.428,0.952,1.344,2.744,1.232
Driver_43,2.1,1.316,6.972,5.74,1.4,2.24,1.344,1.876,5.292,2.072
Driver_44,8.652,1.652,1.82,1.4,4.032,1.904,3.164,1.596,1.54,9.716
Driver_45,1.176,2.52,1.764,1.176,1.316,2.94,1.4,4.396,1.904,1.204
Driver_46,2.8,1.624,8.456,3.08,1.792,3.052,1.708,2.324,4.676,2.828
Driver_47,1.288,1.792,2.716,1.652,1.26,3.136,1.288,3.752,3.304,1.316
Driver_48,1.512,2.324,3.08,1.624,1.512,5.432,1.568,7.336,3.388,1.54
Driver_49,1.092,2.044,1.708,1.176,1.204,2.464,1.232,3.388,1.876,1.12
Driver_50,2.1,1.596,299.292,3.276,1.568,3.192,1.512,2.548,10.36,2.128
Driver_51,1.288,2.184,2.324,1.428,1.344,3.584,1.4,5.18,2.604,1.316
Driver_52,1.456,7.28,1.344,0.952,2.492,2.24,2.996,2.324,1.288,1.484
Driver_53,4.9,1.484,3.388,2.492,2.072,2.296,1.876,1.82,2.576,4.788
Driver_54,3.808,2.212,3.388,1.848,2.912,4.032,2.716,2.772,2.66,4.06
Driver_55,1.764,4.676,2.352,1.372,2.156,8.876,2.324,10.108,2.268,1.82
Driver_56,1.596,1.064,3.248,28.084,1.12,1.624,1.092,1.456,3.248,1.568
Driver_57,1.876,7.672,1.764,1.148,3.36,3.444,4.06,3.164,1.624,1.988
Driver_58,2.268,1.512,16.912,3.668,1.596,2.856,1.512,2.296,6.972,2.296
Driver_59,2.38,1.148,3.136,4.872,1.372,1.708,1.288,1.456,2.604,2.324
Driver_60,1.568,3.136,2.576,1.456,1.736,7.616,1.792,37.8,2.632,1.596
Driver_61,1.232,1.568,2.744,1.764,1.176,2.604,1.176,2.884,3.528,1.26
Driver_62,1.344,1.428,3.584,2.296,1.176,2.436,1.176,2.436,5.432,1.344
Driver_63,1.26,1.4,3.024,2.044,1.12,2.324,1.12,2.38,4.2,1.26
Driver_64,2.156,3.584,1.54,1.092,6.496,2.408,11.34,2.128,1.4,2.268
Driver_65,3.836,1.736,1.512,1.176,6.244,1.736,4.368,1.512,1.344,4.06
Driver_66,13.608,1.596,2.492,1.848,2.716,2.184,2.352,1.764,2.016,13.804
Driver_67,4.648,1.456,3.444,2.576,2.016,2.268,1.82,1.792,2.604,4.564
Driver_68,2.38,2.94,3.388,1.68,2.492,11.088,2.492,4.956,2.912,2.492
Driver_69,2.772,1.4,5.572,3.892,1.624,2.324,1.54,1.904,3.808,2.744
Driver_70,10.696,1.456,1.764,1.456,3.052,1.708,2.52,1.456,1.512,10.108
Driver_71,6.804,1.932,2.632,1.736,3.388,2.744,2.94,2.1,2.128,7.784
Driver_72,3.248,2.1,4.508,2.072,2.408,4.424,2.296,2.94,3.304,3.388
Driver_73,10.78,1.484,1.764,1.456,3.22,1.764,2.632,1.484,1.512,10.612
Driver_74,1.932,1.876,8.764,2.408,1.624,4.676,1.624,3.612,8.26,1.988
Driver_75,3.5,2.156,3.92,1.96,2.632,4.284,2.492,2.884,2.968,3.696
Driver_76,3.052,1.092,2.156,2.52,1.484,1.484,1.372,1.288,1.82,2.884
Driver_77,1.148,1.904,2.016,1.344,1.204,2.716,1.232,3.584,2.296,1.176
Driver_78,1.176,2.24,1.876,1.232,1.288,2.912,1.344,4.228,2.044,1.204
Driver_79,1.988,1.428,12.404,4.368,1.428,2.548,1.372,2.156,9.044,1.988
Driver_80,1.372,1.036,2.828,7.14,1.036,1.54,1.008,1.4,3.08,1.372
Driver_81,5.348,1.988,1.904,1.372,6.272,2.24,4.536,1.848,1.624,6.048
Driver_82,4.2,1.344,3.164,2.744,1.848,2.016,1.68,1.652,2.464,4.032
Driver_83,1.484,3.08,2.436,1.4,1.652,6.104,1.736,18.452,2.52,1.512
Driver_84,1.26,3.276,1.82,1.176,1.484,3.5,1.596,5.768,1.904,1.316
Driver_85,4.956,1.176,1.82,1.764,1.876,1.484,1.652,1.26,1.568,4.452
Driver_86,3.864,1.316,3.136,2.884,1.764,1.96,1.624,1.624,2.464,3.696
Driver_87,3.248,1.176,2.576,2.884,1.568,1.652,1.456,1.4,2.128,3.108
Driver_88,2.436,3.696,1.792,1.204,6.216,2.94,8.008,2.492,1.596,2.604
Driver_89,9.044,1.316,1.904,1.68,2.268,1.652,1.96,1.372,1.596,7.504
Driver_90,1.568,2.156,3.696,1.792,1.54,5.516,1.568,5.936,4.172,1.624
Driver_91,1.428,1.148,3.752,4.564,1.12,1.848,1.092,1.708,4.816,1.428
Driver_92,3.696,1.092,1.484,1.428,1.792,1.288,1.596,1.12,1.288,3.416
Driver_93,4.088,2.268,3.024,1.736,3.276,3.752,3.024,2.632,2.408,4.424
Driver_94,2.1,4.76,2.324,1.372,2.856,6.636,3.108,4.872,2.128,2.212
Driver_95,1.316,4.34,1.764,1.148,1.624,3.556,1.764,5.544,1.792,1.344
Driver_96,1.624,1.4,6.944,3.388,1.288,2.576,1.26,2.296,16.968,1.624
Driver_97,6.44,1.288,2.184,1.988,1.988,1.708,1.792,1.428,1.82,5.712
Driver_98,1.316,1.12,3.276,3.836,1.064,1.764,1.036,1.652,4.228,1.316
Driver_99,1.456,1.596,4.368,2.24,1.288,3.08,1.288,3.024,6.804,1.484
Driver_100,7.14,1.316,1.652,1.456,2.492,1.54,2.128,1.316,1.428,6.44
Driver_101,3.5,1.316,3.444,3.136,1.708,2.016,1.596,1.652,2.66,3.416
Driver_102,2.576,3.752,2.156,1.344,4.228,4.144,4.564,3.136,1.904,2.744
Driver_103,1.68,3.836,1.344,0.98,3.808,2.044,5.208,1.932,1.232,1.764
Driver_104,1.596,4.424,2.268,1.344,1.932,7.028,2.072,14.056,2.212,1.652
Driver_105,1.316,1.344,3.584,2.464,1.148,2.268,1.148,2.24,5.404,1.344
Driver_106,1.736,12.068,1.708,1.12,2.912,3.444,3.444,3.36,1.596,1.82
Driver_107,3.332,2.464,1.764,1.26,14.616,2.38,9.016,1.988,1.54,3.612
Driver_108,3.08,1.316,3.92,3.612,1.624,2.044,1.54,1.68,2.968,2.996
Driver_109,4.452,1.596,3.92,2.492,2.128,2.576,1.96,2.016,2.856,4.48
Driver_110,1.512,1.092,3.5,9.296,1.12,1.708,1.092,1.54,3.808,1.512
Driver_111,3.472,1.736,5.32,2.52,2.1,3.192,1.96,2.38,3.556,3.556
Driver_112,1.316,1.484,3.36,2.1,1.176,2.548,1.176,2.604,4.816,1.344
Driver_113,4.816,1.484,3.444,2.52,2.044,2.296,1.876,1.82,2.604,4.732
Driver_114,2.044,1.68,22.316,2.856,1.596,3.668,1.568,2.884,11.452,2.072
Driver_115,1.344,2.52,2.352,1.4,1.456,4.284,1.512,7.364,2.52,1.372
Driver_116,4.172,2.352,2.044,1.4,6.636,2.688,5.236,2.128,1.764,4.62
Driver_117,13.636,1.652,1.988,1.512,3.668,2.044,2.968,1.68,1.68,18.2
Driver_118,6.384,1.792,1.82,1.372,5.18,2.044,3.836,1.68,1.568,7.224
Driver_119,1.708,12.936,1.652,1.12,2.884,3.22,3.444,3.192,1.568,1.792
Driver_120,1.26,1.792,2.52,1.568,1.232,3.024,1.26,3.668,3.024,1.288
Driver_121,3.724,2.044,3.976,2.016,2.576,3.92,2.408,2.716,2.968,3.92
Driver_122,1.96,2.38,1.288,0.98,5.964,1.736,7.924,1.596,1.176,2.044
Driver_123,1.54,2.604,2.94,1.568,1.624,6.832,1.68,11.592,3.108,1.596
Driver_124,1.4,2.408,2.604,1.484,1.484,4.788,1.54,7.756,2.856,1.456
Driver_125,4.228,1.12,1.596,1.54,1.848,1.372,1.624,1.176,1.372,3.864
Driver_126,6.916,1.26,1.792,1.624,2.128,1.568,1.876,1.316,1.54,5.992
Driver_127,7.448,1.288,1.736,1.568,2.268,1.568,1.96,1.316,1.484,6.468
Driver_128,1.456,6.16,1.316,0.952,2.576,2.156,3.136,2.184,1.26,1.512
Driver_129,1.288,1.512,3.136,1.96,1.176,2.604,1.176,2.716,4.312,1.316
Driver_130,2.016,1.736,16.296,2.744,1.596,3.836,1.568,3.024,11.256,2.044
Driver_131,2.688,2.296,4.676,1.988,2.296,6.244,2.24,3.668,3.556,2.8
Driver_132,1.512,18.984,1.484,1.036,2.436,2.716,2.856,2.856,1.428,1.568
Driver_133,12.236,1.652,2.52,1.82,2.912,2.296,2.52,1.82,2.044,13.916
Driver_134,1.288,7.392,1.484,1.036,1.792,2.772,1.988,3.388,1.484,1.344
Driver_135,5.46,1.484,1.54,1.288,3.556,1.624,2.856,1.372,1.344,5.544
Driver_136,2.072,5.04,1.708,1.148,4.452,3.024,5.796,2.66,1.568,2.184
Driver_137,6.944,1.316,2.24,2.016,2.044,1.764,1.82,1.456,1.848,6.104
Driver_138,3.5,1.064,1.568,1.596,1.652,1.316,1.484,1.148,1.372,3.248
Driver_139,1.512,8.876,1.4,0.98,2.576,2.408,3.136,2.464,1.344,1.54
Driver_140,3.08,1.876,1.456,1.12,9.212,1.764,5.908,1.54,1.288,3.248
Driver_141,4.928,1.456,3.276,2.492,2.044,2.212,1.848,1.764,2.52,4.816
Driver_142,1.932,6.132,2.128,1.288,2.772,5.628,3.052,4.872,1.96,2.016
Driver_143,1.204,1.932,2.24,1.428,1.232,2.996,1.288,3.948,2.576,1.232
Driver_144,0.98,1.848,1.4,1.036,1.092,1.932,1.148,2.464,1.512,0.98
Driver_145,1.148,2.52,1.708,1.148,1.316,2.8,1.372,4.116,1.82,1.176
Driver_146,2.548,1.484,8.932,3.724,1.624,2.66,1.568,2.128,5.04,2.548
Driver_147,1.344,1.26,3.612,2.912,1.12,2.044,1.092,1.96,5.32,1.344
Driver_148,1.148,1.876,2.044,1.344,1.204,2.716,1.232,3.556,2.324,1.176
Driver_149,1.456,2.604,2.604,1.484,1.54,5.432,1.596,10.276,2.8,1.484
Driver_150,1.26,3.5,1.736,1.148,1.512,3.248,1.596,5.04,1.764,1.288
