Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_56,1.568,2.464,1.232,2.548,6.02,1.484,5.824,3.696,1.652,2.52
Driver_57,1.12,4.452,1.596,5.544,3.5,2.044,3.08,2.212,2.968,1.596
Driver_58,2.688,2.1,1.344,1.596,2.632,1.596,2.296,4.9,1.596,5.936
Driver_59,4.984,1.932,1.484,1.344,1.96,1.736,1.708,3.836,1.596,11.9
Driver_60,3.388,2.268,1.512,1.512,2.408,1.82,2.044,5.824,1.764,17.472
Driver_61,3.976,1.792,2.1,1.12,1.456,2.24,1.288,2.352,1.764,3.332
Driver_62,1.764,8.708,2.464,2.184,3.108,3.864,2.352,4.76,4.592,2.94
Driver_63,1.988,4.256,1.708,2.268,4.592,2.24,3.22,17.92,2.464,4.2
Driver_64,2.184,3.92,1.764,2.044,3.78,2.324,2.8,53.508,2.436,5.096
Driver_65,1.96,1.484,2.8,0.98,1.148,2.38,1.036,1.596,1.708,1.792
Driver_66,1.26,1.932,1.036,2.66,4.032,1.232,5.796,2.296,1.372,1.792
Driver_67,1.232,3.388,1.316,7.616,8.428,1.652,8.68,2.66,2.072,1.792
Driver_68,1.148,4.396,2.184,2.576,2.268,2.912,1.96,1.988,5.572,1.54
Driver_69,2.66,3.304,1.96,1.736,2.744,2.548,2.184,9.8,2.436,7.392
Driver_70,3.864,1.596,1.96,1.036,1.316,2.016,1.176,2.016,1.596,2.772
Driver_71,2.856,2.548,1.54,1.68,2.8,1.876,2.324,8.26,1.876,10.304
Driver_72,2.66,1.652,1.148,1.372,2.072,1.316,1.932,2.996,1.316,3.836
Driver_73,2.184,1.736,3.164,1.064,1.288,2.856,1.148,1.876,1.988,2.156
Driver_74,1.288,2.464,1.176,3.808,7.476,1.4,22.54,2.66,1.652,1.876
Driver_75,0.98,1.792,0.98,4.256,2.968,1.148,4.088,1.652,1.372,1.316
Driver_76,1.4,2.1,1.12,2.52,4.732,1.316,5.796,2.828,1.484,2.1
Driver_77,1.064,3.388,1.4,10.164,3.64,1.736,3.472,2.072,2.352,1.512
Driver_78,1.288,1.904,1.036,2.492,3.948,1.232,5.292,2.38,1.372,1.848
Driver_79,1.204,5.292,1.624,5.46,4.116,2.1,3.416,2.492,3.08,1.736
Driver_80,1.652,3.164,1.372,2.772,8.848,1.708,5.796,5.012,1.932,2.828
Driver_81,3.164,2.128,2.52,1.232,1.624,2.828,1.4,2.744,2.128,3.584
Driver_82,2.24,2.184,1.288,1.764,3.108,1.54,2.744,4.816,1.596,4.312
Driver_83,1.092,4.004,1.708,3.752,2.632,2.184,2.352,1.96,3.416,1.484
Driver_84,1.484,6.524,1.652,3.696,8.316,2.184,4.676,4.284,2.828,2.408
Driver_85,1.652,4.34,1.54,2.912,9.016,1.988,4.844,6.3,2.324,2.968
Driver_86,1.288,3.752,1.372,5.6,13.72,1.736,9.268,3.052,2.184,1.988
Driver_87,1.848,2.184,5.572,1.232,1.456,5.012,1.26,2.072,2.772,2.128
Driver_88,2.016,1.26,1.96,0.868,1.036,1.764,0.924,1.4,1.372,1.652
Driver_89,1.344,5.376,1.54,4.9,8.708,2.016,5.348,3.36,2.632,2.072
Driver_90,1.456,3.332,1.344,3.528,24.92,1.68,9.772,3.892,1.988,2.352
Driver_91,1.484,5.628,3.556,1.932,2.24,7.336,1.848,2.744,13.104,2.128
Driver_92,1.4,4.424,1.456,4.48,17.612,1.876,7.168,3.64,2.352,2.184
Driver_93,3.192,1.288,1.036,1.064,1.456,1.148,1.372,1.988,1.092,2.716
Driver_94,1.96,3.108,1.456,2.24,5.012,1.82,3.696,8.428,1.988,3.948
Driver_95,5.068,1.624,1.848,1.064,1.372,1.932,1.232,2.212,1.568,3.248
Driver_96,1.736,3.444,1.456,2.632,7.7,1.82,4.872,6.272,2.044,3.136
Driver_97,1.596,2.492,10.332,1.316,1.54,9.66,1.344,2.044,3.724,1.932
Driver_98,1.12,3.724,2.492,2.156,1.96,3.276,1.736,1.876,6.58,1.484
Driver_99,5.124,1.876,1.456,1.316,1.932,1.68,1.708,3.64,1.54,9.884
Driver_100,5.88,1.54,1.708,1.036,1.344,1.792,1.204,2.1,1.484,3.108
Driver_101,1.596,10.444,1.876,2.968,5.208,2.604,3.444,5.012,3.388,2.66
Driver_102,1.036,3.276,1.456,6.104,2.968,1.792,2.8,1.904,2.52,1.428
Driver_103,1.092,3.192,2.632,1.932,1.792,3.332,1.568,1.736,5.964,1.4
Driver_104,1.288,2.576,1.204,3.808,8.54,1.456,26.404,2.8,1.708,1.96
Driver_105,1.4,2.38,22.624,1.316,1.456,8.848,1.288,1.82,4.004,1.68
Driver_106,1.512,2.436,15.792,1.316,1.512,9.996,1.316,1.932,3.836,1.82
Driver_107,1.568,8.484,1.792,3.164,6.132,2.436,3.836,4.9,3.136,2.604
Driver_108,1.176,2.94,1.26,7.448,7.392,1.54,10.752,2.492,1.904,1.736
Driver_109,1.4,8.764,2.744,2.296,2.576,4.48,2.1,2.8,11.34,2.016
Driver_110,6.58,1.68,1.372,1.204,1.736,1.54,1.54,2.94,1.428,6.104
Driver_111,1.82,2.156,1.204,1.96,3.724,1.428,3.472,3.864,1.54,3.024
Driver_112,5.712,1.876,1.848,1.204,1.596,2.072,1.4,2.828,1.736,4.872
Driver_113,3.836,1.456,1.148,1.148,1.624,1.26,1.512,2.38,1.204,3.584
Driver_114,2.268,2.828,3.416,1.428,1.848,4.592,1.54,3.052,3.052,3.108
Driver_115,5.208,2.044,1.652,1.344,1.932,1.932,1.68,3.92,1.736,12.964
Driver_116,1.568,21.504,2.128,2.716,3.976,3.08,2.884,4.396,4.256,2.576
Driver_117,1.68,2.1,1.148,2.072,3.892,1.372,3.808,3.444,1.484,2.688
Driver_118,1.54,1.708,1.036,1.792,2.856,1.204,3.024,2.548,1.288,2.24
Driver_119,2.856,1.736,2.492,1.092,1.344,2.464,1.204,2.044,1.82,2.576
Driver_120,2.072,5.264,2.184,2.016,3.192,3.108,2.408,8.008,3.22,4.06
Driver_121,1.232,6.748,2.128,2.968,2.772,2.94,2.324,2.38,5.6,1.736
Driver_122,1.96,5.096,2.828,1.848,2.52,4.536,2.016,4.452,4.2,3.248
Driver_123,1.232,3.612,1.372,7.616,8.344,1.708,7.616,2.716,2.184,1.82
Driver_124,1.344,3.976,1.4,4.928,18.76,1.792,8.68,3.332,2.24,2.1
Driver_125,1.008,2.716,2.072,2.044,1.736,2.492,1.568,1.568,3.836,1.288
Driver_126,5.572,1.428,1.596,0.98,1.26,1.652,1.12,1.904,1.372,2.716
Driver_127,1.652,2.156,8.96,1.232,1.4,5.824,1.232,1.904,2.968,1.876
Driver_128,3.472,1.848,1.316,1.4,2.128,1.512,1.904,3.752,1.484,6.524
Driver_129,2.38,1.596,1.092,1.372,2.072,1.26,1.96,2.772,1.26,3.276
Driver_130,2.716,3.192,2.268,1.596,2.324,2.996,1.904,5.6,2.604,5.712
Driver_131,1.512,18.816,1.988,3.024,4.508,2.8,3.164,4.172,3.92,2.436
Driver_132,1.372,4.536,1.484,4.732,14.196,1.876,6.86,3.5,2.408,2.128
Driver_133,1.4,3.22,6.16,1.568,1.708,15.316,1.484,2.072,7.672,1.792
Driver_134,2.436,2.1,1.288,1.652,2.828,1.54,2.492,4.648,1.568,4.788
Driver_135,2.072,3.696,1.624,2.184,4.48,2.1,3.22,19.88,2.268,4.508
Driver_136,1.848,1.624,1.064,1.54,2.352,1.204,2.324,2.632,1.26,2.632
Driver_137,0.98,1.904,1.008,5.124,3.08,1.204,4.144,1.68,1.428,1.316
Driver_138,3.276,1.484,1.96,0.98,1.232,1.932,1.092,1.82,1.54,2.38
Driver_139,3.248,2.576,2.268,1.428,1.988,2.8,1.652,4.06,2.296,5.656
Driver_140,3.248,1.456,1.932,0.98,1.232,1.904,1.092,1.792,1.512,2.324
Driver_141,1.008,2.912,2.016,2.184,1.82,2.464,1.652,1.624,3.92,1.316
Driver_142,1.064,2.324,1.12,7.812,4.34,1.344,6.328,2.016,1.652,1.484
Driver_143,4.06,2.184,1.596,1.428,2.184,1.876,1.848,4.928,1.764,41.44
Driver_144,2.324,2.128,1.288,1.708,2.968,1.54,2.604,4.732,1.568,4.508
Driver_145,3.5,1.344,1.092,1.092,1.512,1.204,1.428,2.128,1.148,3.052
Driver_146,2.492,2.296,3.22,1.26,1.624,3.64,1.4,2.604,2.464,2.94
Driver_147,1.176,2.044,1.064,3.332,4.508,1.26,7.924,2.212,1.456,1.68
Driver_148,1.092,3.052,2.688,1.876,1.736,3.388,1.54,1.708,5.796,1.4
Driver_149,2.828,2.492,1.512,1.652,2.8,1.848,2.324,7.7,1.82,9.548
Driver_150,4.2,1.4,1.148,1.12,1.54,1.26,1.428,2.24,1.204,3.388
