Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_72,1.68,4.116,1.904,2.212,1.288,5.376,3.276,6.356,2.828,1.568
Driver_73,1.092,2.884,2.072,1.624,1.036,1.988,2.352,2.24,2.212,1.036
Driver_74,4.032,1.708,1.484,2.8,3.892,1.512,1.932,1.4,1.036,2.52
Driver_75,9.548,1.624,1.204,1.876,1.68,2.128,1.68,1.876,1.288,12.32
Driver_76,1.008,2.324,5.068,1.932,1.288,1.204,2.352,1.26,1.092,0.896
Driver_77,1.96,3.164,1.68,2.156,1.316,10.584,2.8,8.988,2.716,1.904
Driver_78,1.54,3.192,4.956,5.964,2.52,1.484,4.2,1.456,1.12,1.288
Driver_79,4.76,1.596,1.372,2.464,3.276,1.484,1.764,1.372,1.008,2.828
Driver_80,1.176,4.004,2.744,1.96,1.148,2.016,3.136,2.184,1.932,1.092
Driver_81,1.596,2.52,1.484,1.708,1.12,9.968,2.184,29.4,4.256,1.596
Driver_82,1.484,2.856,4.872,4.956,2.52,1.4,3.64,1.372,1.064,1.232
Driver_83,1.96,1.484,1.54,2.492,20.832,1.148,1.68,1.092,0.868,1.512
Driver_84,1.176,4.256,3.472,2.128,1.232,1.82,3.444,1.932,1.652,1.064
Driver_85,7.028,1.792,1.428,2.688,2.744,1.736,1.96,1.596,1.12,3.444
Driver_86,2.548,3.948,1.96,3.332,1.708,3.92,3.892,3.5,1.848,2.212
Driver_87,1.96,1.764,1.176,1.512,1.092,5.824,1.652,4.536,2.576,2.212
Driver_88,1.932,3.752,1.82,2.352,1.372,7.056,3.192,6.86,2.548,1.82
Driver_89,2.016,3.948,1.876,2.52,1.428,6.216,3.416,5.796,2.38,1.876
Driver_90,3.192,1.68,1.512,2.884,5.208,1.4,1.904,1.316,0.98,2.184
Driver_91,1.96,1.792,1.904,3.444,13.776,1.26,2.072,1.204,0.924,1.512
Driver_92,1.288,2.1,1.344,1.428,0.98,4.032,1.82,5.404,9.576,1.288
Driver_93,2.436,1.344,0.98,1.316,1.12,2.436,1.316,2.128,1.54,3.444
Driver_94,1.568,1.932,1.26,1.484,1.036,7.756,1.764,8.316,4.34,1.68
Driver_95,2.66,2.66,1.568,2.296,1.456,6.048,2.548,4.508,2.072,2.576
Driver_96,7.952,1.428,1.12,1.68,1.596,1.876,1.484,1.68,1.176,38.08
Driver_97,3.024,2.156,1.372,2.016,1.4,4.76,2.1,3.64,1.904,3.164
Driver_98,1.176,4.116,4.116,2.184,1.26,1.708,3.5,1.792,1.54,1.064
Driver_99,2.688,1.344,1.008,1.372,1.148,2.352,1.344,2.044,1.484,4.032
Driver_100,7.14,1.4,1.092,1.652,1.568,1.82,1.456,1.624,1.176,39.088
Driver_101,1.568,3.696,1.848,2.016,1.204,5.096,2.94,6.552,3.192,1.484
Driver_102,1.372,2.94,1.68,1.708,1.092,4.088,2.408,5.46,4.116,1.344
Driver_103,1.12,2.884,11.424,2.436,1.484,1.316,3.052,1.372,1.148,1.008
Driver_104,1.54,1.792,1.204,1.4,1.008,6.076,1.652,6.3,4.34,1.652
Driver_105,1.792,16.268,3.248,4.508,1.736,2.548,16.884,2.548,1.68,1.54
Driver_106,1.68,32.732,3.22,3.78,1.624,2.632,11.564,2.688,1.764,1.484
Driver_107,2.016,1.652,1.148,1.456,1.092,4.704,1.596,3.808,2.352,2.324
Driver_108,1.036,2.324,5.852,2.044,1.372,1.204,2.408,1.232,1.064,0.924
Driver_109,2.016,2.408,2.52,6.86,4.648,1.484,2.996,1.428,1.064,1.568
Driver_110,2.408,1.26,0.952,1.26,1.092,2.184,1.26,1.932,1.428,3.528
Driver_111,0.98,1.568,1.148,1.12,0.812,2.1,1.372,2.436,5.656,1.008
Driver_112,1.316,2.968,9.128,3.556,1.988,1.372,3.556,1.372,1.092,1.12
Driver_113,1.904,8.092,3.36,6.552,1.988,2.296,16.492,2.268,1.512,1.596
Driver_114,1.848,9.352,2.576,3.444,1.568,3.248,6.748,3.276,1.932,1.624
Driver_115,2.352,3.388,2.632,18.2,2.968,1.876,4.48,1.792,1.26,1.792
Driver_116,1.148,3.724,6.468,2.352,1.344,1.54,3.528,1.596,1.344,1.036
Driver_117,2.716,1.372,1.008,1.372,1.176,2.408,1.372,2.1,1.512,4.06
Driver_118,4.256,1.428,1.064,1.54,1.372,2.184,1.456,1.904,1.344,9.436
Driver_119,1.148,1.624,1.148,1.204,0.868,2.912,1.456,3.416,27.188,1.176
Driver_120,1.708,4.172,4.536,9.548,2.408,1.708,6.244,1.68,1.232,1.428
Driver_121,1.316,6.328,3.192,2.38,1.288,2.184,4.368,2.38,1.876,1.204
Driver_122,2.52,2.436,2.184,6.664,4.424,1.624,2.968,1.54,1.12,1.848
Driver_123,1.596,5.404,2.156,2.38,1.316,3.948,3.892,4.48,2.52,1.484
Driver_124,1.764,12.88,2.772,3.472,1.568,3.024,7.784,3.08,1.904,1.568
Driver_125,1.512,2.828,4.452,5.292,2.66,1.4,3.612,1.4,1.064,1.26
Driver_126,1.68,3.08,1.652,1.96,1.204,9.1,2.604,13.832,3.36,1.652
Driver_127,3.08,2.548,1.54,2.38,1.54,4.648,2.492,3.668,1.876,2.912
Driver_128,2.1,2.772,2.688,10.864,3.808,1.596,3.556,1.54,1.12,1.624
Driver_129,2.128,2.044,2.1,4.648,7.196,1.4,2.464,1.344,1.008,1.624
Driver_130,1.82,6.048,4.06,8.764,2.156,1.96,12.012,1.932,1.372,1.512
Driver_131,1.708,12.516,2.744,3.248,1.512,3.052,7.056,3.164,1.96,1.54
Driver_132,1.4,9.772,4.48,3.052,1.484,2.044,6.888,2.156,1.624,1.232
Driver_133,2.744,1.232,0.952,1.288,1.148,1.932,1.232,1.736,1.288,4.564
Driver_134,1.26,3.668,2.072,1.848,1.12,2.716,2.828,3.164,2.716,1.204
Driver_135,1.932,4.06,3.556,23.548,2.604,1.792,6.104,1.764,1.26,1.54
Driver_136,1.344,3.024,1.736,1.736,1.092,3.64,2.436,4.676,3.836,1.288
Driver_137,2.1,6.72,2.464,4.004,1.736,3.22,6.468,3.108,1.792,1.82
Driver_138,2.436,1.624,1.12,1.512,1.176,3.696,1.568,2.996,1.904,3.024
Driver_139,1.54,5.992,2.296,2.408,1.316,3.472,4.116,3.92,2.408,1.428
Driver_140,1.316,3.276,13.16,3.612,1.904,1.428,3.948,1.428,1.148,1.148
Driver_141,3.108,2.52,2.016,5.768,3.444,1.82,3.024,1.708,1.176,2.184
Driver_142,1.372,2.912,6.608,4.06,2.184,1.372,3.612,1.372,1.092,1.176
Driver_143,1.372,6.328,2.716,2.324,1.288,2.548,4.172,2.828,2.128,1.26
Driver_144,7.896,1.988,1.484,2.828,2.408,2.016,2.156,1.82,1.232,3.808
Driver_145,1.288,2.156,1.372,1.456,0.98,4.06,1.848,5.488,8.708,1.288
Driver_146,6.608,2.044,1.428,2.464,1.848,2.576,2.156,2.24,1.428,4.676
Driver_147,1.064,2.772,6.076,2.1,1.316,1.344,2.772,1.372,1.204,0.952
Driver_148,1.54,21.168,4.2,3.808,1.624,2.212,13.496,2.268,1.624,1.372
Driver_149,1.512,1.988,1.288,1.484,1.036,7.14,1.792,9.044,5.152,1.568
Driver_150,3.528,1.82,1.596,3.22,4.508,1.512,2.072,1.428,1.036,2.324
