Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_31,6.244,1.176,3.472,1.26,1.176,6.244,2.884,1.204,1.82,1.652
Driver_32,1.764,1.736,1.288,1.344,1.792,1.736,2.324,1.344,1.512,1.344
Driver_33,3.024,1.092,4.032,1.232,1.092,2.94,1.904,1.148,1.736,1.652
Driver_34,7.84,1.148,2.548,1.176,1.148,10.556,3.976,1.12,1.652,1.484
Driver_35,1.96,3.304,1.68,2.24,3.444,1.848,2.044,2.212,2.604,2.128
Driver_36,3.248,1.316,1.624,1.176,1.344,3.388,9.408,1.148,1.512,1.344
Driver_37,2.072,1.064,3.976,1.26,1.064,1.988,1.456,1.176,1.764,1.764
Driver_38,1.988,2.212,3.612,3.388,2.128,1.82,1.54,2.856,10.5,12.348
Driver_39,1.792,1.344,4.424,1.764,1.316,1.68,1.316,1.624,2.576,2.828
Driver_40,1.372,2.576,2.016,6.524,2.436,1.316,1.176,5.012,4.284,6.496
Driver_41,1.176,4.62,1.4,6.468,4.228,1.12,1.064,9.912,2.548,2.688
Driver_42,2.212,1.736,1.456,1.4,1.792,2.156,3.108,1.372,1.68,1.456
Driver_43,2.408,1.4,11.816,1.764,1.372,2.212,1.624,1.596,2.856,2.828
Driver_44,2.828,1.036,3.416,1.176,1.036,2.8,1.848,1.092,1.624,1.54
Driver_45,2.52,2.744,3.024,3.024,2.66,2.268,2.016,2.716,7.7,4.48
Driver_46,1.848,5.152,1.876,3.444,5.124,1.736,1.736,3.332,3.892,3.052
Driver_47,4.228,1.736,5.964,1.96,1.708,3.556,2.464,1.792,3.724,2.968
Driver_48,5.348,1.708,2.436,1.596,1.708,4.732,5.18,1.512,2.352,1.932
Driver_49,2.156,2.128,4.144,3.052,2.072,1.96,1.624,2.632,9.744,8.484
Driver_50,2.212,0.868,1.372,0.84,0.868,2.464,2.492,0.812,1.064,0.98
Driver_51,7.868,1.372,2.24,1.316,1.372,8.372,11.732,1.26,1.848,1.596
Driver_52,1.26,8.932,1.428,5.908,7.504,1.204,1.176,8.092,2.716,2.716
Driver_53,2.324,2.016,1.624,1.596,2.072,2.24,2.968,1.568,1.96,1.652
Driver_54,1.624,1.036,2.968,1.232,1.008,1.568,1.232,1.176,1.652,1.68
Driver_55,1.484,2.912,2.1,8.4,2.744,1.4,1.26,5.796,5.46,8.484
Driver_56,1.988,1.036,3.416,1.204,1.008,1.932,1.428,1.12,1.624,1.624
Driver_57,5.012,1.54,2.072,1.4,1.54,4.844,8.82,1.344,1.932,1.652
Driver_58,1.624,1.932,2.884,3.248,1.876,1.512,1.288,2.772,4.76,7.812
Driver_59,2.688,1.064,3.556,1.176,1.036,2.66,1.764,1.12,1.652,1.568
Driver_60,4.788,1.092,2.744,1.148,1.092,5.236,2.772,1.092,1.596,1.456
Driver_61,2.212,1.26,7.196,1.568,1.232,2.072,1.512,1.456,2.352,2.38
Driver_62,1.708,1.792,3.444,2.772,1.736,1.596,1.344,2.408,4.508,6.244
Driver_63,1.848,4.956,2.016,3.948,4.816,1.736,1.708,3.724,4.76,3.584
Driver_64,1.148,3.752,1.4,6.496,3.444,1.092,1.036,9.1,2.492,2.744
Driver_65,1.652,3.668,2.212,8.204,3.416,1.54,1.4,5.88,8.008,8.008
Driver_66,1.932,1.036,3.5,1.232,1.036,1.876,1.372,1.148,1.68,1.68
Driver_67,5.208,1.092,2.1,1.092,1.092,6.664,4.172,1.036,1.456,1.316
Driver_68,1.932,2.716,2.94,4.396,2.604,1.764,1.54,3.584,32.116,15.792
Driver_69,2.716,1.372,19.096,1.652,1.344,2.492,1.736,1.54,2.716,2.604
Driver_70,2.044,2.24,3.668,3.388,2.156,1.876,1.568,2.856,11.956,11.536
Driver_71,3.164,2.156,4.116,2.436,2.1,2.772,2.24,2.184,5.628,3.836
Driver_72,1.54,2.38,2.436,4.844,2.268,1.456,1.288,3.836,5.796,12.6
Driver_73,5.348,1.176,3.864,1.288,1.176,5.208,2.632,1.204,1.876,1.708
Driver_74,2.324,2.688,1.848,2.072,2.744,2.184,2.464,2.016,2.66,2.128
Driver_75,2.184,2.38,3.668,3.36,2.296,1.988,1.68,2.856,17.444,8.848
Driver_76,18.424,1.372,2.632,1.372,1.372,16.408,6.384,1.288,1.96,1.708
Driver_77,1.988,2.072,1.456,1.568,2.156,1.932,2.492,1.568,1.82,1.568
Driver_78,2.884,1.736,9.1,2.156,1.708,2.576,1.904,1.932,4.48,3.836
Driver_79,1.484,6.244,1.428,2.66,7.14,1.428,1.512,2.8,2.38,2.1
Driver_80,2.66,1.036,3.528,1.176,1.036,2.604,1.764,1.12,1.624,1.568
Driver_81,9.184,1.344,4.284,1.456,1.344,7.252,3.164,1.344,2.212,1.932
Driver_82,5.292,1.344,1.96,1.26,1.344,5.712,34.524,1.204,1.708,1.484
Driver_83,1.568,1.848,2.828,3.052,1.792,1.484,1.26,2.632,4.256,6.496
Driver_84,2.688,1.624,12.264,2.044,1.596,2.436,1.792,1.848,3.948,3.64
Driver_85,3.528,2.156,3.444,2.24,2.128,3.052,2.576,2.072,4.396,3.164
Driver_86,1.988,3.612,1.764,2.436,3.724,1.876,2.016,2.38,2.884,2.324
Driver_87,2.1,1.26,6.244,1.568,1.232,1.96,1.456,1.456,2.352,2.38
Driver_88,1.848,2.604,2.912,4.452,2.492,1.708,1.484,3.584,17.528,27.16
Driver_89,1.932,1.68,1.344,1.344,1.736,1.904,2.66,1.316,1.54,1.372
Driver_90,2.296,2.044,1.596,1.624,2.1,2.184,2.884,1.596,1.96,1.68
Driver_91,2.016,1.064,3.808,1.26,1.036,1.96,1.428,1.176,1.736,1.736
Driver_92,3.668,1.232,6.076,1.372,1.204,3.444,2.1,1.288,2.072,1.932
Driver_93,1.54,1.484,1.12,1.176,1.512,1.54,2.072,1.176,1.288,1.148
Driver_94,2.688,1.12,4.816,1.288,1.12,2.576,1.736,1.204,1.848,1.792
Driver_95,1.26,3.92,1.596,14.336,3.584,1.204,1.12,21.364,3.192,3.612
Driver_96,2.352,1.764,6.72,2.352,1.736,2.156,1.68,2.1,5.012,4.76
Driver_97,2.156,2.716,3.136,3.696,2.604,1.988,1.736,3.136,27.384,7.728
Driver_98,2.184,1.848,5.404,2.548,1.792,2.016,1.596,2.24,5.6,5.656
Driver_99,5.32,1.568,6.216,1.736,1.54,4.368,2.66,1.596,2.996,2.52
Driver_100,2.352,2.044,4.844,2.772,1.988,2.128,1.708,2.408,7.868,6.328
Driver_101,1.904,4.284,1.82,2.8,4.396,1.792,1.876,2.744,3.248,2.604
Driver_102,1.568,1.232,3.276,1.624,1.204,1.484,1.204,1.484,2.156,2.38
Driver_103,3.556,2.072,4.004,2.24,2.044,3.08,2.464,2.044,4.62,3.332
Driver_104,1.512,3.08,1.316,1.876,3.276,1.456,1.652,1.904,1.876,1.652
Driver_105,2.044,2.856,2.912,4.144,2.744,1.876,1.652,3.472,47.628,9.1
Driver_106,2.576,1.064,3.808,1.204,1.064,2.52,1.708,1.12,1.68,1.624
Driver_107,1.288,4.648,1.596,16.492,4.2,1.232,1.176,113.064,3.304,3.612
Driver_108,2.184,2.94,2.884,3.752,2.856,1.988,1.764,3.248,15.288,6.356
Driver_109,1.736,1.12,3.696,1.4,1.092,1.68,1.288,1.288,1.904,1.988
Driver_110,2.436,1.092,4.564,1.288,1.092,2.352,1.624,1.204,1.82,1.764
Driver_111,3.024,1.624,13.888,1.988,1.596,2.688,1.932,1.82,3.836,3.36
Driver_112,1.596,1.652,1.176,1.26,1.68,1.596,2.1,1.26,1.4,1.232
Driver_113,1.932,1.652,1.316,1.316,1.708,1.904,2.688,1.288,1.512,1.344
Driver_114,4.648,1.652,6.412,1.848,1.624,3.892,2.548,1.68,3.332,2.744
Driver_115,2.268,1.092,4.144,1.26,1.064,2.184,1.54,1.176,1.764,1.736
Driver_116,1.148,3.556,1.4,6.72,3.304,1.092,1.036,9.072,2.548,2.828
Driver_117,1.288,7.28,1.512,8.288,6.216,1.232,1.204,12.936,3.08,3.108
Driver_118,3.472,1.008,2.464,1.064,1.008,3.724,2.324,1.008,1.428,1.344
Driver_119,7.112,1.148,2.66,1.176,1.148,8.764,3.556,1.12,1.652,1.484
Driver_120,3.556,1.372,13.076,1.568,1.344,3.192,2.044,1.456,2.548,2.352
Driver_121,1.736,1.904,3.332,3.024,1.848,1.624,1.344,2.604,5.18,7.812
Driver_122,1.736,2.38,1.372,1.652,2.464,1.68,2.044,1.652,1.82,1.568
Driver_123,2.38,1.12,5.04,1.344,1.12,2.268,1.596,1.232,1.904,1.876
Driver_124,4.34,1.148,1.792,1.092,1.148,5.18,8.596,1.064,1.428,1.288
Driver_125,9.1,1.596,3.528,1.624,1.568,6.552,3.864,1.512,2.576,2.156
Driver_126,6.524,1.624,2.548,1.568,1.624,5.628,5.572,1.484,2.296,1.904
Driver_127,3.08,0.952,2.1,1.008,0.952,3.36,2.268,0.952,1.316,1.232
Driver_128,3.36,1.484,1.708,1.316,1.512,3.36,7.196,1.288,1.708,1.484
Driver_129,3.136,0.98,1.596,0.98,0.98,3.64,3.92,0.924,1.232,1.12
Driver_130,1.484,15.932,1.596,4.564,13.608,1.4,1.4,4.9,3.248,2.884
Driver_131,1.96,2.212,3.556,3.444,2.128,1.792,1.512,2.912,10.444,13.328
Driver_132,2.24,3.108,2.716,3.528,3.024,2.044,1.848,3.136,9.044,4.984
Driver_133,1.932,3.892,1.736,2.548,4.032,1.82,1.932,2.492,2.94,2.38
Driver_134,3.836,1.064,2.856,1.12,1.036,4.004,2.352,1.064,1.568,1.456
Driver_135,4.592,1.232,1.82,1.176,1.26,5.18,25.312,1.12,1.54,1.344
Driver_136,1.624,1.092,3.136,1.344,1.064,1.54,1.204,1.232,1.764,1.848
Driver_137,8.26,1.232,2.212,1.204,1.232,12.012,7.756,1.148,1.652,1.456
Driver_138,1.484,1.008,2.604,1.232,0.98,1.428,1.12,1.148,1.568,1.652
Driver_139,2.548,1.456,1.484,1.26,1.484,2.576,4.564,1.232,1.54,1.344
Driver_140,6.3,1.176,3.36,1.26,1.176,6.384,2.912,1.176,1.792,1.624
Driver_141,2.66,0.924,1.568,0.896,0.924,3.024,2.744,0.868,1.148,1.064
Driver_142,3.024,2.184,4.088,2.52,2.156,2.66,2.156,2.268,6.188,4.116
Driver_143,2.072,1.512,6.552,1.988,1.456,1.932,1.484,1.792,3.304,3.5
Driver_144,3.584,1.092,3.584,1.204,1.092,3.556,2.128,1.12,1.708,1.596
Driver_145,2.324,3.304,2.268,2.856,3.276,2.128,2.1,2.66,4.396,3.164
Driver_146,6.104,1.148,2.072,1.12,1.148,8.288,6.048,1.092,1.54,1.372
Driver_147,1.288,3.164,1.708,11.844,2.94,1.204,1.12,9.296,3.5,4.368
Driver_148,1.736,1.176,3.836,1.484,1.148,1.652,1.26,1.372,2.044,2.156
Driver_149,6.076,1.12,2.716,1.176,1.12,7.028,3.22,1.12,1.624,1.484
Driver_150,5.04,1.26,5.18,1.4,1.26,4.592,2.464,1.288,2.1,1.904
