Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_41,1.036,4.312,0.98,2.576,2.8,3.332,1.232,7.42,2.52,5.376
Driver_42,0.98,3.304,0.924,2.744,2.38,3.332,1.148,5.096,2.212,5.18
Driver_43,1.176,2.128,1.12,9.044,2.184,4.396,1.568,2.352,2.352,1.54
Driver_44,1.148,2.156,1.064,9.604,2.128,4.508,1.484,2.408,2.296,1.596
Driver_45,5.46,1.428,4.816,1.4,1.736,1.456,9.884,1.26,1.904,0.896
Driver_46,4.004,2.1,3.22,1.708,2.884,1.904,5.488,1.764,3.22,1.148
Driver_47,1.12,2.1,1.036,1.204,1.932,1.4,1.12,1.876,1.736,1.764
Driver_48,1.176,4.004,1.092,1.68,2.996,2.072,1.288,3.444,2.52,2.688
Driver_49,0.952,2.856,0.896,1.708,2.1,2.044,1.036,3.36,1.876,8.008
Driver_50,0.896,2.408,0.84,2.044,1.848,2.324,1.008,3.192,1.736,8.568
Driver_51,2.52,1.68,2.296,1.988,2.072,1.96,5.6,1.54,2.38,1.036
Driver_52,1.176,4.312,1.092,5.32,3.304,8.96,1.456,6.664,3.22,2.688
Driver_53,0.952,3.08,0.896,2.044,2.212,2.436,1.092,4.172,1.988,13.048
Driver_54,1.232,1.764,1.176,1.092,1.764,1.232,1.176,1.54,1.624,1.344
Driver_55,1.736,6.748,1.568,2.604,44.072,3.584,2.156,4.06,15.26,1.82
Driver_56,1.232,1.988,1.176,1.176,1.932,1.344,1.204,1.708,1.764,1.484
Driver_57,0.924,2.576,0.868,2.744,2.016,3.024,1.092,3.584,1.932,4.088
Driver_58,1.316,2.24,1.232,1.26,2.212,1.456,1.288,1.876,1.96,1.54
Driver_59,2.1,3.78,1.848,2.604,7.364,3.248,2.912,2.884,11.9,1.512
Driver_60,1.26,2.044,1.176,1.176,1.988,1.372,1.232,1.764,1.792,1.512
Driver_61,1.176,3.612,1.092,7.98,3.08,11.928,1.484,4.788,3.108,2.324
Driver_62,10.192,1.316,10.164,1.148,1.568,1.204,3.22,1.176,1.652,0.868
Driver_63,0.98,3.08,0.924,2.604,2.268,3.108,1.12,4.592,2.1,5.6
Driver_64,6.16,1.484,5.096,1.428,1.82,1.484,12.236,1.316,2.016,0.924
Driver_65,1.596,7.756,1.456,3.36,14.616,5.264,2.044,5.124,14.084,1.96
Driver_66,2.576,2.1,2.268,1.372,2.604,1.568,2.296,1.708,2.548,1.204
Driver_67,1.512,8.764,1.372,3.612,10.5,6.076,1.932,6.048,9.492,2.072
Driver_68,1.512,2.716,1.4,6.524,3.136,5.516,2.156,2.688,3.696,1.512
Driver_69,1.456,2.296,1.372,1.288,2.38,1.512,1.428,1.904,2.128,1.484
Driver_70,1.316,6.076,1.232,1.904,4.284,2.464,1.456,4.284,3.36,2.464
Driver_71,1.568,1.932,1.484,1.176,2.1,1.372,1.456,1.624,1.932,1.288
Driver_72,1.316,2.8,1.232,18.928,2.912,8.036,1.764,3.024,3.248,1.68
Driver_73,1.176,2.436,1.12,18.676,2.38,5.824,1.568,2.744,2.576,1.708
Driver_74,1.54,1.848,1.428,1.148,1.96,1.316,1.4,1.568,1.82,1.26
Driver_75,1.232,1.792,1.148,4.536,1.904,3.052,1.652,1.876,2.072,1.288
Driver_76,1.82,2.268,1.68,3.416,2.828,3.248,2.968,2.1,3.416,1.288
Driver_77,3.976,1.96,3.248,1.792,2.604,1.932,10.164,1.68,2.996,1.092
Driver_78,1.736,2.716,1.596,4.116,3.472,4.2,2.688,2.52,4.368,1.428
Driver_79,1.344,57.876,1.232,2.772,6.748,4.116,1.596,10.36,4.984,2.604
Driver_80,3.752,2.156,3.024,1.764,3.024,1.988,5.544,1.82,3.444,1.148
Driver_81,1.204,6.972,1.12,3.556,4.06,5.74,1.456,22.876,3.612,3.108
Driver_82,1.764,3.668,1.596,1.708,4.508,2.1,1.876,2.632,3.808,1.624
Driver_83,1.4,3.052,1.288,1.456,2.94,1.764,1.428,2.436,2.52,1.792
Driver_84,0.952,2.856,0.896,2.548,2.128,2.968,1.092,4.088,2.016,5.488
Driver_85,1.12,3.052,1.064,1.484,2.464,1.792,1.204,2.716,2.128,2.464
Driver_86,4.116,1.876,3.332,1.764,2.492,1.876,12.544,1.624,2.856,1.092
Driver_87,1.064,2.744,0.98,5.74,2.352,5.348,1.288,3.612,2.352,2.38
Driver_88,1.344,4.312,1.26,7.672,4.2,38.836,1.764,4.788,4.508,2.016
Driver_89,1.708,4.312,1.54,1.82,5.32,2.268,1.848,2.94,4.256,1.736
Driver_90,1.176,4.592,1.092,4.872,3.416,8.232,1.428,7.616,3.276,2.772
Driver_91,2.632,1.764,2.38,1.232,2.128,1.372,2.128,1.484,2.1,1.092
Driver_92,1.736,1.876,1.596,1.176,2.072,1.344,1.568,1.568,1.96,1.204
Driver_93,2.996,2.408,2.548,1.652,3.36,1.904,3.136,1.932,3.5,1.232
Driver_94,2.884,2.492,2.464,1.68,3.528,1.932,3.108,1.988,3.668,1.26
Driver_95,1.484,9.324,1.344,2.212,7.532,2.968,1.708,4.76,5.096,2.184
Driver_96,2.66,1.708,2.408,1.204,2.016,1.344,2.1,1.428,1.988,1.064
Driver_97,1.652,5.068,1.484,1.904,6.104,2.436,1.82,3.304,4.648,1.848
Driver_98,1.736,4.704,1.568,1.904,6.272,2.436,1.932,3.108,4.9,1.736
Driver_99,1.26,1.764,1.204,1.092,1.764,1.26,1.204,1.54,1.624,1.316
Driver_100,1.512,5.824,1.372,4.508,7.0,8.344,1.988,5.068,8.008,1.96
Driver_101,1.232,2.772,1.148,1.4,2.492,1.652,1.288,2.352,2.184,1.932
Driver_102,2.128,3.024,1.876,1.652,4.116,1.988,2.212,2.268,3.808,1.428
Driver_103,1.148,2.016,1.092,7.196,2.044,3.892,1.512,2.212,2.184,1.484
Driver_104,1.792,2.24,1.652,3.444,2.772,3.248,2.912,2.1,3.332,1.288
Driver_105,1.176,1.764,1.12,1.092,1.736,1.26,1.148,1.568,1.596,1.4
Driver_106,1.176,1.372,1.12,2.464,1.456,1.96,1.568,1.4,1.596,1.036
Driver_107,1.008,3.696,0.952,2.352,2.52,2.94,1.148,5.6,2.268,7.056
Driver_108,0.924,2.492,0.868,2.52,1.96,2.8,1.064,3.416,1.848,4.564
Driver_109,1.176,1.848,1.12,5.152,1.904,3.248,1.568,1.96,2.072,1.344
Driver_110,1.764,2.828,1.596,4.06,3.724,4.312,2.716,2.604,4.76,1.428
Driver_111,1.204,1.568,1.148,3.248,1.68,2.408,1.624,1.624,1.82,1.148
Driver_112,1.764,2.492,1.624,1.4,2.828,1.652,1.736,1.96,2.576,1.4
Driver_113,2.352,1.624,2.184,1.148,1.876,1.26,1.876,1.372,1.848,1.036
Driver_114,1.904,2.016,1.764,1.26,2.324,1.456,1.736,1.652,2.184,1.232
Driver_115,1.512,2.8,1.4,1.428,2.912,1.708,1.54,2.212,2.548,1.596
Driver_116,1.232,2.744,1.176,1.372,2.492,1.652,1.288,2.324,2.184,1.904
Driver_117,1.316,6.664,1.232,4.76,5.18,10.92,1.68,8.12,4.984,2.352
Driver_118,1.568,1.736,1.456,2.968,1.988,2.52,2.38,1.708,2.268,1.148
Driver_119,1.12,1.456,1.064,0.952,1.456,1.092,1.064,1.316,1.372,1.204
Driver_120,2.464,2.94,2.128,2.352,4.732,2.772,3.752,2.38,6.3,1.372
Driver_121,0.952,3.136,0.896,2.184,2.24,2.632,1.092,4.396,2.044,10.164
Driver_122,1.652,6.804,1.484,3.248,16.8,4.844,2.156,4.564,21.364,1.876
Driver_123,2.1,1.988,1.904,1.26,2.324,1.456,1.876,1.624,2.212,1.204
Driver_124,3.696,2.1,3.024,1.848,2.884,2.016,7.112,1.792,3.36,1.148
Driver_125,10.276,1.288,11.2,1.12,1.54,1.204,3.192,1.148,1.624,0.868
Driver_126,1.204,4.256,1.12,6.076,3.416,11.62,1.484,6.132,3.36,2.492
Driver_127,3.976,1.652,3.416,1.68,2.072,1.736,29.064,1.456,2.352,1.008
Driver_128,2.716,2.436,2.352,2.24,3.556,2.492,4.984,2.072,4.424,1.26
Driver_129,1.456,3.528,1.344,7.924,3.92,10.472,1.988,3.556,4.564,1.736
Driver_130,1.372,9.436,1.26,2.156,5.628,2.884,1.568,5.292,4.144,2.436
Driver_131,1.288,3.276,1.204,1.512,2.884,1.82,1.344,2.66,2.436,2.044
Driver_132,16.184,1.484,8.596,1.26,1.82,1.372,4.396,1.288,1.932,0.924
Driver_133,6.552,1.372,5.936,1.148,1.652,1.232,2.912,1.204,1.708,0.896
Driver_134,1.036,3.64,0.98,3.304,2.632,4.2,1.232,6.048,2.464,3.92
Driver_135,1.176,1.624,1.12,3.612,1.708,2.576,1.596,1.68,1.876,1.204
Driver_136,1.456,3.976,1.344,1.652,3.864,2.072,1.568,2.912,3.164,1.904
Driver_137,1.204,8.148,1.12,3.08,4.116,4.648,1.428,58.52,3.556,3.332
Driver_138,2.408,2.324,2.128,1.456,2.996,1.708,2.296,1.848,2.884,1.26
Driver_139,2.408,2.38,2.128,2.52,3.304,2.716,4.508,2.072,4.144,1.26
Driver_140,3.052,2.52,2.576,1.82,3.696,2.1,3.892,2.016,4.144,1.26
Driver_141,1.484,7.336,1.344,4.116,7.896,7.588,1.904,6.02,7.98,2.072
Driver_142,1.204,3.5,1.12,1.568,2.828,1.904,1.288,2.968,2.38,2.38
Driver_143,2.772,2.38,2.408,1.568,3.192,1.792,2.744,1.876,3.22,1.232
Driver_144,1.988,3.668,1.764,1.82,5.292,2.24,2.184,2.604,4.676,1.54
Driver_145,1.232,10.416,1.148,2.492,4.424,3.5,1.428,11.256,3.584,3.248
Driver_146,1.316,2.352,1.232,9.716,2.492,5.096,1.792,2.492,2.8,1.512
Driver_147,1.708,7.336,1.54,2.576,40.236,3.556,2.1,4.2,12.432,1.876
Driver_148,1.064,3.612,1.008,1.68,2.604,2.072,1.176,3.584,2.24,3.556
Driver_149,1.092,2.66,1.036,1.372,2.24,1.652,1.148,2.436,1.96,2.324
Driver_150,4.312,1.4,3.92,1.456,1.708,1.484,9.24,1.26,1.904,0.896
