Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_32,1.68,1.736,3.024,2.856,0.952,1.204,2.016,0.896,3.64,1.568
Driver_33,1.792,1.036,1.484,0.952,8.176,1.96,2.184,4.9,1.428,2.968
Driver_34,1.848,2.436,3.332,2.912,1.232,1.792,3.304,1.176,4.088,2.52
Driver_35,0.896,2.128,1.008,1.344,1.148,2.604,1.232,1.176,1.064,1.428
Driver_36,2.548,1.4,2.52,1.316,2.52,2.38,6.328,2.184,2.408,13.16
Driver_37,2.296,1.82,3.192,1.736,1.764,2.436,8.428,1.624,3.304,6.552
Driver_38,1.456,2.996,1.904,2.128,1.484,3.472,2.66,1.428,2.044,3.108
Driver_39,2.24,1.176,1.876,1.092,3.948,2.156,3.248,3.052,1.792,4.816
Driver_40,1.008,1.904,1.12,1.288,1.484,4.788,1.456,1.512,1.148,1.82
Driver_41,2.436,1.428,2.408,1.316,2.576,2.52,5.796,2.24,2.324,16.968
Driver_42,1.148,3.836,1.652,41.86,0.896,1.372,1.54,0.868,1.848,1.428
Driver_43,1.624,1.008,1.372,0.924,15.064,1.988,2.016,6.72,1.344,2.716
Driver_44,1.12,3.22,1.344,1.792,1.316,3.724,1.708,1.316,1.428,2.016
Driver_45,1.736,1.12,1.54,1.008,7.56,2.352,2.38,5.04,1.484,3.584
Driver_46,5.6,1.148,3.164,1.204,1.96,1.568,4.816,1.708,2.744,3.388
Driver_47,1.512,2.8,2.492,4.9,1.064,1.54,2.24,1.008,2.968,1.848
Driver_48,1.008,4.004,1.204,1.904,1.12,2.52,1.456,1.12,1.288,1.624
Driver_49,1.064,7.196,1.344,2.436,1.092,2.296,1.568,1.092,1.456,1.68
Driver_50,2.8,1.344,2.632,1.288,2.464,2.184,6.748,2.1,2.492,9.016
Driver_51,2.604,1.456,7.784,1.904,1.12,1.26,2.856,1.036,10.416,1.904
Driver_52,1.176,1.764,1.288,1.288,1.904,17.528,1.792,1.932,1.316,2.464
Driver_53,1.232,7.14,1.652,3.136,1.148,2.24,1.904,1.12,1.792,1.96
Driver_54,2.128,1.064,1.68,1.008,4.76,1.904,2.604,3.416,1.596,3.416
Driver_55,1.428,2.968,2.268,6.244,1.008,1.484,2.016,0.98,2.66,1.736
Driver_56,1.68,2.772,2.856,3.304,1.204,1.82,2.912,1.148,3.388,2.38
Driver_57,1.428,1.036,1.288,0.924,17.948,2.24,1.848,13.244,1.26,2.576
Driver_58,1.596,1.316,1.54,1.12,4.2,3.612,2.492,3.78,1.54,4.424
Driver_59,3.36,1.54,8.792,1.736,1.456,1.624,7.112,1.316,8.68,3.192
Driver_60,1.512,3.416,2.128,2.66,1.344,2.548,2.716,1.288,2.352,2.744
Driver_61,5.516,1.148,6.664,1.344,1.232,1.204,2.968,1.12,4.788,1.96
Driver_62,1.064,11.704,1.4,2.8,1.064,2.1,1.596,1.064,1.512,1.652
Driver_63,2.296,1.876,3.36,1.848,1.68,2.324,7.728,1.54,3.584,5.376
Driver_64,1.232,3.556,1.568,2.072,1.372,3.584,2.044,1.344,1.68,2.38
Driver_65,1.036,2.548,1.204,1.54,1.316,3.864,1.512,1.344,1.26,1.82
Driver_66,1.26,1.176,1.232,0.98,4.312,3.304,1.764,4.984,1.232,2.548
Driver_67,1.036,1.652,1.12,1.176,1.68,5.74,1.484,1.764,1.148,1.904
Driver_68,2.576,1.82,4.872,1.96,1.484,1.904,7.308,1.372,5.544,3.724
Driver_69,6.86,1.26,5.768,1.372,1.568,1.484,5.656,1.4,4.424,2.968
Driver_70,12.992,0.98,3.164,1.092,1.344,1.148,2.548,1.204,2.632,1.876
Driver_71,1.12,2.268,1.288,1.484,1.54,6.44,1.736,1.54,1.344,2.212
Driver_72,1.4,2.184,1.68,1.624,1.82,6.972,2.492,1.764,1.736,3.612
Driver_73,1.512,3.388,2.352,4.228,1.148,1.792,2.408,1.092,2.744,2.1
Driver_74,1.736,2.632,2.548,2.352,1.456,2.52,3.556,1.372,2.828,3.416
Driver_75,1.68,1.792,2.996,2.996,0.952,1.204,2.044,0.924,3.64,1.568
Driver_76,1.12,16.912,1.484,3.276,1.064,1.988,1.652,1.036,1.596,1.68
Driver_77,1.344,3.36,2.044,8.764,0.98,1.484,1.876,0.952,2.352,1.652
Driver_78,1.484,2.716,2.408,5.432,1.008,1.456,2.072,0.98,2.856,1.736
Driver_79,3.164,1.54,4.396,1.596,1.736,1.932,49.42,1.568,4.228,5.096
Driver_80,1.316,1.764,1.456,1.344,2.128,25.648,2.128,2.128,1.484,3.22
Driver_81,1.484,2.212,1.792,1.68,1.82,5.544,2.772,1.764,1.876,4.06
Driver_82,2.268,1.988,4.48,2.24,1.372,1.848,4.9,1.26,5.544,3.108
Driver_83,1.064,3.136,1.26,1.736,1.288,3.444,1.596,1.288,1.344,1.876
Driver_84,5.012,1.148,6.552,1.372,1.204,1.176,2.856,1.092,4.788,1.904
Driver_85,4.172,1.092,2.464,1.092,2.268,1.568,3.724,1.904,2.212,3.248
Driver_86,1.4,2.688,2.268,6.3,0.98,1.4,1.932,0.924,2.632,1.624
Driver_87,4.536,1.372,7.504,1.512,1.54,1.568,7.728,1.4,5.88,3.248
Driver_88,1.176,1.484,1.26,1.148,2.352,8.344,1.764,2.464,1.26,2.548
Driver_89,1.764,1.484,1.82,1.288,2.996,3.92,3.248,2.688,1.82,7.84
Driver_90,1.092,26.684,1.484,3.584,1.036,1.876,1.624,1.008,1.596,1.624
Driver_91,2.38,1.596,2.688,1.484,2.184,2.604,7.756,1.932,2.688,18.368
Driver_92,2.128,2.1,3.556,2.184,1.456,2.128,5.18,1.372,4.088,3.668
Driver_93,2.24,1.848,3.052,1.736,1.792,2.52,7.644,1.652,3.164,6.86
Driver_94,1.4,2.24,2.268,4.956,0.924,1.26,1.82,0.896,2.66,1.512
Driver_95,1.008,1.764,1.092,1.232,1.512,4.844,1.428,1.568,1.148,1.82
Driver_96,1.848,1.764,3.64,2.716,1.008,1.26,2.296,0.952,4.592,1.708
Driver_97,1.82,1.232,1.68,1.092,4.844,2.688,2.8,3.808,1.624,4.9
Driver_98,1.372,1.4,1.4,1.148,3.136,5.6,2.156,3.136,1.428,3.5
Driver_99,4.116,1.344,4.116,1.4,1.848,1.764,12.292,1.624,3.668,4.564
Driver_100,17.892,1.008,3.052,1.092,1.484,1.204,2.828,1.344,2.576,2.1
Driver_101,1.036,29.428,1.372,3.136,1.008,1.848,1.512,0.98,1.484,1.54
Driver_102,0.924,2.772,1.092,1.568,1.12,2.576,1.316,1.148,1.148,1.512
Driver_103,1.176,2.072,1.344,1.428,1.708,11.116,1.848,1.708,1.4,2.492
Driver_104,3.64,1.316,14.896,1.596,1.204,1.26,3.248,1.092,9.604,2.044
Driver_105,1.932,1.512,2.016,1.316,2.8,3.36,3.948,2.492,1.988,13.44
Driver_106,1.932,1.568,2.072,1.372,2.576,3.444,4.2,2.296,2.072,16.212
Driver_107,2.576,1.372,2.464,1.288,2.604,2.324,5.852,2.24,2.352,10.92
Driver_108,1.26,1.4,1.316,1.12,2.884,6.048,1.904,2.996,1.316,2.884
Driver_109,1.596,2.044,1.904,1.624,1.96,5.04,3.136,1.848,1.96,5.068
Driver_110,1.736,1.148,1.54,1.036,7.112,2.464,2.408,4.956,1.484,3.696
Driver_111,1.092,7.476,1.4,2.548,1.12,2.324,1.652,1.092,1.512,1.764
Driver_112,1.792,1.064,1.484,0.952,8.316,2.016,2.24,4.984,1.428,3.108
Driver_113,1.568,1.176,1.456,1.036,6.384,2.828,2.268,5.236,1.428,3.612
Driver_114,1.008,2.128,1.148,1.372,1.4,4.564,1.484,1.456,1.204,1.848
Driver_115,1.988,1.736,4.256,2.548,1.064,1.316,2.492,0.98,5.684,1.82
Driver_116,1.036,1.764,1.148,1.232,1.596,5.964,1.512,1.68,1.176,1.932
Driver_117,1.12,1.96,1.26,1.372,1.652,8.764,1.68,1.68,1.288,2.212
Driver_118,1.12,1.4,1.176,1.092,2.296,6.104,1.624,2.464,1.176,2.268
Driver_119,1.316,0.952,1.176,0.868,13.972,1.932,1.624,33.908,1.148,2.128
Driver_120,1.176,2.156,1.344,1.456,1.652,8.96,1.82,1.652,1.4,2.408
Driver_121,8.876,1.204,5.264,1.316,1.54,1.428,4.816,1.372,4.06,2.772
Driver_122,2.184,2.016,3.528,2.044,1.54,2.184,6.02,1.428,3.948,4.172
Driver_123,1.204,3.136,1.484,1.876,1.428,4.228,1.932,1.4,1.568,2.352
Driver_124,1.036,3.136,1.232,1.708,1.232,3.22,1.512,1.26,1.288,1.792
Driver_125,1.008,2.1,1.148,1.372,1.4,4.508,1.484,1.428,1.204,1.82
Driver_126,1.036,2.044,1.176,1.372,1.484,5.292,1.54,1.512,1.232,1.932
Driver_127,1.512,2.296,2.52,4.592,0.98,1.344,2.016,0.924,3.024,1.652
Driver_128,0.98,6.468,1.232,2.296,1.036,2.072,1.428,1.036,1.316,1.512
Driver_129,1.26,1.68,1.372,1.26,2.212,21.896,1.988,2.24,1.4,2.968
Driver_130,1.484,2.156,2.492,4.284,0.952,1.26,1.932,0.896,2.94,1.568
Driver_131,3.22,1.568,5.348,1.652,1.624,1.848,15.484,1.456,5.208,4.2
Driver_132,1.68,1.036,1.428,0.952,11.984,2.072,2.1,6.132,1.372,2.94
Driver_133,1.848,1.708,3.668,2.632,1.008,1.232,2.24,0.952,4.62,1.68
Driver_134,3.5,1.12,2.38,1.12,2.52,1.708,3.976,2.1,2.184,3.836
Driver_135,6.468,1.12,5.768,1.316,1.232,1.176,2.94,1.148,4.256,1.96
Driver_136,1.484,1.232,1.4,1.064,4.928,3.388,2.156,4.676,1.4,3.472
Driver_137,0.924,2.828,1.092,1.568,1.12,2.492,1.288,1.12,1.148,1.484
Driver_138,1.344,1.624,1.428,1.26,2.408,11.844,2.156,2.408,1.456,3.388
Driver_139,1.148,1.876,1.288,1.344,1.792,13.832,1.764,1.82,1.316,2.408
Driver_140,4.62,1.204,3.108,1.232,2.072,1.652,5.6,1.792,2.772,3.948
Driver_141,1.26,2.604,1.512,1.708,1.568,5.768,2.044,1.54,1.568,2.632
Driver_142,1.652,0.98,1.372,0.896,11.088,1.848,1.932,5.88,1.316,2.52
Driver_143,1.344,3.276,2.1,7.756,1.008,1.484,1.932,0.952,2.436,1.68
Driver_144,1.512,2.576,2.576,4.816,1.036,1.456,2.156,0.98,3.052,1.792
Driver_145,1.316,3.052,1.652,1.96,1.484,4.144,2.24,1.428,1.736,2.716
Driver_146,4.564,1.26,3.612,1.316,1.932,1.708,7.7,1.708,3.192,4.256
Driver_147,1.288,5.796,1.82,3.752,1.148,2.072,2.044,1.092,2.044,2.016
Driver_148,1.596,1.708,1.764,1.4,2.408,5.656,2.968,2.268,1.792,5.796
Driver_149,4.256,1.344,4.396,1.4,1.792,1.736,12.012,1.596,3.864,4.312
Driver_150,1.512,2.436,2.548,4.732,1.008,1.4,2.072,0.952,3.052,1.708
