Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_102,2.1,4.704,2.128,4.452,3.92,2.072,1.932,1.792,4.62,2.688
Driver_103,5.124,3.024,12.32,1.568,1.764,5.908,6.524,1.064,1.456,1.624
Driver_104,1.204,1.596,1.54,1.204,2.8,1.82,1.764,2.408,1.232,4.144
Driver_105,1.204,1.792,1.288,1.904,3.304,1.344,1.288,4.284,2.156,2.968
Driver_106,4.452,20.104,3.948,3.024,2.576,3.22,2.968,1.316,2.66,2.072
Driver_107,3.052,3.724,2.156,4.76,1.792,1.848,1.764,1.148,3.584,1.484
Driver_108,2.184,4.508,2.828,2.268,7.448,3.136,2.828,1.96,2.24,4.676
Driver_109,4.116,6.86,7.392,2.128,2.716,6.16,5.236,1.344,1.988,2.324
Driver_110,2.436,6.048,3.108,2.464,5.544,3.304,2.94,1.792,2.436,3.724
Driver_111,1.932,3.752,1.904,5.152,3.444,1.848,1.736,1.792,5.908,2.464
Driver_112,0.896,1.176,0.924,1.484,1.54,0.924,0.896,2.128,1.652,1.456
Driver_113,1.568,1.932,2.268,1.26,2.548,3.024,2.912,1.596,1.232,3.024
Driver_114,1.736,2.464,2.464,1.512,4.116,3.192,2.94,1.932,1.512,5.096
Driver_115,2.436,2.8,4.872,1.484,2.436,10.472,9.072,1.344,1.428,2.408
Driver_116,1.876,3.696,1.904,4.144,4.088,1.904,1.764,1.96,4.648,2.772
Driver_117,1.428,2.24,1.68,1.848,8.82,1.848,1.736,3.808,1.96,8.82
Driver_118,1.428,1.96,1.876,1.372,3.752,2.296,2.156,2.296,1.4,6.02
Driver_119,9.968,5.852,5.432,2.324,2.044,3.612,3.444,1.148,2.072,1.736
Driver_120,1.792,3.248,2.212,2.128,29.232,2.464,2.24,2.436,2.212,7.448
Driver_121,4.424,9.128,3.248,3.5,2.296,2.66,2.492,1.26,2.968,1.848
Driver_122,0.952,1.26,0.98,1.428,1.876,1.036,0.98,3.472,1.568,1.82
Driver_123,8.344,4.004,11.032,1.848,1.904,5.012,4.956,1.12,1.708,1.708
Driver_124,1.092,1.568,1.176,1.736,2.688,1.232,1.176,4.536,1.932,2.52
Driver_125,4.032,2.772,10.472,1.484,1.736,6.832,8.232,1.064,1.4,1.652
Driver_126,0.98,1.176,1.176,0.952,1.792,1.344,1.316,2.044,0.98,2.268
Driver_127,2.8,3.5,6.188,1.652,2.688,14.084,9.52,1.372,1.596,2.52
Driver_128,0.924,1.204,0.924,1.54,1.568,0.952,0.924,2.044,1.736,1.456
Driver_129,1.12,1.484,1.372,1.204,2.772,1.568,1.484,3.304,1.232,4.088
Driver_130,1.932,2.352,3.192,1.372,2.604,4.872,4.564,1.456,1.344,2.8
Driver_131,1.344,2.016,1.316,3.136,2.492,1.316,1.26,2.072,3.948,2.044
Driver_132,6.972,4.312,14.196,1.876,2.016,5.684,5.516,1.148,1.736,1.792
Driver_133,12.936,4.592,4.088,2.352,1.82,2.912,2.828,1.092,2.072,1.568
Driver_134,2.772,2.52,6.328,1.4,1.932,10.948,17.052,1.148,1.316,1.876
Driver_135,4.2,2.828,11.368,1.512,1.764,6.804,8.036,1.064,1.4,1.652
Driver_136,1.204,1.708,1.456,1.4,3.976,1.624,1.54,4.732,1.484,6.412
Driver_137,2.296,5.712,2.296,4.452,3.752,2.212,2.044,1.708,4.396,2.604
Driver_138,1.204,1.568,1.512,1.204,2.8,1.764,1.68,2.548,1.232,4.116
Driver_139,1.764,2.548,2.548,1.54,4.312,3.276,2.996,1.932,1.54,5.236
Driver_140,1.652,2.856,2.016,2.044,78.484,2.24,2.072,2.744,2.128,9.38
Driver_141,3.92,2.324,5.684,1.372,1.512,4.228,4.76,0.98,1.288,1.428
Driver_142,7.448,4.284,3.248,2.604,1.764,2.464,2.38,1.064,2.24,1.512
Driver_143,1.204,1.82,1.316,1.96,3.36,1.372,1.288,4.06,2.212,2.968
Driver_144,1.68,3.052,1.848,2.744,6.972,1.904,1.792,2.52,2.996,4.004
Driver_145,1.624,2.1,2.38,1.316,2.94,3.192,2.996,1.708,1.316,3.556
Driver_146,2.016,2.324,1.568,4.788,1.484,1.4,1.344,1.064,3.752,1.26
Driver_147,1.512,2.044,1.316,5.936,1.708,1.26,1.204,1.288,7.224,1.428
Driver_148,41.944,3.892,5.32,1.988,1.736,3.388,3.36,1.064,1.792,1.54
Driver_149,1.372,2.128,1.4,2.996,2.884,1.4,1.344,2.268,3.696,2.296
Driver_150,1.54,2.66,1.68,2.688,5.516,1.736,1.624,2.716,2.996,3.64
