Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_36,1.232,3.5,1.148,4.676,1.652,1.204,1.232,1.708,1.876,13.86
Driver_37,1.652,1.092,2.492,1.792,1.316,1.12,1.708,5.012,2.772,1.428
Driver_38,2.968,1.568,1.624,1.232,14.056,6.356,2.772,1.12,2.352,1.596
Driver_39,3.836,1.008,19.376,1.204,1.736,1.652,4.284,1.624,3.248,1.176
Driver_40,1.54,3.108,1.372,3.332,2.184,1.456,1.54,1.792,2.548,7.14
Driver_41,12.88,1.176,2.576,1.148,3.304,3.724,9.66,1.232,2.94,1.316
Driver_42,6.076,1.008,5.628,1.092,1.904,1.988,7.14,1.372,2.8,1.148
Driver_43,3.444,0.868,4.928,0.98,1.512,1.624,3.724,1.26,2.1,0.98
Driver_44,1.68,1.624,1.12,1.064,3.64,3.472,1.624,0.896,1.484,1.456
Driver_45,1.344,1.176,1.764,2.268,1.232,1.008,1.4,32.956,2.212,1.568
Driver_46,2.912,0.868,6.412,1.008,1.428,1.484,3.136,1.344,2.1,0.98
Driver_47,3.052,1.316,3.752,1.68,2.128,1.68,3.192,2.268,11.62,1.652
Driver_48,1.092,1.148,1.344,2.492,1.064,0.896,1.12,6.608,1.652,1.512
Driver_49,1.568,2.128,1.12,1.232,3.696,2.576,1.54,0.98,1.596,1.792
Driver_50,1.092,2.156,1.092,14.588,1.288,1.008,1.092,2.016,1.624,3.696
Driver_51,2.464,2.1,1.736,1.792,5.264,2.464,2.408,1.484,3.668,2.52
Driver_52,1.288,1.344,1.512,3.388,1.26,1.008,1.288,7.336,2.128,1.932
Driver_53,3.192,0.924,13.692,1.092,1.54,1.512,3.472,1.512,2.52,1.064
Driver_54,2.408,1.624,2.352,2.212,2.38,1.68,2.436,2.38,9.52,2.268
Driver_55,5.712,1.148,2.072,1.064,3.304,5.348,4.984,1.092,2.268,1.232
Driver_56,2.128,1.568,1.316,1.12,5.908,5.628,2.044,0.98,1.792,1.484
Driver_57,1.708,1.932,1.176,1.204,4.368,3.052,1.652,0.98,1.652,1.708
Driver_58,5.936,1.176,4.872,1.344,2.38,2.1,6.664,1.68,5.432,1.4
Driver_59,1.26,9.128,1.036,1.848,2.1,1.456,1.232,1.148,1.568,3.92
Driver_60,7.168,1.036,5.74,1.148,2.072,2.072,8.792,1.428,3.248,1.204
Driver_61,4.312,1.26,4.172,1.512,2.408,1.96,4.62,1.876,9.044,1.568
Driver_62,1.512,4.62,1.204,2.044,2.716,1.708,1.484,1.316,2.016,4.508
Driver_63,3.668,1.568,2.52,1.68,3.556,2.324,3.64,1.736,8.736,1.932
Driver_64,2.996,1.792,1.792,1.512,10.304,3.332,2.856,1.344,3.332,2.016
Driver_65,2.072,2.044,1.848,2.52,2.632,1.708,2.072,2.072,4.844,3.052
Driver_66,2.492,1.26,3.5,1.792,1.848,1.484,2.604,2.744,6.72,1.652
Driver_67,1.344,6.776,1.148,2.408,2.128,1.456,1.316,1.344,1.848,7.56
Driver_68,1.4,1.344,1.708,2.94,1.344,1.092,1.428,8.736,2.492,1.904
Driver_69,2.604,1.12,5.04,1.54,1.708,1.456,2.744,2.464,4.704,1.428
Driver_70,1.456,1.148,1.96,2.1,1.26,1.064,1.484,11.536,2.408,1.512
Driver_71,1.4,2.436,1.372,5.908,1.736,1.26,1.4,2.212,2.38,5.292
Driver_72,1.624,2.632,1.176,1.4,3.948,2.352,1.568,1.064,1.764,2.212
Driver_73,6.076,1.372,2.324,1.288,4.872,3.836,5.488,1.316,3.584,1.54
Driver_74,1.54,2.38,1.12,1.288,3.584,2.38,1.512,1.008,1.624,1.96
Driver_75,1.288,2.716,1.232,6.664,1.652,1.204,1.288,1.988,2.072,6.804
Driver_76,1.4,1.232,1.792,2.436,1.288,1.064,1.428,17.22,2.38,1.68
Driver_77,1.288,8.736,1.092,2.38,2.016,1.4,1.26,1.316,1.736,7.364
Driver_78,5.852,1.232,4.424,1.372,2.492,2.128,6.44,1.68,5.992,1.456
Driver_79,1.204,1.344,1.4,3.64,1.204,0.98,1.204,5.824,1.932,1.904
Driver_80,3.668,1.652,2.156,1.54,5.46,2.912,3.528,1.484,4.732,1.932
Driver_81,1.932,1.428,2.324,2.408,1.764,1.372,1.988,3.64,4.844,2.016
Driver_82,1.792,3.024,1.428,2.156,3.332,1.876,1.764,1.484,2.688,3.948
Driver_83,1.652,1.232,2.212,2.212,1.428,1.176,1.708,6.188,3.136,1.68
Driver_84,1.12,2.268,1.12,16.576,1.344,1.036,1.148,2.044,1.708,4.116
Driver_85,2.352,2.184,1.708,1.904,4.564,2.296,2.324,1.54,3.752,2.716
Driver_86,1.148,2.38,1.148,12.684,1.4,1.064,1.148,1.988,1.736,4.564
Driver_87,1.064,11.2,0.952,2.268,1.54,1.148,1.064,1.204,1.4,4.956
Driver_88,1.428,3.164,1.092,1.428,2.94,1.96,1.4,1.036,1.596,2.352
Driver_89,1.092,2.632,1.064,6.776,1.344,1.036,1.092,1.736,1.568,4.788
Driver_90,2.296,1.008,6.132,1.344,1.456,1.316,2.408,2.24,3.052,1.232
Driver_91,1.596,3.668,1.344,2.492,2.632,1.652,1.568,1.54,2.408,5.768
Driver_92,2.492,1.316,3.248,1.848,1.904,1.512,2.576,2.744,7.784,1.708
Driver_93,2.016,2.1,1.792,2.632,2.548,1.68,2.016,2.072,4.452,3.248
Driver_94,1.568,1.624,1.736,3.64,1.624,1.232,1.596,3.808,3.164,2.52
Driver_95,2.492,1.624,1.456,1.204,11.256,5.824,2.352,1.064,2.1,1.596
Driver_96,1.54,1.512,1.764,3.332,1.512,1.176,1.568,4.844,2.996,2.24
Driver_97,3.668,1.372,1.764,1.148,6.58,9.016,3.36,1.12,2.352,1.428
Driver_98,5.74,0.952,3.5,0.98,1.876,2.156,6.132,1.176,2.24,1.064
Driver_99,1.736,1.456,1.148,1.008,3.472,4.032,1.652,0.896,1.456,1.344
Driver_100,1.82,1.876,1.82,3.108,2.044,1.456,1.848,2.632,4.172,2.996
Driver_101,1.26,9.716,1.092,2.352,1.988,1.372,1.26,1.288,1.708,7.056
Driver_102,1.54,2.324,1.12,1.26,3.472,2.38,1.484,0.98,1.596,1.904
Driver_103,1.68,1.4,1.12,0.98,3.108,3.92,1.624,0.868,1.4,1.26
Driver_104,1.932,1.372,1.232,1.008,3.724,5.628,1.848,0.896,1.54,1.288
Driver_105,2.464,2.044,1.596,1.568,9.436,2.996,2.38,1.316,2.884,2.212
Driver_106,1.428,2.24,1.428,5.74,1.736,1.26,1.428,2.408,2.52,4.424
Driver_107,2.044,1.792,1.316,1.204,7.084,4.088,1.96,1.036,1.876,1.68
Driver_108,1.344,1.12,1.792,2.128,1.204,1.008,1.372,22.596,2.156,1.484
Driver_109,8.4,1.204,4.172,1.288,2.576,2.324,9.688,1.54,4.76,1.4
Driver_110,2.24,1.736,1.372,1.232,9.66,4.592,2.128,1.064,2.016,1.68
Driver_111,1.148,1.008,1.54,1.82,1.036,0.896,1.176,7.0,1.68,1.288
Driver_112,2.716,1.288,3.64,1.736,1.96,1.568,2.828,2.52,8.428,1.652
Driver_113,3.164,0.84,4.116,0.924,1.456,1.596,3.36,1.204,1.932,0.952
Driver_114,1.26,1.568,1.372,5.656,1.316,1.036,1.26,3.92,2.072,2.408
Driver_115,5.012,0.952,4.396,1.008,1.764,1.932,5.544,1.26,2.324,1.064
Driver_116,1.456,1.428,1.736,3.22,1.428,1.12,1.484,6.216,2.688,2.072
Driver_117,1.176,3.136,1.12,5.684,1.512,1.12,1.176,1.736,1.764,8.148
Driver_118,1.988,2.492,1.4,1.624,5.824,2.548,1.932,1.26,2.408,2.548
Driver_119,1.148,4.788,1.064,3.472,1.596,1.176,1.148,1.456,1.624,12.096
Driver_120,2.352,2.128,1.792,1.988,3.948,2.156,2.324,1.652,4.2,2.772
Driver_121,1.904,1.68,1.232,1.148,5.124,4.2,1.82,0.98,1.708,1.54
Driver_122,3.724,1.232,1.736,1.064,4.368,12.796,3.388,1.064,2.1,1.288
Driver_123,2.072,0.98,4.872,1.344,1.372,1.232,2.184,2.38,2.8,1.204
Driver_124,2.828,1.036,8.904,1.344,1.624,1.456,3.024,2.072,3.752,1.288
Driver_125,2.044,1.232,2.94,1.904,1.624,1.344,2.128,3.584,4.536,1.652
Driver_126,1.736,2.576,1.54,3.052,2.408,1.568,1.708,1.932,3.136,4.648
Driver_127,3.528,1.26,1.68,1.064,4.396,16.128,3.22,1.036,2.044,1.288
Driver_128,1.316,1.4,1.512,3.64,1.288,1.036,1.316,6.412,2.212,2.016
Driver_129,1.484,4.76,1.176,1.96,2.716,1.708,1.456,1.288,1.932,4.172
Driver_130,2.856,0.84,4.284,0.924,1.4,1.484,3.024,1.204,1.876,0.952
Driver_131,3.892,1.288,1.764,1.092,4.788,10.976,3.556,1.064,2.212,1.316
Driver_132,1.148,1.792,1.204,15.764,1.288,1.008,1.176,2.66,1.82,2.912
Driver_133,1.092,3.276,1.036,4.704,1.428,1.064,1.092,1.568,1.568,6.496
Driver_134,1.232,9.016,1.064,2.52,1.876,1.316,1.232,1.344,1.68,8.708
Driver_135,1.12,4.396,1.036,3.64,1.54,1.148,1.12,1.484,1.596,9.744
Driver_136,2.24,1.68,2.212,2.352,2.268,1.624,2.268,2.492,7.448,2.38
Driver_137,1.764,1.008,3.276,1.456,1.288,1.148,1.848,3.052,2.604,1.232
Driver_138,4.312,1.204,5.012,1.456,2.212,1.876,4.676,1.876,6.944,1.484
Driver_139,1.792,2.52,1.568,2.884,2.492,1.624,1.764,1.904,3.276,4.34
Driver_140,3.976,1.568,2.38,1.568,4.34,2.66,3.892,1.568,5.992,1.876
Driver_141,1.932,1.484,2.24,2.492,1.792,1.372,1.96,3.556,4.816,2.1
Driver_142,2.94,1.848,1.876,1.624,6.804,2.884,2.856,1.428,3.864,2.128
Driver_143,1.008,6.888,0.896,2.24,1.428,1.092,1.008,1.176,1.316,4.2
Driver_144,2.296,2.24,1.652,1.848,4.984,2.352,2.24,1.484,3.388,2.688
Driver_145,6.272,1.344,2.296,1.26,4.844,4.116,5.572,1.288,3.36,1.512
Driver_146,3.948,1.148,6.748,1.372,1.988,1.764,4.312,1.876,5.292,1.372
Driver_147,3.78,1.568,1.904,1.344,9.52,4.312,3.528,1.288,3.164,1.708
Driver_148,1.372,2.044,1.4,7.448,1.568,1.176,1.372,2.688,2.352,3.724
Driver_149,1.764,1.064,2.884,1.652,1.344,1.148,1.82,3.92,2.884,1.372
Driver_150,1.288,4.088,1.176,3.724,1.82,1.288,1.288,1.624,1.932,41.972
