Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_23,1.736,4.424,1.512,2.156,2.38,3.388,1.596,2.52,2.016,1.736
Driver_24,0.98,1.428,2.184,1.708,1.12,1.344,4.088,1.932,0.98,1.4
Driver_25,1.232,2.24,1.372,1.652,1.54,1.932,1.624,1.932,1.372,1.372
Driver_26,1.232,2.044,2.828,2.548,1.456,1.848,5.012,3.164,1.232,1.904
Driver_27,2.828,2.268,2.184,3.64,2.744,2.604,1.568,2.8,2.156,7.28
Driver_28,1.092,1.82,1.288,1.456,1.316,1.624,1.568,1.68,1.204,1.232
Driver_29,2.996,3.948,1.232,1.848,4.452,4.06,1.176,1.904,4.844,1.736
Driver_30,1.344,2.044,7.112,3.808,1.596,1.96,7.336,4.34,1.316,2.688
Driver_31,1.148,1.96,1.568,1.736,1.372,1.736,2.016,2.044,1.204,1.4
Driver_32,1.204,2.1,1.288,1.54,1.484,1.848,1.512,1.764,1.344,1.288
Driver_33,2.772,3.472,1.176,1.736,3.864,3.528,1.12,1.792,4.396,1.652
Driver_34,1.176,1.652,6.048,2.688,1.344,1.596,18.172,2.884,1.12,2.128
Driver_35,2.044,7.868,1.68,2.688,2.996,5.04,1.708,3.22,2.324,2.128
Driver_36,1.26,1.904,5.432,3.136,1.484,1.82,12.152,3.612,1.232,2.324
Driver_37,1.344,2.52,2.296,2.604,1.652,2.212,3.08,3.36,1.372,1.904
Driver_38,1.316,2.072,5.012,3.472,1.568,1.96,8.12,4.2,1.288,2.436
Driver_39,1.456,2.632,1.204,1.568,1.848,2.268,1.288,1.736,1.708,1.344
Driver_40,0.924,1.344,1.764,1.512,1.064,1.26,2.856,1.68,0.924,1.26
Driver_41,1.232,2.016,3.136,2.688,1.484,1.876,5.992,3.304,1.232,1.988
Driver_42,1.008,1.512,2.324,1.82,1.176,1.4,4.592,2.072,1.008,1.484
Driver_43,22.54,2.632,1.4,2.184,5.712,3.22,1.176,1.988,5.46,2.576
Driver_44,3.948,5.096,1.96,4.312,6.328,7.392,1.624,3.808,3.444,4.452
Driver_45,3.444,3.108,2.184,4.62,3.836,3.752,1.624,3.5,2.66,7.756
Driver_46,1.288,2.408,1.428,1.736,1.596,2.044,1.652,2.044,1.428,1.428
Driver_47,1.204,1.932,1.092,1.344,1.456,1.708,1.232,1.512,1.372,1.148
Driver_48,1.54,2.604,4.396,4.984,1.848,2.464,4.452,7.196,1.484,2.996
Driver_49,1.4,2.212,1.064,1.344,1.736,1.988,1.12,1.484,1.68,1.204
Driver_50,2.1,5.824,2.492,5.656,2.94,4.984,2.296,9.016,2.128,3.36
Driver_51,1.148,1.988,1.372,1.568,1.4,1.736,1.652,1.82,1.26,1.288
Driver_52,1.008,1.568,2.1,1.792,1.176,1.428,3.696,2.072,1.036,1.456
Driver_53,1.736,2.128,5.236,6.02,1.932,2.212,2.604,4.228,1.54,6.496
Driver_54,5.964,3.024,1.708,3.024,5.376,3.808,1.372,2.604,3.668,3.948
Driver_55,1.708,4.564,1.68,2.436,2.324,3.444,1.792,2.968,1.904,1.904
Driver_56,1.204,1.988,1.12,1.372,1.484,1.764,1.26,1.54,1.372,1.176
Driver_57,1.176,2.1,1.372,1.596,1.456,1.82,1.652,1.876,1.288,1.316
Driver_58,1.232,2.24,1.82,2.044,1.512,1.96,2.408,2.492,1.288,1.596
Driver_59,8.204,3.808,1.4,2.296,18.9,4.956,1.232,2.212,11.592,2.408
Driver_60,11.872,2.212,1.232,1.82,4.172,2.576,1.064,1.68,5.348,2.072
Driver_61,1.148,2.044,1.54,1.736,1.428,1.792,1.96,2.072,1.232,1.4
Driver_62,1.036,1.68,1.316,1.428,1.232,1.484,1.652,1.652,1.12,1.204
Driver_63,4.676,3.752,1.876,3.78,5.936,4.984,1.512,3.192,3.5,4.648
Driver_64,1.12,1.68,0.98,1.176,1.344,1.512,1.064,1.288,1.288,1.036
Driver_65,1.316,2.296,2.66,2.744,1.596,2.072,4.004,3.528,1.316,1.988
Driver_66,1.148,1.652,0.924,1.148,1.372,1.512,1.008,1.232,1.344,1.036
Driver_67,16.8,2.38,1.344,2.016,4.76,2.856,1.12,1.848,5.096,2.38
Driver_68,2.968,3.164,2.436,6.02,3.444,3.724,1.792,4.172,2.408,11.732
Driver_69,1.54,3.584,2.044,2.828,2.016,2.912,2.352,3.752,1.652,2.044
Driver_70,0.952,1.456,1.596,1.512,1.12,1.344,2.324,1.708,0.98,1.232
Driver_71,1.064,1.736,1.26,1.4,1.26,1.54,1.54,1.596,1.148,1.176
Driver_72,1.652,2.072,6.524,5.572,1.848,2.128,2.856,4.228,1.484,5.292
Driver_73,1.316,2.548,1.484,1.848,1.652,2.156,1.764,2.184,1.456,1.484
Driver_74,3.08,3.808,1.232,1.82,4.508,3.948,1.148,1.876,5.096,1.736
Driver_75,4.172,5.068,1.904,4.032,7.0,7.532,1.568,3.612,3.64,4.228
Driver_76,2.184,9.38,1.624,2.632,3.304,5.74,1.624,3.052,2.548,2.128
Driver_77,0.924,1.344,1.848,1.54,1.064,1.26,3.052,1.708,0.924,1.26
Driver_78,1.288,1.932,1.008,1.26,1.54,1.736,1.064,1.372,1.512,1.12
Driver_79,2.548,2.268,2.436,4.116,2.576,2.548,1.68,3.024,2.016,9.772
Driver_80,1.624,2.688,1.12,1.512,2.072,2.38,1.148,1.652,2.016,1.344
Driver_81,1.26,1.904,1.008,1.26,1.512,1.708,1.064,1.372,1.484,1.12
Driver_82,1.512,2.548,1.12,1.484,1.932,2.24,1.176,1.624,1.848,1.288
Driver_83,1.764,5.124,1.708,2.548,2.436,3.752,1.82,3.164,1.988,1.988
Driver_84,0.98,1.484,1.764,1.596,1.148,1.372,2.744,1.82,1.008,1.316
Driver_85,1.54,3.528,1.82,2.464,1.988,2.856,2.072,3.136,1.652,1.876
Driver_86,1.792,2.128,4.676,5.908,1.988,2.24,2.436,4.088,1.568,7.308
Driver_87,1.764,5.152,1.96,3.024,2.436,3.836,2.072,3.948,1.932,2.212
Driver_88,1.876,5.684,1.624,2.436,2.632,4.06,1.68,2.912,2.156,1.932
Driver_89,1.4,1.596,5.544,3.108,1.484,1.652,2.52,2.632,1.26,3.36
Driver_90,6.916,3.276,1.288,1.988,8.512,3.948,1.148,1.932,47.684,2.072
Driver_91,1.008,1.54,1.764,1.624,1.176,1.428,2.66,1.876,1.036,1.316
Driver_92,1.344,1.484,4.396,2.688,1.4,1.512,2.268,2.324,1.204,2.996
Driver_93,1.68,3.948,2.492,3.892,2.212,3.304,2.688,5.908,1.736,2.548
Driver_94,1.848,2.716,1.092,1.484,2.352,2.52,1.092,1.596,2.408,1.372
Driver_95,6.3,1.96,1.12,1.568,3.36,2.24,0.98,1.484,4.844,1.764
Driver_96,1.456,1.568,4.144,2.996,1.512,1.652,2.184,2.492,1.288,3.556
Driver_97,1.736,3.332,3.472,6.384,2.184,3.08,3.248,13.86,1.708,3.36
Driver_98,4.088,2.408,1.092,1.568,3.92,2.66,0.98,1.54,8.008,1.596
Driver_99,1.232,2.072,2.548,2.464,1.484,1.876,4.172,3.052,1.232,1.82
Driver_100,2.184,2.296,3.08,5.432,2.324,2.52,1.96,3.668,1.82,16.716
Driver_101,1.624,3.976,1.876,2.66,2.156,3.136,2.072,3.416,1.736,1.988
Driver_102,1.764,2.604,5.404,10.64,2.072,2.604,3.164,8.204,1.624,5.18
Driver_103,1.092,1.736,2.212,1.988,1.288,1.596,3.752,2.352,1.12,1.568
Driver_104,1.596,1.792,4.676,3.836,1.708,1.876,2.324,3.024,1.4,4.704
Driver_105,1.68,3.528,2.996,4.844,2.156,3.136,3.08,8.512,1.68,2.884
Driver_106,1.568,1.596,3.22,2.912,1.596,1.68,1.904,2.38,1.344,3.892
Driver_107,1.54,3.64,1.736,2.352,2.044,2.912,1.932,2.94,1.708,1.82
Driver_108,1.876,2.716,4.676,15.232,2.212,2.772,2.828,8.288,1.708,6.384
Driver_109,1.372,1.876,20.16,3.836,1.54,1.848,5.432,3.836,1.288,2.968
Driver_110,1.288,2.212,3.052,2.884,1.568,2.016,5.012,3.696,1.288,2.072
Driver_111,1.148,1.932,2.184,2.1,1.372,1.736,3.444,2.548,1.176,1.624
Driver_112,1.68,1.736,3.388,3.388,1.736,1.82,1.96,2.66,1.456,4.816
Driver_113,1.148,1.932,1.26,1.456,1.4,1.708,1.456,1.68,1.26,1.232
Driver_114,5.936,2.492,1.596,2.604,4.172,2.996,1.288,2.24,3.36,3.472
Driver_115,2.464,4.9,2.66,9.632,3.36,5.236,2.156,9.24,2.324,5.264
Driver_116,2.072,3.92,3.22,14.14,2.688,3.864,2.576,30.184,1.96,4.872
Driver_117,1.82,2.772,1.092,1.512,2.324,2.548,1.12,1.624,2.352,1.372
Driver_118,1.288,1.792,11.76,3.332,1.456,1.764,7.448,3.472,1.232,2.604
Driver_119,1.092,1.82,1.344,1.512,1.316,1.596,1.652,1.736,1.176,1.232
Driver_120,1.4,2.828,2.072,2.548,1.764,2.408,2.576,3.276,1.484,1.876
Driver_121,1.26,2.296,1.288,1.596,1.568,1.96,1.484,1.82,1.428,1.316
Driver_122,1.708,1.708,3.052,3.192,1.736,1.82,1.848,2.52,1.456,4.704
Driver_123,0.98,1.484,1.68,1.568,1.12,1.372,2.52,1.792,1.008,1.288
Driver_124,12.096,2.296,1.204,1.792,4.592,2.716,1.064,1.68,7.028,1.988
Driver_125,2.996,13.468,1.568,2.716,5.6,11.844,1.484,2.912,3.724,2.352
Driver_126,9.1,2.184,1.176,1.708,4.088,2.52,1.008,1.596,6.244,1.904
Driver_127,3.78,4.032,1.26,1.96,6.104,4.508,1.176,1.988,7.196,1.904
Driver_128,2.408,2.184,2.548,4.116,2.436,2.436,1.708,3.024,1.932,9.856
Driver_129,5.208,5.236,1.484,2.52,24.5,7.504,1.316,2.492,7.14,2.52
Driver_130,1.708,4.536,1.904,2.828,2.296,3.472,2.072,3.668,1.848,2.1
Driver_131,1.848,4.592,2.548,4.676,2.464,3.864,2.548,7.728,1.876,2.884
Driver_132,1.568,2.016,8.764,5.124,1.764,2.044,3.192,4.172,1.428,4.452
Driver_133,2.128,3.192,3.556,54.712,2.604,3.36,2.436,9.296,1.932,8.092
Driver_134,1.148,1.988,1.932,1.988,1.4,1.764,2.8,2.408,1.204,1.568
Driver_135,2.184,11.704,1.848,3.22,3.304,6.496,1.82,3.948,2.436,2.464
Driver_136,1.4,2.408,3.444,3.472,1.68,2.212,4.844,4.676,1.372,2.352
Driver_137,2.632,8.708,1.484,2.38,4.396,6.832,1.428,2.604,3.388,2.072
Driver_138,1.204,2.128,1.512,1.736,1.456,1.848,1.848,2.044,1.288,1.4
Driver_139,2.716,3.444,2.66,8.512,3.304,3.948,1.96,5.292,2.324,11.648
Driver_140,2.8,2.828,1.092,1.568,3.5,2.912,1.036,1.624,4.648,1.54
Driver_141,1.4,2.24,5.124,4.032,1.68,2.128,6.188,5.04,1.372,2.688
Driver_142,0.896,1.288,1.708,1.428,1.008,1.204,2.688,1.596,0.896,1.204
Driver_143,2.436,2.772,2.94,7.644,2.772,3.108,1.988,4.592,2.044,57.316
Driver_144,1.372,2.184,1.064,1.372,1.68,1.96,1.148,1.512,1.624,1.204
Driver_145,2.548,36.064,1.848,3.416,4.144,10.92,1.736,3.976,2.828,2.688
Driver_146,2.94,5.684,1.344,2.128,4.9,5.572,1.288,2.24,4.228,1.932
Driver_147,1.316,1.54,6.832,2.912,1.428,1.568,2.828,2.576,1.204,2.94
Driver_148,3.92,8.624,1.652,2.996,10.024,18.256,1.456,3.024,4.592,2.772
Driver_149,1.848,2.156,4.284,5.992,2.044,2.296,2.352,4.06,1.624,8.344
Driver_150,1.12,1.596,4.564,2.408,1.288,1.54,40.236,2.632,1.092,1.932
