Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_83,1.428,4.732,1.68,3.192,4.172,3.864,4.676,1.624,1.092,1.232
Driver_84,1.82,2.996,1.96,4.116,2.576,3.696,2.996,2.156,1.26,1.4
Driver_85,1.736,3.22,1.96,4.228,2.688,3.64,3.22,2.044,1.26,1.372
Driver_86,1.428,5.656,2.128,5.208,2.828,2.66,5.712,1.596,1.26,1.428
Driver_87,1.652,1.792,7.504,4.368,1.316,1.456,1.82,1.708,2.632,3.304
Driver_88,0.952,1.904,2.996,2.324,1.204,1.092,1.904,1.008,1.708,2.156
Driver_89,1.204,2.352,1.12,1.652,7.14,4.62,2.324,1.372,0.84,0.896
Driver_90,8.12,1.26,1.624,1.848,1.204,1.736,1.26,7.504,1.428,1.428
Driver_91,5.712,1.372,1.428,1.848,1.4,2.296,1.372,13.496,1.204,1.204
Driver_92,1.26,2.268,1.12,1.652,6.02,5.264,2.24,1.428,0.84,0.896
Driver_93,1.4,3.472,1.428,2.38,6.048,5.516,3.444,1.596,0.98,1.092
Driver_94,1.288,3.724,1.372,2.212,9.352,4.396,3.668,1.456,0.952,1.036
Driver_95,1.316,6.636,2.268,5.516,2.604,2.296,6.776,1.484,1.288,1.484
Driver_96,2.884,1.624,2.492,3.08,1.372,1.848,1.624,3.164,1.792,1.904
Driver_97,1.736,3.248,2.24,5.768,2.38,2.94,3.276,2.016,1.344,1.512
Driver_98,1.26,2.576,5.18,5.628,1.512,1.484,2.604,1.344,1.876,2.38
Driver_99,1.26,2.324,1.148,1.708,6.02,5.684,2.296,1.456,0.84,0.924
Driver_100,1.484,2.548,5.068,11.872,1.596,1.68,2.576,1.596,1.904,2.352
Driver_101,4.844,1.484,1.708,2.212,1.428,2.184,1.484,7.056,1.372,1.428
Driver_102,0.98,1.932,3.164,2.436,1.232,1.12,1.96,1.008,1.708,2.184
Driver_103,1.204,3.136,1.26,1.932,15.68,4.256,3.08,1.372,0.896,0.98
Driver_104,6.44,1.372,1.484,1.876,1.372,2.184,1.372,16.212,1.232,1.26
Driver_105,1.232,1.064,2.772,1.624,0.868,0.924,1.092,1.204,53.004,6.944
Driver_106,1.12,3.836,2.828,4.228,1.792,1.54,3.92,1.204,1.428,1.736
Driver_107,11.452,1.26,1.484,1.764,1.232,1.848,1.26,15.12,1.288,1.316
Driver_108,1.736,2.184,4.676,7.672,1.512,1.736,2.184,1.876,2.016,2.408
Driver_109,1.428,4.9,1.708,3.304,4.032,3.696,4.872,1.624,1.12,1.232
Driver_110,1.148,1.344,5.18,2.1,0.98,1.036,1.344,1.176,4.648,10.864
Driver_111,1.484,1.148,3.024,1.848,0.924,1.036,1.148,1.428,7.084,5.012
Driver_112,1.4,2.66,1.288,2.016,5.684,8.092,2.632,1.624,0.924,1.008
Driver_113,3.696,1.652,1.764,2.464,1.568,2.52,1.652,5.208,1.344,1.4
Driver_114,1.092,4.844,1.316,2.044,8.736,2.66,4.732,1.232,0.924,1.008
Driver_115,1.232,2.436,5.544,5.012,1.456,1.428,2.492,1.316,1.932,2.492
Driver_116,1.316,2.016,12.292,4.424,1.316,1.372,2.044,1.372,2.352,3.22
Driver_117,1.428,4.172,2.744,10.808,2.184,2.184,4.256,1.596,1.456,1.68
Driver_118,1.204,2.828,1.204,1.792,13.748,4.228,2.772,1.372,0.868,0.952
Driver_119,2.296,1.288,2.66,2.184,1.064,1.316,1.288,2.184,2.66,2.576
Driver_120,1.148,1.176,3.528,1.792,0.896,0.952,1.176,1.12,8.26,16.604
Driver_121,1.456,3.108,3.752,27.16,1.792,1.848,3.164,1.596,1.68,2.016
Driver_122,3.108,1.512,1.344,1.848,1.708,3.388,1.512,4.536,1.064,1.12
Driver_123,1.176,1.652,8.764,2.744,1.12,1.148,1.652,1.204,2.884,4.508
Driver_124,1.12,4.76,1.344,2.1,10.304,2.912,4.62,1.26,0.924,1.036
Driver_125,1.652,2.1,1.26,1.932,3.22,78.176,2.1,1.988,0.952,1.008
Driver_126,2.212,1.68,3.444,3.668,1.344,1.652,1.708,2.324,2.184,2.408
Driver_127,1.232,2.548,5.236,5.32,1.484,1.456,2.576,1.316,1.876,2.408
Driver_128,1.708,3.192,1.764,3.388,3.08,4.62,3.164,2.016,1.148,1.288
Driver_129,1.12,3.08,1.176,1.764,49.476,3.276,3.024,1.26,0.868,0.924
Driver_130,1.372,4.368,2.828,9.576,2.128,2.016,4.48,1.512,1.456,1.708
Driver_131,1.372,3.64,1.428,2.408,6.328,5.124,3.584,1.568,0.98,1.092
Driver_132,3.92,1.456,1.372,1.848,1.568,2.8,1.456,6.496,1.12,1.148
Driver_133,1.568,1.456,6.104,2.744,1.12,1.232,1.456,1.568,4.06,5.208
Driver_134,1.204,1.344,5.516,2.156,1.008,1.036,1.344,1.204,5.152,14.476
Driver_135,1.092,2.296,4.172,3.388,1.372,1.288,2.324,1.148,1.82,2.324
Driver_136,1.064,7.784,1.904,2.968,2.324,1.708,8.064,1.148,1.148,1.344
Driver_137,1.792,1.344,3.78,2.408,1.064,1.232,1.344,1.764,3.696,3.808
Driver_138,1.512,1.26,4.032,2.156,1.008,1.12,1.288,1.484,5.964,6.048
Driver_139,1.008,7.896,1.708,2.548,2.492,1.708,8.036,1.092,1.092,1.232
Driver_140,11.564,1.12,1.232,1.428,1.148,1.708,1.12,9.408,1.12,1.12
Driver_141,3.276,1.652,1.54,2.184,1.736,3.22,1.652,4.816,1.176,1.232
Driver_142,1.876,1.176,2.576,1.876,0.98,1.148,1.176,1.764,3.528,3.052
Driver_143,2.352,1.148,2.156,1.82,0.98,1.204,1.148,2.128,2.492,2.268
Driver_144,1.316,2.128,1.12,1.652,4.704,6.664,2.128,1.512,0.84,0.896
Driver_145,4.004,1.512,1.512,2.044,1.568,2.744,1.512,6.636,1.204,1.232
Driver_146,1.316,5.432,1.596,2.884,5.068,3.584,5.348,1.512,1.064,1.176
Driver_147,1.344,2.016,13.748,4.508,1.316,1.372,2.016,1.4,2.408,3.276
Driver_148,1.036,1.652,4.228,2.324,1.12,1.064,1.652,1.064,2.24,3.08
Driver_149,1.148,4.424,2.688,4.48,1.904,1.652,4.536,1.232,1.4,1.68
Driver_150,3.164,1.316,2.24,2.212,1.148,1.484,1.316,3.024,1.988,1.988
