Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_64,1.736,2.688,1.932,1.4,1.372,2.408,3.22,3.92,1.96,3.36
Driver_65,2.968,1.176,1.204,4.06,1.792,1.54,4.704,3.08,2.996,1.316
Driver_66,3.5,1.792,2.716,1.792,3.5,4.984,2.24,1.708,4.172,2.1
Driver_67,2.828,2.38,3.136,1.68,2.324,7.336,2.8,2.184,3.472,3.024
Driver_68,1.54,7.336,4.956,1.148,1.428,4.396,1.792,1.736,1.736,13.44
Driver_69,1.904,2.352,1.848,1.512,1.428,2.352,4.032,5.04,2.156,2.884
Driver_70,1.792,2.128,5.628,1.204,2.016,5.18,1.512,1.288,1.96,2.352
Driver_71,11.256,1.26,1.428,4.788,3.248,1.96,3.388,2.128,8.624,1.428
Driver_72,1.792,1.624,3.136,1.204,2.24,3.22,1.344,1.148,1.876,1.764
Driver_73,3.444,1.624,1.652,2.492,2.016,2.324,13.804,4.256,4.172,1.932
Driver_74,2.044,1.456,1.316,1.988,1.4,1.624,6.58,13.608,2.212,1.652
Driver_75,6.832,1.26,1.4,4.956,2.716,1.876,4.032,2.408,6.468,1.428
Driver_76,3.192,1.232,1.708,1.848,9.296,2.184,1.596,1.26,3.052,1.344
Driver_77,1.764,2.156,1.68,1.484,1.344,2.072,3.808,5.908,1.96,2.576
Driver_78,2.156,2.968,2.632,1.512,1.68,4.004,3.248,2.884,2.548,4.116
Driver_79,9.548,1.204,1.372,5.684,3.248,1.82,3.08,2.016,6.804,1.344
Driver_80,2.688,1.596,2.66,1.54,3.64,3.752,1.708,1.372,2.884,1.792
Driver_81,1.316,7.812,5.04,1.008,1.26,3.164,1.456,1.428,1.428,6.132
Driver_82,1.624,1.372,1.176,1.652,1.204,1.428,3.668,8.008,1.736,1.54
Driver_83,3.808,1.288,1.82,1.96,10.724,2.436,1.764,1.372,3.696,1.456
Driver_84,2.072,1.204,1.148,2.436,1.428,1.4,4.508,4.396,2.156,1.344
Driver_85,1.764,2.492,1.848,1.428,1.372,2.296,3.444,4.452,1.988,3.052
Driver_86,2.156,2.772,2.408,1.54,1.652,3.5,3.584,3.248,2.52,3.752
Driver_87,2.324,1.036,1.428,1.624,4.872,1.68,1.316,1.092,2.184,1.148
Driver_88,1.512,2.772,1.792,1.26,1.232,2.1,2.604,3.36,1.68,3.276
Driver_89,3.08,1.596,2.548,1.68,4.088,3.808,1.848,1.456,3.388,1.82
Driver_90,2.184,0.896,0.952,5.096,1.568,1.148,2.1,1.736,2.044,0.98
Driver_91,2.408,1.372,2.184,1.484,3.836,2.716,1.484,1.232,2.464,1.54
Driver_92,1.68,5.124,3.108,1.26,1.428,3.696,2.268,2.24,1.904,9.576
Driver_93,2.212,3.136,3.528,1.456,1.848,6.804,2.632,2.268,2.604,4.452
Driver_94,4.284,1.008,1.148,6.636,3.136,1.456,2.016,1.512,3.332,1.092
Driver_95,1.428,14.224,3.388,1.092,1.26,3.136,1.764,1.792,1.568,31.808
Driver_96,2.24,1.288,1.96,1.428,3.752,2.352,1.4,1.148,2.24,1.4
Driver_97,1.764,4.956,4.032,1.26,1.54,5.068,2.156,2.044,1.988,9.184
Driver_98,1.428,3.276,18.172,1.036,1.456,4.144,1.4,1.288,1.568,3.388
Driver_99,1.568,2.044,1.512,1.372,1.204,1.82,3.108,5.236,1.708,2.352
Driver_100,3.5,1.176,1.596,2.016,15.764,2.016,1.624,1.288,3.22,1.288
Driver_101,2.408,1.288,1.232,2.66,1.568,1.568,6.636,4.9,2.548,1.456
Driver_102,2.996,2.268,2.576,1.792,2.184,4.704,3.612,2.632,3.752,2.912
Driver_103,2.184,1.064,1.484,1.512,4.228,1.736,1.288,1.064,2.072,1.148
Driver_104,6.132,1.54,1.736,2.912,2.744,2.548,5.068,2.744,9.212,1.792
Driver_105,1.428,2.184,1.512,1.232,1.148,1.736,2.548,3.78,1.54,2.464
Driver_106,3.808,1.008,1.12,21.196,2.464,1.4,2.268,1.68,3.164,1.092
Driver_107,2.24,2.744,2.464,1.568,1.708,3.668,3.612,3.164,2.632,3.696
Driver_108,1.96,1.624,3.108,1.26,2.492,3.444,1.428,1.204,2.072,1.792
Driver_109,10.444,1.484,1.82,2.8,3.948,2.716,3.22,2.1,30.016,1.708
Driver_110,1.344,4.508,8.12,1.008,1.316,3.528,1.4,1.344,1.456,4.284
Driver_111,4.032,1.008,1.204,3.472,4.564,1.512,1.736,1.344,3.192,1.092
Driver_112,2.212,1.372,2.184,1.4,3.444,2.604,1.428,1.176,2.268,1.484
Driver_113,2.8,1.624,2.688,1.596,3.696,3.92,1.764,1.428,3.052,1.848
Driver_114,3.556,1.344,1.904,1.876,7.98,2.576,1.764,1.372,3.528,1.484
Driver_115,1.456,2.128,1.512,1.26,1.148,1.764,2.688,4.116,1.596,2.408
Driver_116,1.54,1.764,1.372,1.4,1.176,1.624,3.22,6.664,1.68,1.988
Driver_117,2.212,0.896,0.952,5.236,1.596,1.148,2.1,1.736,2.044,0.98
Driver_118,1.624,2.072,1.568,1.4,1.232,1.876,3.304,5.572,1.792,2.408
Driver_119,3.64,2.016,2.52,1.932,2.632,4.76,3.276,2.324,4.816,2.492
Driver_120,1.876,1.512,1.316,1.82,1.344,1.624,5.376,24.92,2.044,1.708
Driver_121,2.156,1.036,1.036,3.388,1.484,1.26,3.024,2.548,2.128,1.148
Driver_122,5.964,1.596,2.1,2.268,4.116,3.388,2.772,1.932,8.428,1.876
Driver_123,4.564,1.008,1.176,5.292,3.556,1.484,1.988,1.484,3.5,1.12
Driver_124,2.408,1.064,1.064,4.088,1.596,1.316,3.192,2.52,2.352,1.176
Driver_125,3.416,0.952,1.12,3.668,3.556,1.372,1.652,1.288,2.772,1.036
Driver_126,2.268,1.316,2.044,1.456,3.752,2.436,1.428,1.176,2.296,1.428
Driver_127,3.164,1.008,1.092,14.308,2.016,1.344,2.576,1.904,2.828,1.12
Driver_128,4.284,1.008,1.148,9.856,2.828,1.428,2.156,1.596,3.388,1.12
Driver_129,2.828,2.268,2.324,1.82,1.988,3.752,4.396,3.164,3.472,2.884
Driver_130,7.308,1.12,1.288,6.16,3.612,1.68,2.436,1.736,4.984,1.232
Driver_131,7.252,1.54,1.764,2.884,3.024,2.632,4.312,2.492,12.936,1.792
Driver_132,10.36,1.148,1.344,4.984,4.116,1.792,2.52,1.764,6.16,1.288
Driver_133,2.072,2.492,6.216,1.316,2.1,13.692,1.792,1.54,2.324,2.968
Driver_134,1.372,1.316,1.092,1.4,1.064,1.26,2.604,4.48,1.456,1.428
Driver_135,1.372,1.708,1.288,1.26,1.092,1.484,2.576,4.424,1.484,1.876
Driver_136,4.508,1.092,1.372,2.744,9.38,1.736,1.764,1.344,3.64,1.204
Driver_137,3.528,2.016,2.688,1.876,2.744,5.404,2.912,2.128,4.564,2.492
Driver_138,3.612,1.036,1.316,2.436,8.064,1.652,1.596,1.26,3.024,1.148
Driver_139,1.988,1.148,1.68,1.372,3.388,1.932,1.26,1.064,1.96,1.232
Driver_140,2.632,1.092,1.12,4.144,1.68,1.4,3.696,2.744,2.604,1.232
Driver_141,3.304,2.128,2.8,1.82,2.576,5.824,2.94,2.184,4.2,2.632
Driver_142,1.68,3.528,16.016,1.176,1.652,7.532,1.68,1.512,1.876,4.2
Driver_143,3.444,1.26,1.764,1.904,10.22,2.296,1.68,1.316,3.304,1.4
Driver_144,2.828,2.324,2.52,1.792,2.072,4.34,3.836,2.828,3.528,2.996
Driver_145,1.372,13.3,4.396,1.036,1.26,3.304,1.568,1.568,1.512,10.472
Driver_146,1.4,18.2,3.752,1.064,1.26,3.22,1.68,1.68,1.54,21.168
Driver_147,2.212,1.008,1.344,1.596,4.368,1.568,1.26,1.036,2.072,1.092
Driver_148,3.248,1.932,1.988,2.1,2.072,3.024,6.244,3.584,4.088,2.38
Driver_149,1.54,4.228,2.324,1.204,1.288,2.66,2.296,2.548,1.708,5.712
Driver_150,1.624,6.216,3.584,1.204,1.428,4.004,2.072,2.044,1.82,15.232
