Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_97,1.12,1.372,2.828,5.012,2.408,2.604,2.044,1.176,4.872,1.792
Driver_98,1.176,1.568,3.528,2.352,1.68,1.708,1.82,1.204,3.332,2.492
Driver_99,1.988,2.436,4.032,1.82,3.416,2.828,15.54,2.24,4.424,2.324
Driver_100,2.128,2.156,2.408,1.512,3.304,2.604,9.352,2.52,2.632,1.764
Driver_101,1.456,1.764,3.696,2.772,4.676,4.256,4.228,1.568,11.312,1.988
Driver_102,2.912,7.7,4.116,1.288,1.652,1.512,2.996,2.968,2.38,5.152
Driver_103,1.204,1.372,2.38,4.032,5.768,7.504,2.744,1.288,4.76,1.54
Driver_104,2.408,2.38,2.492,1.428,2.856,2.324,8.876,2.912,2.52,1.876
Driver_105,1.512,2.1,9.296,2.324,2.324,2.24,2.968,1.568,7.504,3.08
Driver_106,1.652,2.016,3.92,2.24,4.48,3.696,6.804,1.82,6.86,2.128
Driver_107,1.456,1.82,3.976,2.744,4.312,3.948,4.256,1.596,13.832,2.072
Driver_108,1.12,1.232,1.876,3.332,6.888,15.428,2.38,1.204,3.052,1.316
Driver_109,3.08,3.052,2.604,1.316,2.296,1.96,6.216,3.92,2.324,2.1
Driver_110,1.988,3.556,2.296,1.036,1.148,1.092,1.596,1.848,1.568,4.928
Driver_111,1.12,1.428,2.996,3.752,2.072,2.184,1.932,1.176,4.228,1.932
Driver_112,1.792,2.8,46.9,1.792,2.044,1.904,3.136,1.876,4.312,4.704
Driver_113,1.568,2.548,2.968,1.232,1.232,1.176,1.652,1.54,1.876,7.084
Driver_114,1.036,1.064,1.4,1.932,4.06,4.424,1.932,1.12,1.876,1.064
Driver_115,1.092,1.456,2.184,1.4,1.148,1.148,1.316,1.092,1.736,2.464
Driver_116,3.556,3.836,2.8,1.288,2.072,1.792,5.124,4.48,2.296,2.38
Driver_117,1.54,2.1,8.736,2.352,2.548,2.436,3.332,1.624,9.856,2.912
Driver_118,1.092,1.4,2.912,3.304,1.904,1.988,1.82,1.148,3.668,1.96
Driver_119,2.352,4.34,6.888,1.512,1.932,1.764,3.584,2.464,3.108,5.096
Driver_120,1.512,2.408,2.772,1.232,1.204,1.148,1.568,1.484,1.792,5.936
Driver_121,1.792,2.184,4.144,2.044,3.92,3.22,9.128,1.988,5.74,2.24
Driver_122,1.4,1.652,3.136,2.94,5.824,5.376,3.92,1.512,7.728,1.82
Driver_123,4.536,22.204,2.716,1.148,1.484,1.372,2.632,4.424,1.876,3.36
Driver_124,1.092,1.176,1.736,3.08,6.16,11.648,2.24,1.176,2.688,1.232
Driver_125,1.736,1.904,2.744,1.876,5.376,3.836,9.324,1.96,3.668,1.792
Driver_126,0.924,1.176,1.988,2.408,1.4,1.456,1.344,0.952,2.156,1.624
Driver_127,0.84,1.036,1.624,2.296,1.26,1.344,1.176,0.868,1.764,1.372
Driver_128,1.092,1.12,1.456,1.96,4.788,5.068,2.128,1.176,1.988,1.12
Driver_129,1.232,1.652,4.2,2.884,2.1,2.128,2.184,1.288,5.292,2.38
Driver_130,1.456,1.708,3.22,2.66,5.992,5.096,4.564,1.596,7.224,1.848
Driver_131,1.148,1.568,2.912,1.82,1.4,1.4,1.568,1.148,2.408,2.632
Driver_132,1.232,1.652,4.06,2.492,1.848,1.848,1.988,1.26,3.976,2.548
Driver_133,0.924,1.092,1.876,5.096,1.736,1.904,1.456,0.952,2.464,1.4
Driver_134,1.26,1.82,1.96,1.064,1.008,1.008,1.26,1.232,1.428,3.08
Driver_135,1.68,2.8,2.604,1.148,1.176,1.12,1.596,1.624,1.708,6.356
Driver_136,1.372,2.044,2.156,1.092,1.064,1.036,1.344,1.316,1.512,3.696
Driver_137,3.22,5.824,3.836,1.344,1.876,1.68,4.032,3.556,2.52,3.472
Driver_138,1.12,1.288,2.296,5.992,3.948,4.956,2.324,1.204,4.368,1.484
Driver_139,1.456,1.82,4.34,2.8,3.808,3.584,3.948,1.568,24.5,2.156
Driver_140,1.4,1.484,2.1,2.128,16.744,7.224,3.892,1.54,3.08,1.456
Driver_141,0.952,1.148,2.016,3.808,1.652,1.792,1.456,0.98,2.52,1.512
Driver_142,1.12,1.204,1.624,2.296,7.028,8.568,2.352,1.232,2.352,1.204
Driver_143,1.708,2.912,3.612,1.316,1.344,1.288,1.848,1.68,2.1,12.796
Driver_144,1.232,1.736,1.988,1.12,1.036,1.008,1.26,1.204,1.484,2.968
Driver_145,1.456,1.932,5.768,2.66,2.968,2.856,3.472,1.568,25.592,2.464
Driver_146,6.272,6.524,2.436,1.12,1.596,1.428,2.968,7.532,1.848,2.548
Driver_147,1.456,2.128,7.924,2.016,1.876,1.82,2.38,1.512,4.228,3.78
Driver_148,2.548,5.908,2.548,1.064,1.232,1.176,1.848,2.352,1.68,5.124
Driver_149,1.512,1.624,2.324,2.044,10.136,5.6,4.956,1.68,3.36,1.568
Driver_150,6.104,10.332,2.156,1.008,1.316,1.204,2.156,4.928,1.596,2.744
