Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_24,1.288,1.624,1.988,1.596,6.328,6.636,1.456,12.824,2.408,5.012
Driver_25,1.176,1.484,4.256,7.784,1.708,1.232,15.96,1.512,0.924,1.064
Driver_26,5.124,29.148,1.764,1.484,1.904,1.316,1.456,1.848,1.512,1.344
Driver_27,2.268,4.228,3.192,2.352,2.744,1.596,2.268,2.408,1.4,1.456
Driver_28,1.54,1.904,1.652,1.344,3.472,3.164,1.26,4.676,3.92,3.892
Driver_29,1.008,1.204,1.904,1.624,3.416,6.132,1.484,3.528,1.596,3.192
Driver_30,1.288,1.568,1.512,1.26,3.136,4.144,1.176,4.256,4.172,6.86
Driver_31,4.984,7.084,1.568,1.316,1.876,1.372,1.288,1.876,1.708,1.4
Driver_32,1.764,2.688,2.996,2.128,6.328,2.436,1.96,5.124,1.848,2.184
Driver_33,0.924,1.12,1.82,1.624,2.772,4.144,1.456,2.772,1.4,2.604
Driver_34,1.372,1.904,38.612,6.328,2.996,1.708,4.928,2.38,1.176,1.456
Driver_35,1.456,1.96,3.948,4.144,1.792,1.204,4.872,1.568,0.98,1.092
Driver_36,1.008,1.288,2.716,2.324,3.472,2.968,2.016,2.968,1.288,2.072
Driver_37,1.092,1.344,1.876,1.568,4.284,15.736,1.428,5.124,1.932,4.732
Driver_38,2.352,4.536,2.912,2.156,2.968,1.68,2.072,2.632,1.512,1.568
Driver_39,1.54,2.268,5.096,3.024,5.656,2.24,2.632,3.92,1.484,1.876
Driver_40,1.232,1.54,3.08,4.032,1.512,1.092,5.404,1.344,0.868,0.98
Driver_41,1.372,1.4,1.008,0.896,1.484,1.568,0.868,1.652,5.796,1.96
Driver_42,1.344,1.792,9.856,9.828,2.268,1.456,8.82,1.904,1.064,1.26
Driver_43,1.624,1.736,1.204,1.036,1.82,1.792,0.98,2.1,6.44,2.24
Driver_44,2.968,4.704,1.792,1.456,2.464,1.68,1.4,2.52,2.072,1.736
Driver_45,1.148,1.512,8.064,27.216,2.24,1.512,9.772,1.876,1.008,1.26
Driver_46,1.12,1.372,1.96,1.624,4.844,12.04,1.484,5.824,1.932,4.48
Driver_47,2.212,3.36,2.548,2.24,1.764,1.204,2.324,1.596,1.092,1.12
Driver_48,1.624,1.904,1.372,1.176,2.38,2.268,1.12,2.828,5.824,2.828
Driver_49,2.856,6.272,2.24,1.764,2.688,1.652,1.708,2.548,1.68,1.624
Driver_50,1.204,1.428,1.456,1.232,2.94,4.872,1.148,3.92,3.752,11.676
Driver_51,1.232,1.568,1.96,1.568,5.796,8.176,1.428,10.024,2.352,5.404
Driver_52,2.8,6.3,2.38,1.848,2.66,1.624,1.792,2.492,1.596,1.568
Driver_53,1.008,1.26,2.52,2.156,3.612,3.332,1.904,3.164,1.344,2.24
Driver_54,1.652,1.904,1.372,1.176,2.352,2.24,1.092,2.8,5.768,2.8
Driver_55,1.792,1.988,1.26,1.092,1.96,1.82,1.036,2.24,4.788,2.184
Driver_56,2.184,3.416,2.828,2.408,1.904,1.26,2.464,1.708,1.12,1.176
Driver_57,3.36,6.104,1.792,1.484,2.324,1.596,1.428,2.324,1.876,1.624
Driver_58,1.54,2.044,2.912,2.996,1.596,1.12,3.388,1.428,0.952,1.036
Driver_59,2.072,3.136,2.24,1.736,4.088,2.24,1.624,4.172,2.156,2.212
Driver_60,1.372,1.848,9.632,8.372,2.296,1.456,7.756,1.932,1.064,1.26
Driver_61,3.5,4.06,1.624,1.484,1.4,1.036,1.512,1.316,1.064,1.008
Driver_62,1.204,1.484,1.764,1.456,4.34,10.248,1.344,6.496,2.548,7.868
Driver_63,1.428,1.68,1.456,1.232,2.828,3.08,1.148,3.668,5.404,4.368
Driver_64,2.716,4.62,1.96,1.568,2.772,1.792,1.484,2.772,2.016,1.792
Driver_65,2.464,4.536,2.408,1.848,3.22,1.82,1.764,3.024,1.792,1.764
Driver_66,1.652,1.792,1.232,1.036,1.904,1.848,1.008,2.156,6.16,2.268
Driver_67,1.26,1.708,5.152,3.304,5.432,2.52,2.744,3.752,1.372,1.932
Driver_68,1.456,1.596,1.204,1.036,1.96,2.072,0.98,2.296,13.916,2.744
Driver_69,4.816,4.62,1.512,1.372,1.372,1.036,1.372,1.316,1.12,1.008
Driver_70,1.26,1.652,2.352,1.848,10.668,5.6,1.652,14.392,1.988,3.64
Driver_71,2.324,3.948,2.856,2.352,2.072,1.316,2.352,1.848,1.204,1.232
Driver_72,1.176,1.456,2.94,3.976,1.456,1.064,5.376,1.316,0.84,0.952
Driver_73,1.036,1.316,4.424,4.368,2.604,1.876,3.416,2.184,1.092,1.484
Driver_74,5.348,3.584,1.316,1.204,1.232,0.952,1.232,1.204,1.064,0.952
Driver_75,1.288,1.624,1.932,1.568,5.824,6.608,1.428,11.256,2.492,5.32
Driver_76,17.668,6.412,1.428,1.232,1.512,1.148,1.232,1.484,1.4,1.176
Driver_77,3.024,7.616,2.24,1.792,2.492,1.568,1.736,2.352,1.596,1.512
Driver_78,1.036,1.288,2.464,2.072,3.976,3.836,1.82,3.528,1.428,2.436
Driver_79,5.04,8.204,1.708,1.484,1.596,1.148,1.512,1.512,1.232,1.12
Driver_80,1.54,2.212,4.088,2.632,7.924,2.52,2.324,4.928,1.624,2.1
Driver_81,2.408,4.732,2.94,2.212,2.744,1.596,2.128,2.436,1.456,1.512
Driver_82,1.512,1.624,1.148,0.98,1.736,1.764,0.952,1.988,7.28,2.212
Driver_83,1.176,1.484,3.024,4.116,1.484,1.092,5.6,1.316,0.868,0.98
Driver_84,1.624,2.268,4.144,3.752,1.96,1.288,4.06,1.708,1.036,1.148
Driver_85,1.652,2.044,1.568,1.288,2.968,2.576,1.204,3.668,4.228,3.136
Driver_86,1.176,1.512,2.184,1.764,6.916,7.476,1.596,8.54,1.932,3.976
Driver_87,2.128,3.024,1.876,1.484,3.22,2.156,1.4,3.528,2.576,2.24
Driver_88,2.66,5.152,2.268,1.764,2.94,1.764,1.68,2.8,1.792,1.708
Driver_89,1.372,1.764,3.304,3.864,1.596,1.12,4.788,1.428,0.924,1.036
Driver_90,1.148,1.456,5.432,19.628,1.904,1.344,29.876,1.652,0.952,1.148
Driver_91,1.596,2.352,6.216,3.388,4.284,1.988,2.968,3.192,1.4,1.708
Driver_92,3.388,6.972,2.072,1.764,1.82,1.232,1.764,1.68,1.232,1.176
Driver_93,1.736,2.408,2.1,1.652,5.124,2.828,1.512,6.216,2.52,2.828
Driver_94,2.66,4.172,1.876,1.512,2.744,1.82,1.428,2.8,2.156,1.876
Driver_95,2.632,2.968,1.4,1.176,1.988,1.596,1.148,2.128,2.604,1.764
Driver_96,5.04,2.884,1.176,1.092,1.148,0.896,1.092,1.12,1.036,0.924
Driver_97,1.064,1.344,5.068,5.684,2.436,1.708,4.228,2.016,1.064,1.4
Driver_98,2.016,3.304,2.912,2.1,4.368,2.072,1.932,3.808,1.764,1.932
Driver_99,1.456,1.652,1.232,1.064,2.044,2.156,1.008,2.408,12.068,2.884
Driver_100,1.12,1.456,7.196,10.696,2.352,1.596,6.384,1.96,1.036,1.316
Driver_101,1.148,1.484,5.46,18.872,1.904,1.344,39.452,1.624,0.952,1.148
Driver_102,1.232,1.568,3.976,5.992,1.68,1.204,9.408,1.484,0.924,1.064
Driver_103,1.456,2.044,4.648,2.884,7.448,2.52,2.492,4.592,1.54,2.044
Driver_104,1.204,1.54,3.752,5.712,1.652,1.176,8.96,1.428,0.896,1.036
Driver_105,1.456,1.932,2.296,1.764,10.024,4.004,1.624,24.556,2.268,3.416
Driver_106,1.12,1.456,7.112,6.412,2.744,1.792,4.508,2.212,1.092,1.456
Driver_107,1.316,1.456,1.148,1.008,1.848,2.072,0.952,2.156,74.424,2.884
Driver_108,1.652,2.352,2.436,1.848,7.42,2.94,1.68,7.924,2.184,2.716
Driver_109,2.38,3.556,2.296,2.044,1.68,1.148,2.128,1.54,1.092,1.092
Driver_110,1.456,2.016,3.808,2.548,11.592,2.828,2.24,5.88,1.652,2.268
Driver_111,0.952,1.148,1.988,1.764,2.968,3.836,1.568,2.856,1.372,2.436
Driver_112,3.22,2.996,1.26,1.092,1.624,1.344,1.064,1.708,2.1,1.456
Driver_113,1.288,1.54,1.484,1.26,3.024,4.06,1.176,4.088,4.312,6.916
Driver_114,2.996,2.828,1.26,1.092,1.652,1.372,1.064,1.736,2.212,1.484
Driver_115,1.148,1.484,6.776,5.292,3.024,1.932,3.92,2.408,1.148,1.54
Driver_116,1.232,1.624,5.992,11.284,1.96,1.316,19.124,1.68,0.98,1.148
Driver_117,1.708,2.352,2.24,1.736,6.048,2.94,1.596,7.168,2.38,2.8
Driver_118,1.148,1.428,2.016,1.652,5.376,10.724,1.484,6.748,1.988,4.508
Driver_119,1.372,1.792,3.276,3.78,1.624,1.148,4.62,1.428,0.924,1.036
Driver_120,1.204,1.54,4.508,8.26,1.764,1.232,17.5,1.54,0.924,1.092
Driver_121,3.22,6.496,1.932,1.54,2.436,1.596,1.484,2.408,1.82,1.624
Driver_122,8.54,11.312,1.568,1.372,1.624,1.204,1.344,1.596,1.372,1.204
Driver_123,1.484,1.96,3.164,3.36,1.652,1.148,3.892,1.456,0.952,1.036
Driver_124,1.568,2.156,2.436,1.848,9.296,3.304,1.68,11.2,2.212,2.94
Driver_125,1.4,1.54,1.204,1.036,1.932,2.128,0.98,2.296,20.216,2.856
Driver_126,2.044,3.5,3.556,2.464,3.388,1.792,2.324,2.856,1.484,1.624
Driver_127,3.528,4.2,1.484,1.26,1.932,1.484,1.204,2.016,2.072,1.568
Driver_128,12.936,3.696,1.232,1.12,1.26,1.008,1.12,1.26,1.204,1.008
Driver_129,4.032,3.864,1.484,1.344,1.316,0.98,1.372,1.26,1.064,0.98
Driver_130,31.584,4.256,1.288,1.148,1.344,1.036,1.12,1.316,1.288,1.064
Driver_131,0.924,1.12,1.988,1.792,2.772,3.36,1.596,2.632,1.316,2.24
Driver_132,2.464,2.8,1.4,1.176,2.016,1.652,1.148,2.184,2.772,1.82
Driver_133,2.128,2.996,1.848,1.484,3.192,2.128,1.4,3.5,2.604,2.268
Driver_134,1.456,2.044,14.448,5.684,2.828,1.652,4.816,2.296,1.176,1.4
Driver_135,1.344,1.764,2.632,1.988,23.24,4.368,1.764,15.988,1.932,3.136
Driver_136,1.064,1.344,4.592,11.228,1.848,1.344,10.08,1.596,0.924,1.148
Driver_137,6.132,6.692,1.484,1.288,1.736,1.288,1.26,1.736,1.652,1.344
Driver_138,2.464,2.52,1.26,1.092,1.764,1.484,1.064,1.904,2.716,1.68
Driver_139,1.092,1.4,5.796,13.916,2.1,1.456,8.316,1.764,0.98,1.232
Driver_140,3.584,6.496,1.764,1.456,2.212,1.54,1.4,2.212,1.848,1.568
Driver_141,1.204,1.624,6.776,4.256,3.864,2.156,3.332,2.94,1.26,1.708
Driver_142,1.344,1.708,1.932,1.568,5.908,5.6,1.428,11.956,2.604,4.984
Driver_143,1.204,1.596,13.188,13.692,2.492,1.596,7.364,2.044,1.064,1.344
Driver_144,1.456,1.876,1.932,1.54,5.488,4.06,1.428,9.52,2.8,4.116
Driver_145,1.456,2.044,3.192,2.268,21.112,3.136,2.016,8.148,1.792,2.52
Driver_146,1.12,1.428,2.576,2.072,5.852,4.592,1.82,5.04,1.596,2.8
Driver_147,2.772,3.612,1.848,1.68,1.484,1.064,1.736,1.372,1.036,1.008
Driver_148,3.164,8.876,2.296,1.848,2.24,1.428,1.792,2.072,1.428,1.372
Driver_149,1.4,1.904,3.192,2.268,30.156,3.332,2.016,8.4,1.764,2.576
Driver_150,6.692,16.968,1.652,1.4,1.736,1.26,1.372,1.708,1.456,1.26
