Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_67,3.64,2.072,5.292,3.052,1.96,1.092,1.204,2.492,2.38,1.624
Driver_68,1.008,3.36,1.372,2.408,1.176,4.788,1.316,1.736,1.176,5.292
Driver_69,1.064,4.816,1.344,2.856,1.036,2.856,0.98,2.828,1.064,6.664
Driver_70,1.428,6.244,2.268,6.384,1.624,2.072,1.456,2.52,1.652,4.256
Driver_71,1.372,4.928,2.24,4.956,1.68,2.072,1.568,2.24,1.68,3.892
Driver_72,1.792,2.268,3.92,2.912,3.136,1.344,2.1,1.708,3.052,1.904
Driver_73,2.016,1.82,1.82,2.184,1.148,1.036,0.84,3.444,1.288,1.456
Driver_74,3.276,1.68,2.464,2.156,1.372,0.98,0.952,2.52,1.624,1.372
Driver_75,1.148,2.128,1.792,2.128,1.876,1.792,2.492,1.4,1.68,2.128
Driver_76,1.792,3.668,3.444,6.104,2.072,1.568,1.568,2.436,2.184,2.632
Driver_77,1.54,5.46,1.988,6.356,1.288,1.652,1.064,9.128,1.372,3.248
Driver_78,2.212,1.456,4.396,1.792,10.528,0.98,2.044,1.316,15.036,1.26
Driver_79,3.444,1.344,4.704,1.652,4.06,0.896,1.484,1.316,7.7,1.148
Driver_80,1.204,5.18,1.792,3.78,1.456,2.688,1.456,2.1,1.428,5.544
Driver_81,3.304,1.736,2.548,2.24,1.4,0.98,0.952,2.576,1.652,1.4
Driver_82,2.576,1.932,11.648,2.66,3.584,1.148,1.708,1.736,4.508,1.596
Driver_83,1.064,2.352,1.568,2.156,1.512,2.324,1.932,1.428,1.428,2.604
Driver_84,1.848,4.2,3.332,10.192,1.848,1.568,1.4,3.024,1.988,2.744
Driver_85,1.596,1.708,2.968,1.988,4.508,1.204,2.968,1.344,3.528,1.512
Driver_86,1.96,2.996,2.352,4.284,1.344,1.316,1.008,7.084,1.512,2.128
Driver_87,2.968,2.38,5.012,3.78,1.932,1.176,1.232,2.772,2.268,1.792
Driver_88,0.952,3.276,1.232,2.212,1.036,7.14,1.092,1.848,1.036,6.132
Driver_89,2.38,2.128,8.792,2.968,3.248,1.204,1.708,1.848,3.78,1.708
Driver_90,1.12,2.94,1.68,2.576,1.512,2.52,1.736,1.624,1.456,3.248
Driver_91,1.344,1.456,2.184,1.624,3.808,1.148,4.844,1.148,2.772,1.344
Driver_92,1.4,1.736,2.38,1.96,3.164,1.288,3.556,1.316,2.576,1.596
Driver_93,10.388,1.232,3.276,1.54,2.128,0.812,1.12,1.372,2.828,1.064
Driver_94,0.98,3.696,1.316,2.436,1.12,5.796,1.176,1.876,1.092,7.392
Driver_95,3.052,2.296,4.424,3.528,1.82,1.148,1.176,2.856,2.156,1.736
Driver_96,10.08,1.372,4.368,1.736,2.324,0.868,1.176,1.512,3.192,1.176
Driver_97,1.064,1.176,1.484,1.26,2.296,1.064,202.076,0.952,1.82,1.148
Driver_98,2.016,3.108,4.452,5.292,2.212,1.428,1.54,2.436,2.436,2.268
Driver_99,0.896,2.688,1.204,1.96,1.036,11.032,1.148,1.568,1.036,4.2
Driver_100,1.484,2.604,1.596,2.8,1.064,1.316,0.868,9.912,1.176,2.072
Driver_101,1.428,1.988,1.428,2.128,0.98,1.148,0.812,4.592,1.064,1.68
Driver_102,1.764,1.568,3.388,1.876,7.14,1.092,2.66,1.316,4.984,1.4
Driver_103,3.64,1.428,6.16,1.792,3.92,0.924,1.484,1.428,7.196,1.232
Driver_104,1.232,3.052,1.932,2.912,1.736,2.128,1.876,1.708,1.652,3.024
Driver_105,0.896,2.436,1.148,1.82,1.036,11.256,1.176,1.484,1.008,3.556
Driver_106,1.372,1.82,1.372,1.932,0.952,1.092,0.784,3.78,1.036,1.54
Driver_107,1.26,3.136,1.456,2.828,1.036,1.568,0.868,7.084,1.092,2.576
Driver_108,1.092,6.412,1.456,3.22,1.12,3.304,1.092,2.604,1.148,19.152
Driver_109,1.904,2.212,4.564,2.912,3.304,1.316,2.016,1.736,3.332,1.848
Driver_110,1.848,1.932,4.144,2.408,4.116,1.232,2.268,1.54,3.864,1.652
Driver_111,0.952,3.276,1.232,2.184,1.036,7.14,1.064,1.848,1.036,6.048
Driver_112,0.98,2.94,1.344,2.212,1.204,4.676,1.344,1.596,1.148,4.228
Driver_113,1.512,3.5,2.688,4.284,2.016,1.764,1.764,2.044,2.016,2.828
Driver_114,0.896,2.632,1.148,1.904,0.98,16.212,1.064,1.596,0.98,4.2
Driver_115,1.176,1.512,1.82,1.624,2.548,1.26,5.628,1.148,2.072,1.456
Driver_116,1.54,2.268,1.596,2.492,1.064,1.204,0.84,6.524,1.148,1.82
Driver_117,3.164,1.428,6.048,1.82,4.648,0.952,1.596,1.4,9.912,1.232
Driver_118,0.98,2.94,1.344,2.212,1.204,4.536,1.372,1.596,1.176,4.172
Driver_119,1.876,1.428,3.332,1.68,18.508,1.008,2.464,1.232,7.336,1.26
Driver_120,1.288,1.596,2.072,1.736,2.968,1.26,4.508,1.204,2.38,1.512
Driver_121,1.904,2.464,2.044,3.164,1.232,1.204,0.952,6.524,1.372,1.876
Driver_122,2.184,3.08,4.648,5.684,2.072,1.372,1.4,2.688,2.324,2.212
Driver_123,1.96,1.484,3.696,1.764,13.272,1.036,2.324,1.288,8.036,1.288
Driver_124,4.256,1.232,3.668,1.512,2.996,0.84,1.316,1.288,4.564,1.064
Driver_125,1.68,2.128,1.708,2.464,1.092,1.148,0.868,5.404,1.204,1.708
Driver_126,1.512,1.428,2.492,1.624,5.796,1.064,3.64,1.176,3.668,1.288
Driver_127,1.54,3.752,2.716,4.732,1.988,1.764,1.708,2.128,1.988,2.94
Driver_128,1.96,3.64,3.78,7.42,1.988,1.484,1.428,2.772,2.156,2.52
Driver_129,4.76,1.26,3.752,1.54,2.856,0.84,1.288,1.316,4.228,1.092
Driver_130,2.436,1.848,8.484,2.436,4.256,1.12,1.82,1.624,5.264,1.54
Driver_131,1.372,2.828,2.296,3.08,2.044,1.792,2.044,1.708,1.932,2.576
Driver_132,3.836,1.764,21.84,2.408,2.912,1.036,1.428,1.792,4.004,1.456
Driver_133,0.952,3.444,1.232,2.268,1.036,6.524,1.092,1.876,1.036,6.636
Driver_134,1.064,1.932,1.596,1.876,1.68,1.82,2.52,1.288,1.54,1.988
Driver_135,4.144,1.82,12.04,2.548,2.52,1.036,1.344,1.932,3.332,1.484
Driver_136,1.148,5.488,1.428,3.248,1.064,2.436,0.98,3.5,1.092,5.684
Driver_137,1.904,2.884,4.284,4.34,2.436,1.428,1.68,2.128,2.576,2.212
Driver_138,1.064,1.624,1.568,1.624,1.848,1.512,3.5,1.148,1.596,1.624
Driver_139,1.456,3.108,2.576,3.584,2.1,1.736,1.904,1.876,2.016,2.632
Driver_140,1.26,2.464,1.4,2.408,0.98,1.372,0.84,5.852,1.036,2.072
Driver_141,3.696,1.316,4.396,1.624,3.668,0.868,1.428,1.316,6.384,1.12
Driver_142,1.288,1.372,1.988,1.512,3.528,1.092,6.02,1.092,2.576,1.288
Driver_143,1.4,2.128,2.492,2.38,2.604,1.484,2.66,1.484,2.324,1.932
Driver_144,1.26,1.4,1.96,1.54,3.22,1.148,6.44,1.12,2.436,1.316
Driver_145,2.688,1.428,5.152,1.764,6.3,0.952,1.736,1.344,20.86,1.232
Driver_146,1.008,1.204,1.428,1.26,2.016,1.12,12.096,0.952,1.652,1.204
Driver_147,2.408,2.744,3.192,4.424,1.596,1.26,1.12,4.004,1.82,1.988
Driver_148,1.008,3.276,1.372,2.352,1.176,5.012,1.288,1.708,1.148,5.18
Driver_149,1.232,2.296,1.932,2.352,1.932,1.792,2.38,1.484,1.764,2.268
Driver_150,9.772,1.512,3.92,1.988,1.876,0.924,1.092,1.82,2.38,1.26
