Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_44,5.124,1.596,2.66,1.12,1.4,1.232,2.268,1.456,1.484,5.628
Driver_45,2.1,1.344,1.932,0.952,1.064,1.12,4.368,1.4,1.148,6.468
Driver_46,1.932,1.4,1.96,0.98,1.064,1.176,7.364,1.512,1.148,4.06
Driver_47,2.156,2.016,2.072,1.904,4.76,1.54,1.064,1.4,3.528,1.204
Driver_48,3.136,1.932,3.388,1.232,1.4,1.484,4.256,1.932,1.54,4.2
Driver_49,1.82,1.736,2.296,1.148,1.176,1.484,13.048,2.1,1.288,2.464
Driver_50,2.044,1.232,1.736,0.896,1.008,1.036,2.996,1.232,1.092,8.428
Driver_51,2.24,3.22,4.48,1.624,1.652,2.324,3.052,4.004,1.932,1.988
Driver_52,1.12,2.1,1.428,5.768,2.604,2.436,0.896,1.624,2.604,0.84
Driver_53,1.792,1.652,2.184,1.092,1.12,1.4,25.34,1.96,1.26,2.576
Driver_54,9.156,1.624,2.632,1.176,1.624,1.232,1.652,1.372,1.68,2.856
Driver_55,1.624,5.04,2.464,7.504,4.396,4.256,1.204,2.632,6.636,1.12
Driver_56,2.128,1.372,1.596,1.232,1.988,1.092,0.98,1.064,1.792,1.232
Driver_57,2.1,9.884,3.78,3.64,4.116,3.808,1.428,3.108,7.084,1.316
Driver_58,1.232,1.792,1.708,1.26,1.12,1.848,2.24,2.856,1.26,1.288
Driver_59,1.792,1.876,2.408,1.204,1.204,1.596,7.756,2.352,1.344,2.24
Driver_60,2.464,2.296,2.464,2.016,5.152,1.652,1.148,1.54,4.088,1.288
Driver_61,3.22,3.304,9.52,1.652,1.876,2.128,2.688,2.968,2.212,2.296
Driver_62,1.932,4.396,3.892,1.96,1.792,3.22,2.296,7.756,2.184,1.596
Driver_63,2.94,1.708,2.8,1.12,1.288,1.344,4.312,1.708,1.4,5.74
Driver_64,1.484,2.996,2.408,1.792,1.484,3.136,2.044,8.26,1.736,1.344
Driver_65,1.568,5.88,2.436,7.14,3.248,6.552,1.26,3.192,4.48,1.12
Driver_66,2.604,8.456,7.084,2.52,3.024,3.108,1.708,3.416,4.2,1.596
Driver_67,8.568,1.652,2.772,1.176,1.54,1.26,1.876,1.428,1.624,3.584
Driver_68,3.444,1.932,2.492,1.568,2.856,1.428,1.232,1.4,2.66,1.512
Driver_69,6.468,2.24,5.096,1.372,1.736,1.568,2.464,1.932,1.932,3.276
Driver_70,4.648,2.604,7.056,1.484,1.792,1.764,2.632,2.24,2.044,2.856
Driver_71,1.792,9.492,3.024,4.844,3.612,5.264,1.344,3.388,5.6,1.204
Driver_72,2.24,1.456,1.708,1.316,2.212,1.148,1.008,1.12,1.96,1.26
Driver_73,5.908,1.736,3.08,1.176,1.484,1.316,2.38,1.568,1.596,4.928
Driver_74,1.428,1.764,1.96,1.204,1.12,1.652,3.864,2.492,1.26,1.652
Driver_75,1.372,2.1,1.988,1.4,1.232,2.128,2.436,3.668,1.4,1.4
Driver_76,2.296,2.212,3.332,1.316,1.372,1.708,5.46,2.52,1.568,2.604
Driver_77,1.288,3.416,1.932,2.996,1.764,9.324,1.316,4.76,2.1,1.036
Driver_78,3.612,3.752,29.232,1.792,2.156,2.212,2.268,2.856,2.576,2.128
Driver_79,3.64,2.632,3.472,1.904,3.752,1.764,1.344,1.736,3.78,1.568
Driver_80,2.184,3.892,3.052,3.164,9.66,2.492,1.26,2.1,19.88,1.26
Driver_81,1.428,4.116,2.1,15.176,3.276,5.096,1.148,2.632,4.172,1.036
Driver_82,4.844,2.548,3.976,1.736,3.024,1.708,1.456,1.736,3.164,1.764
Driver_83,2.1,4.032,4.452,1.848,1.764,2.8,2.52,5.572,2.128,1.736
Driver_84,1.764,3.864,3.304,1.904,1.68,3.22,2.268,9.072,2.016,1.54
Driver_85,8.12,1.82,2.856,1.344,2.016,1.344,1.484,1.428,2.044,2.1
Driver_86,1.288,1.932,1.82,1.344,1.148,1.988,2.324,3.192,1.316,1.344
Driver_87,4.424,1.428,2.184,1.036,1.316,1.12,1.848,1.26,1.372,4.452
Driver_88,1.288,2.94,1.96,2.128,1.512,4.508,1.512,6.412,1.792,1.12
Driver_89,3.192,2.436,4.928,1.4,1.568,1.736,3.584,2.408,1.792,2.94
Driver_90,2.828,5.096,12.292,1.988,2.24,2.66,2.156,3.64,2.8,1.876
Driver_91,2.156,2.912,2.604,2.688,13.16,2.044,1.148,1.764,8.176,1.232
Driver_92,1.82,3.164,2.352,3.668,24.472,2.38,1.12,1.876,13.02,1.12
Driver_93,2.016,1.344,1.876,0.952,1.064,1.12,4.564,1.4,1.148,5.768
Driver_94,4.704,1.428,2.156,1.036,1.344,1.092,1.708,1.232,1.4,3.64
Driver_95,2.184,1.904,2.828,1.204,1.288,1.54,8.316,2.184,1.428,2.94
Driver_96,3.052,2.772,5.908,1.512,1.68,1.932,3.248,2.744,1.932,2.548
Driver_97,1.624,2.688,2.66,1.568,1.4,2.464,2.688,5.012,1.652,1.568
Driver_98,3.276,2.884,3.584,2.072,4.368,1.876,1.344,1.82,4.536,1.512
Driver_99,1.54,2.52,1.904,3.808,8.82,2.156,1.008,1.652,5.656,1.008
Driver_100,1.68,3.668,2.996,1.876,1.624,3.304,2.184,10.556,1.96,1.456
Driver_101,2.1,2.24,3.136,1.344,1.372,1.792,5.264,2.716,1.54,2.352
Driver_102,3.78,3.976,100.184,1.876,2.352,2.24,2.072,2.744,2.856,2.044
Driver_103,6.916,2.632,7.476,1.54,2.044,1.736,2.128,2.072,2.296,2.576
Driver_104,4.844,1.792,3.248,1.176,1.456,1.344,2.716,1.652,1.568,5.264
Driver_105,1.316,2.8,2.016,1.932,1.456,3.696,1.68,6.86,1.708,1.176
Driver_106,4.9,1.988,2.856,1.484,2.492,1.428,1.344,1.456,2.464,1.736
Driver_107,1.372,2.268,2.044,1.484,1.26,2.352,2.24,4.284,1.456,1.344
Driver_108,3.136,5.376,8.988,2.268,3.108,2.576,1.708,2.8,4.116,1.68
Driver_109,1.316,3.08,2.016,2.184,1.54,4.844,1.54,7.028,1.848,1.12
Driver_110,4.06,1.568,2.156,1.232,1.904,1.176,1.26,1.232,1.848,1.764
Driver_111,2.128,28.644,4.648,2.996,2.94,4.228,1.624,4.312,4.172,1.428
Driver_112,2.352,2.212,3.444,1.316,1.4,1.708,5.32,2.52,1.596,2.688
Driver_113,1.316,2.016,1.932,1.372,1.204,2.072,2.38,3.472,1.372,1.372
Driver_114,2.8,2.016,3.388,1.232,1.372,1.54,4.956,2.072,1.54,3.612
Driver_115,3.892,3.752,6.972,2.044,3.22,2.128,1.624,2.268,3.92,1.764
Driver_116,3.612,2.884,3.864,1.988,3.892,1.848,1.4,1.848,4.144,1.568
Driver_117,1.932,30.044,3.64,3.64,3.108,5.18,1.484,4.144,4.564,1.316
Driver_118,1.736,6.58,3.276,2.52,2.016,5.348,1.792,14.672,2.548,1.372
Driver_119,3.024,1.372,2.072,0.98,1.176,1.092,2.408,1.288,1.232,15.568
Driver_120,2.016,32.34,3.976,3.416,3.192,4.62,1.512,4.004,4.76,1.344
Driver_121,3.304,3.22,4.088,2.128,4.284,2.016,1.4,1.96,4.816,1.54
Driver_122,2.968,4.676,14.924,1.932,2.212,2.52,2.212,3.444,2.744,1.932
Driver_123,2.324,1.82,2.744,1.176,1.26,1.456,8.036,1.988,1.4,3.472
Driver_124,1.372,2.548,1.736,6.16,4.62,2.52,0.98,1.764,4.34,0.952
Driver_125,3.192,4.956,7.672,2.296,3.332,2.492,1.652,2.632,4.396,1.652
Driver_126,1.736,9.52,2.94,4.928,3.444,5.712,1.344,3.5,5.18,1.204
Driver_127,1.344,1.876,1.904,1.26,1.148,1.82,2.828,2.884,1.288,1.456
Driver_128,4.816,1.512,2.436,1.064,1.344,1.176,2.072,1.372,1.428,5.348
Driver_129,1.54,6.804,2.604,3.78,2.324,17.332,1.428,5.572,2.996,1.176
Driver_130,10.5,2.044,4.088,1.316,1.708,1.456,2.184,1.708,1.876,3.36
Driver_131,6.664,1.96,3.052,1.428,2.268,1.4,1.428,1.484,2.296,1.932
Driver_132,3.78,1.792,2.408,1.428,2.436,1.344,1.232,1.344,2.324,1.596
Driver_133,1.68,1.708,2.128,1.12,1.12,1.484,8.904,2.128,1.26,2.184
Driver_134,1.232,1.932,1.736,1.372,1.176,2.1,2.016,3.36,1.316,1.232
Driver_135,1.232,2.52,1.624,10.444,3.052,2.912,0.98,1.848,3.22,0.896
Driver_136,1.428,3.64,2.016,19.768,3.78,3.948,1.092,2.324,4.648,1.008
Driver_137,1.26,3.388,1.848,6.16,2.24,7.476,1.148,2.912,2.688,0.98
Driver_138,1.904,1.4,1.932,0.98,1.064,1.176,7.84,1.54,1.148,3.92
Driver_139,1.148,1.68,1.568,1.26,1.064,1.848,1.932,2.688,1.204,1.176
Driver_140,1.512,3.052,1.988,6.468,5.964,2.772,1.064,1.932,6.16,1.008
Driver_141,1.204,2.268,1.792,1.652,1.288,2.8,1.68,4.452,1.484,1.148
Driver_142,1.596,1.932,2.268,1.26,1.204,1.708,4.62,2.688,1.344,1.848
Driver_143,1.988,1.932,2.66,1.204,1.26,1.568,8.624,2.296,1.4,2.548
Driver_144,2.016,1.288,1.792,0.924,1.036,1.064,3.892,1.344,1.092,6.384
Driver_145,4.256,1.624,2.24,1.288,1.988,1.232,1.26,1.26,1.932,1.764
Driver_146,1.428,4.844,2.324,3.22,2.016,16.464,1.428,6.524,2.492,1.148
Driver_147,2.548,1.764,2.772,1.148,1.26,1.4,6.104,1.876,1.4,4.2
Driver_148,4.872,1.876,2.716,1.428,2.352,1.372,1.344,1.428,2.324,1.764
Driver_149,2.212,1.736,1.904,1.624,3.248,1.344,1.036,1.26,2.66,1.204
Driver_150,1.82,1.848,2.408,1.176,1.204,1.568,8.82,2.268,1.344,2.324
