Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_61,1.176,3.892,1.456,0.896,2.492,1.26,0.896,1.204,2.352,3.696
Driver_62,1.512,1.736,3.388,0.924,1.288,1.568,0.924,1.736,1.736,1.96
Driver_63,0.98,2.8,0.896,1.036,5.264,1.064,1.036,0.924,2.212,2.324
Driver_64,1.092,3.528,1.344,0.868,2.52,1.148,0.868,1.12,2.1,3.136
Driver_65,3.024,2.1,1.904,1.792,1.568,4.06,1.792,2.66,3.92,2.716
Driver_66,3.332,1.904,1.764,2.044,1.484,4.816,2.044,2.688,3.388,2.352
Driver_67,1.008,3.836,0.952,1.008,14.168,1.092,1.008,0.952,2.408,2.828
Driver_68,1.064,6.132,1.176,0.924,4.704,1.148,0.924,1.064,2.492,3.92
Driver_69,5.208,1.232,1.512,2.968,1.036,6.244,2.996,3.052,1.736,1.4
Driver_70,4.088,1.204,1.4,3.528,1.036,4.872,3.528,2.632,1.708,1.372
Driver_71,2.66,1.82,3.78,1.26,1.344,2.828,1.26,3.164,2.352,2.24
Driver_72,1.204,5.796,1.092,1.176,6.692,1.344,1.148,1.148,3.92,4.368
Driver_73,1.064,3.78,0.98,1.12,7.084,1.204,1.092,1.036,2.828,2.996
Driver_74,1.288,2.632,1.036,1.512,2.688,1.484,1.512,1.176,3.472,2.632
Driver_75,2.324,2.016,3.388,1.204,1.428,2.492,1.204,2.632,2.548,2.548
Driver_76,1.092,3.528,0.98,1.148,5.516,1.232,1.148,1.036,2.94,2.94
Driver_77,1.232,2.184,1.96,0.868,1.596,1.288,0.868,1.344,1.848,2.352
Driver_78,1.932,2.744,1.4,1.792,2.072,2.38,1.764,1.736,7.728,3.472
Driver_79,1.176,2.128,1.848,0.84,1.568,1.232,0.84,1.288,1.764,2.268
Driver_80,3.024,1.96,2.884,1.4,1.428,3.472,1.4,3.248,2.8,2.464
Driver_81,1.876,1.792,1.176,2.632,1.596,2.268,2.604,1.568,2.968,2.016
Driver_82,1.82,2.884,2.324,1.148,1.82,1.988,1.148,1.904,3.304,3.92
Driver_83,1.568,1.596,4.116,0.924,1.204,1.596,0.924,1.848,1.624,1.792
Driver_84,2.324,1.708,1.288,2.968,1.456,2.968,2.94,1.848,2.828,1.96
Driver_85,1.652,1.596,1.064,2.828,1.484,1.932,2.8,1.4,2.38,1.736
Driver_86,0.98,2.352,0.868,1.12,3.472,1.092,1.12,0.924,2.128,2.072
Driver_87,3.052,1.26,1.288,4.732,1.092,3.724,4.732,2.184,1.82,1.428
Driver_88,1.568,2.072,2.828,0.98,1.484,1.624,0.98,1.736,2.044,2.408
Driver_89,1.316,2.716,1.064,1.512,2.744,1.512,1.484,1.204,3.668,2.744
Driver_90,1.428,7.308,1.54,1.092,2.94,1.568,1.092,1.428,4.452,12.936
Driver_91,1.568,1.848,1.064,2.268,1.708,1.848,2.268,1.372,2.828,1.988
Driver_92,2.072,2.856,2.212,1.288,1.82,2.38,1.288,2.128,4.2,4.088
Driver_93,1.512,1.624,1.008,2.548,1.54,1.764,2.52,1.316,2.352,1.736
Driver_94,2.212,1.708,1.26,2.94,1.456,2.8,2.912,1.792,2.856,1.96
Driver_95,1.652,4.032,1.372,1.484,2.688,1.96,1.484,1.54,25.536,5.516
Driver_96,1.176,2.016,1.848,0.812,1.512,1.204,0.812,1.26,1.68,2.128
Driver_97,3.164,1.512,4.872,1.26,1.176,3.136,1.26,4.396,1.932,1.82
Driver_98,1.064,3.136,0.952,1.12,5.18,1.176,1.12,1.008,2.604,2.604
Driver_99,1.064,5.516,1.036,1.008,35.812,1.176,1.008,1.036,2.8,3.584
Driver_100,1.064,2.464,0.924,1.204,3.332,1.176,1.204,0.98,2.436,2.24
Driver_101,1.092,8.792,1.176,0.952,5.852,1.204,0.952,1.092,2.828,4.648
Driver_102,2.464,1.764,1.344,2.772,1.484,3.164,2.744,1.96,3.024,2.044
Driver_103,3.332,1.456,4.956,1.26,1.148,3.192,1.26,4.872,1.848,1.736
Driver_104,1.036,5.852,1.12,0.924,6.468,1.12,0.924,1.036,2.436,3.64
Driver_105,1.792,1.064,0.98,37.436,0.98,1.988,36.008,1.456,1.4,1.148
Driver_106,1.4,2.296,1.064,1.708,2.24,1.596,1.708,1.232,3.36,2.408
Driver_107,1.064,2.716,1.4,0.812,2.072,1.12,0.812,1.092,1.848,2.576
Driver_108,1.764,1.428,1.064,3.864,1.316,2.044,3.808,1.456,2.072,1.568
Driver_109,1.036,3.052,1.288,0.812,2.38,1.092,0.812,1.064,1.876,2.688
Driver_110,1.148,2.464,1.68,0.84,1.792,1.232,0.84,1.232,1.876,2.548
Driver_111,1.204,6.916,1.372,0.98,3.36,1.316,0.98,1.204,2.94,5.488
Driver_112,13.58,1.288,2.436,1.68,1.036,7.476,1.68,14.364,1.736,1.484
Driver_113,1.596,3.22,2.1,1.064,1.96,1.736,1.064,1.68,3.08,4.228
Driver_114,1.848,1.26,1.036,6.804,1.148,2.128,6.608,1.484,1.764,1.372
Driver_115,1.428,5.096,1.232,1.344,3.612,1.624,1.344,1.316,7.784,5.6
Driver_116,1.428,2.52,2.156,0.952,1.708,1.512,0.952,1.54,2.24,2.912
Driver_117,1.512,1.876,1.036,2.128,1.764,1.736,2.128,1.316,2.8,2.016
Driver_118,3.164,1.988,1.764,1.988,1.512,4.424,1.988,2.604,3.64,2.464
Driver_119,3.472,1.932,1.904,1.904,1.456,4.984,1.904,2.884,3.36,2.408
Driver_120,1.708,2.66,1.26,1.792,2.184,2.044,1.792,1.512,5.768,3.108
Driver_121,2.296,2.24,1.484,2.044,1.736,2.94,2.044,1.96,4.844,2.772
Driver_122,1.54,1.708,3.5,0.924,1.288,1.568,0.924,1.764,1.736,1.96
Driver_123,1.82,1.456,1.064,3.864,1.316,2.128,3.808,1.484,2.128,1.596
Driver_124,0.952,2.408,0.868,1.036,4.06,1.036,1.036,0.896,2.016,2.044
Driver_125,1.904,2.688,1.372,1.82,2.072,2.296,1.792,1.68,7.0,3.304
Driver_126,1.904,3.108,1.456,1.652,2.212,2.296,1.624,1.708,12.236,4.172
Driver_127,1.092,7.364,1.204,0.952,4.9,1.204,0.952,1.092,2.66,4.396
Driver_128,1.12,9.464,1.176,0.98,6.076,1.204,0.98,1.092,2.884,4.788
Driver_129,2.576,1.428,1.26,4.2,1.232,3.248,4.172,1.96,2.184,1.624
Driver_130,2.912,1.904,1.568,2.24,1.512,4.032,2.24,2.324,3.528,2.324
Driver_131,1.26,3.332,1.064,1.372,3.5,1.428,1.344,1.176,3.948,3.192
Driver_132,2.296,1.344,1.176,5.516,1.176,2.772,5.46,1.792,1.96,1.484
Driver_133,1.876,2.52,1.316,1.876,2.016,2.296,1.876,1.652,5.936,3.052
Driver_134,3.304,2.016,1.988,1.764,1.512,4.508,1.764,2.884,3.528,2.548
Driver_135,1.232,7.98,1.148,1.148,6.412,1.372,1.148,1.176,4.34,5.488
Driver_136,1.288,2.436,1.008,1.568,2.492,1.484,1.568,1.176,3.276,2.464
Driver_137,8.96,1.204,2.492,1.568,0.98,5.152,1.568,25.228,1.568,1.372
Driver_138,3.192,1.12,3.892,1.204,0.924,2.632,1.204,5.572,1.344,1.26
Driver_139,8.12,1.484,2.156,1.904,1.176,16.688,1.904,5.264,2.156,1.764
Driver_140,1.764,2.492,2.604,1.092,1.652,1.932,1.092,1.932,2.716,3.192
Driver_141,3.808,1.82,2.52,1.596,1.372,4.788,1.596,3.724,2.772,2.268
Driver_142,1.54,1.68,3.584,0.924,1.26,1.568,0.924,1.764,1.708,1.904
Driver_143,1.12,2.1,1.708,0.812,1.596,1.176,0.812,1.204,1.68,2.184
Driver_144,1.736,3.892,1.456,1.484,2.52,2.072,1.484,1.624,58.996,5.684
Driver_145,1.624,3.192,1.26,1.624,2.52,1.904,1.596,1.456,7.784,3.78
Driver_146,5.88,1.428,1.708,2.492,1.176,11.816,2.492,3.472,2.128,1.68
Driver_147,1.988,1.54,1.148,3.584,1.372,2.408,3.556,1.624,2.352,1.708
Driver_148,8.876,1.288,1.736,2.38,1.064,13.356,2.408,4.088,1.848,1.484
Driver_149,1.4,2.492,2.184,0.952,1.708,1.484,0.952,1.512,2.212,2.884
Driver_150,1.064,7.336,1.148,0.952,6.132,1.176,0.952,1.064,2.66,4.172
