Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_34,1.484,3.22,3.388,2.52,2.492,24.78,5.88,6.412,1.848,1.876
Driver_35,3.052,1.12,1.876,2.772,1.484,1.54,1.148,1.456,1.4,1.848
Driver_36,1.26,35.336,2.492,1.764,2.912,2.856,3.444,2.072,2.268,1.82
Driver_37,1.484,1.26,1.764,2.1,1.344,2.1,1.596,2.548,1.176,1.344
Driver_38,4.368,1.344,2.744,5.18,1.988,1.932,1.372,1.736,1.82,2.604
Driver_39,1.4,1.484,1.96,2.072,1.484,2.8,2.072,4.172,1.232,1.372
Driver_40,1.568,1.316,1.904,2.268,1.428,2.268,1.68,2.744,1.232,1.428
Driver_41,1.96,2.156,4.452,4.284,2.548,5.936,2.66,4.368,1.932,2.24
Driver_42,0.98,3.808,1.624,1.316,1.68,2.184,3.696,1.96,1.428,1.26
Driver_43,1.708,2.156,3.444,3.192,2.212,7.028,3.052,6.72,1.708,1.904
Driver_44,2.296,2.968,18.704,4.508,7.756,3.724,2.352,2.352,3.892,4.144
Driver_45,1.036,5.04,1.736,1.344,1.988,1.988,2.66,1.652,1.708,1.4
Driver_46,2.856,1.036,1.708,2.38,1.372,1.4,1.092,1.344,1.316,1.708
Driver_47,1.26,61.936,2.548,1.792,2.884,3.024,3.78,2.184,2.212,1.82
Driver_48,1.512,1.68,2.352,2.436,1.68,3.64,2.408,5.6,1.4,1.54
Driver_49,5.6,1.68,4.396,7.7,3.304,2.156,1.512,1.708,2.996,6.104
Driver_50,24.5,1.344,2.548,3.584,2.296,1.596,1.204,1.344,2.38,4.144
Driver_51,1.204,1.428,1.68,1.708,1.316,2.464,2.1,4.004,1.12,1.204
Driver_52,10.668,1.288,2.492,4.032,2.016,1.652,1.232,1.456,1.96,3.052
Driver_53,2.744,1.204,2.1,3.192,1.596,1.764,1.288,1.708,1.428,1.876
Driver_54,1.764,2.52,2.772,2.044,5.376,1.848,1.596,1.4,9.156,3.444
Driver_55,1.148,2.604,2.016,1.68,1.708,4.144,8.764,5.376,1.4,1.372
Driver_56,0.952,1.232,1.26,1.26,1.064,1.792,1.82,2.548,0.924,0.98
Driver_57,1.792,4.676,5.544,2.856,7.56,3.64,2.744,2.268,3.78,3.052
Driver_58,1.092,1.344,1.512,1.512,1.232,2.212,2.016,3.444,1.064,1.12
Driver_59,1.792,4.228,6.664,3.192,4.956,5.572,3.304,2.884,2.94,2.772
Driver_60,5.012,1.204,2.184,3.472,1.736,1.596,1.204,1.456,1.652,2.352
Driver_61,4.2,1.876,5.236,6.076,4.368,2.24,1.596,1.708,3.92,10.5
Driver_62,1.568,1.764,2.576,2.688,1.82,4.172,2.548,6.02,1.484,1.652
Driver_63,1.428,1.624,2.156,2.24,1.596,3.36,2.352,5.46,1.316,1.456
Driver_64,3.024,2.212,13.02,8.568,5.012,3.08,1.96,2.156,3.472,5.208
Driver_65,1.036,2.408,1.736,1.456,1.54,3.052,6.188,3.696,1.26,1.232
Driver_66,23.464,1.372,2.688,3.92,2.352,1.652,1.26,1.4,2.408,4.284
Driver_67,3.696,1.232,2.296,3.808,1.736,1.764,1.288,1.652,1.596,2.184
Driver_68,1.288,44.884,2.632,1.82,3.108,2.94,3.444,2.1,2.38,1.904
Driver_69,1.316,5.74,2.8,1.988,2.548,5.348,9.408,3.472,1.904,1.736
Driver_70,1.456,9.072,3.5,2.24,3.528,4.564,4.452,2.744,2.436,2.1
Driver_71,2.744,1.092,1.848,2.66,1.456,1.54,1.176,1.512,1.344,1.764
Driver_72,1.064,2.072,1.708,1.512,1.484,3.108,4.676,4.592,1.232,1.204
Driver_73,1.26,1.484,1.792,1.82,1.4,2.744,2.212,4.592,1.176,1.288
Driver_74,3.668,1.428,2.968,5.936,2.072,2.156,1.484,1.932,1.82,2.548
Driver_75,1.68,2.408,3.78,3.192,2.408,10.416,3.444,6.72,1.82,1.988
Driver_76,1.484,4.984,3.78,2.464,3.108,8.148,5.684,3.724,2.184,2.044
Driver_77,2.1,1.54,2.044,1.848,2.772,1.372,1.176,1.12,4.48,3.556
Driver_78,1.4,1.344,1.792,2.016,1.372,2.324,1.792,3.136,1.176,1.316
Driver_79,2.716,2.324,18.06,8.568,4.536,3.612,2.156,2.436,3.052,4.116
Driver_80,2.268,2.492,4.172,2.856,11.62,2.184,1.736,1.596,17.948,5.992
Driver_81,1.232,19.292,2.38,1.708,2.828,2.66,3.22,1.988,2.24,1.792
Driver_82,1.708,3.64,5.292,3.136,3.444,11.48,4.032,3.948,2.324,2.352
Driver_83,1.064,2.996,1.82,1.484,1.68,3.108,8.54,3.164,1.372,1.288
Driver_84,3.36,1.904,4.088,3.668,5.18,1.988,1.512,1.54,6.272,47.124
Driver_85,1.008,1.428,1.428,1.372,1.204,2.184,2.296,3.416,1.036,1.064
Driver_86,2.184,3.08,18.648,4.48,6.328,4.284,2.548,2.548,3.444,3.64
Driver_87,1.064,5.964,1.82,1.4,2.044,2.184,3.052,1.792,1.736,1.428
Driver_88,1.708,1.708,2.716,3.024,1.848,3.752,2.268,4.48,1.512,1.736
Driver_89,1.092,7.532,1.96,1.484,2.184,2.408,3.416,1.932,1.82,1.512
Driver_90,1.596,5.992,3.696,2.268,5.852,2.94,2.604,1.988,3.724,2.632
Driver_91,1.12,2.912,1.988,1.624,1.736,3.808,12.292,4.172,1.4,1.344
Driver_92,2.52,1.092,1.82,2.604,1.428,1.568,1.204,1.54,1.316,1.68
Driver_93,1.988,2.856,3.836,2.548,11.62,2.212,1.82,1.624,11.48,4.312
Driver_94,2.268,1.82,3.976,5.46,2.324,3.696,2.1,3.192,1.848,2.324
Driver_95,3.724,1.232,2.296,3.752,1.736,1.764,1.288,1.624,1.596,2.184
Driver_96,1.764,2.268,2.52,1.96,4.452,1.708,1.484,1.316,8.26,3.36
Driver_97,4.312,1.652,4.452,17.808,2.8,2.436,1.624,1.988,2.38,3.752
Driver_98,1.932,1.904,2.352,1.96,3.752,1.568,1.344,1.232,7.756,3.78
Driver_99,2.184,1.092,1.736,2.408,1.372,1.568,1.204,1.596,1.26,1.568
Driver_100,1.148,8.344,2.072,1.512,2.464,2.268,2.8,1.764,2.072,1.624
Driver_101,4.984,1.428,2.548,2.856,2.688,1.54,1.204,1.26,3.248,6.048
Driver_102,1.344,7.056,2.94,2.044,2.744,5.068,7.0,3.164,2.044,1.82
Driver_103,2.464,1.82,4.424,6.888,2.492,3.584,2.044,2.94,1.988,2.52
Driver_104,41.636,1.316,2.52,3.612,2.24,1.596,1.204,1.344,2.296,3.92
Driver_105,1.008,1.232,1.344,1.344,1.12,1.876,1.82,2.716,0.952,1.008
Driver_106,1.68,1.092,1.652,2.1,1.288,1.68,1.288,1.82,1.148,1.372
Driver_107,5.544,1.568,3.248,3.808,3.248,1.764,1.344,1.428,3.612,9.632
Driver_108,1.176,1.316,1.568,1.624,1.26,2.184,1.876,3.248,1.064,1.176
Driver_109,1.288,5.852,2.66,1.932,2.464,4.9,9.912,3.36,1.876,1.708
Driver_110,1.12,2.492,1.932,1.624,1.652,3.836,7.616,5.096,1.344,1.316
Driver_111,1.204,7.308,2.184,1.596,2.8,2.212,2.492,1.68,2.352,1.764
Driver_112,1.708,2.212,3.612,3.276,2.296,7.672,3.108,6.44,1.764,1.96
Driver_113,1.344,36.568,2.8,1.904,3.276,3.136,3.528,2.184,2.436,1.96
Driver_114,3.976,1.12,1.904,2.8,1.54,1.484,1.12,1.372,1.484,2.016
Driver_115,6.104,1.512,3.472,7.756,2.492,2.072,1.456,1.736,2.268,3.696
Driver_116,1.708,3.78,3.444,2.24,7.644,2.352,2.044,1.68,5.656,3.136
Driver_117,1.596,1.428,2.128,2.464,1.54,2.632,1.848,3.276,1.316,1.512
Driver_118,3.472,2.016,5.376,4.732,5.6,2.24,1.624,1.68,5.124,16.996
Driver_119,1.96,3.332,9.436,3.948,4.62,6.076,3.052,3.08,2.828,2.912
Driver_120,1.428,2.212,2.66,2.352,1.96,6.86,3.92,26.964,1.54,1.624
Driver_121,5.236,1.428,3.108,6.608,2.24,2.016,1.428,1.736,2.016,3.08
Driver_122,1.652,4.256,5.068,2.912,3.696,8.568,4.172,3.556,2.436,2.352
Driver_123,1.372,18.676,2.884,1.932,3.528,3.024,3.248,2.1,2.604,2.044
Driver_124,1.848,2.576,2.996,2.184,6.328,1.904,1.652,1.456,11.872,3.808
Driver_125,3.276,1.372,2.128,2.212,2.464,1.372,1.12,1.148,3.276,4.452
Driver_126,1.204,1.288,1.568,1.652,1.232,2.128,1.792,3.08,1.064,1.176
Driver_127,1.26,1.344,1.68,1.792,1.316,2.324,1.904,3.444,1.12,1.232
Driver_128,1.792,2.016,3.472,3.444,2.212,5.684,2.744,5.46,1.708,1.96
Driver_129,1.96,1.568,2.744,3.528,1.848,3.052,1.932,3.22,1.54,1.848
Driver_130,13.58,1.344,2.688,4.452,2.184,1.708,1.288,1.484,2.128,3.472
Driver_131,1.12,1.26,1.484,1.54,1.204,2.044,1.792,2.968,1.036,1.12
Driver_132,1.96,1.008,1.54,2.072,1.26,1.428,1.12,1.456,1.148,1.428
Driver_133,1.12,2.52,1.932,1.624,1.652,3.752,7.644,4.928,1.344,1.316
Driver_134,2.772,2.436,14.028,5.712,7.056,3.024,2.016,2.1,4.228,5.768
Driver_135,7.896,1.344,2.716,4.788,2.1,1.792,1.316,1.54,1.988,3.08
Driver_136,3.64,1.708,4.592,20.02,2.716,2.632,1.708,2.156,2.268,3.332
Driver_137,4.368,1.344,2.66,4.928,1.96,1.904,1.372,1.708,1.792,2.548
Driver_138,1.176,1.708,1.82,1.736,1.456,3.164,2.912,6.664,1.204,1.26
Driver_139,1.316,1.4,1.82,1.932,1.4,2.548,1.988,3.752,1.176,1.316
Driver_140,9.436,1.456,3.22,5.74,2.52,1.876,1.372,1.568,2.408,4.172
Driver_141,1.708,1.12,1.68,2.156,1.316,1.708,1.316,1.848,1.176,1.4
Driver_142,3.724,1.848,4.144,3.976,4.76,1.988,1.512,1.54,5.292,115.052
Driver_143,2.52,2.632,8.54,4.172,12.908,2.8,1.988,1.932,5.628,6.076
Driver_144,2.856,1.456,2.212,2.184,2.744,1.428,1.176,1.176,3.976,4.788
Driver_145,1.372,16.128,2.94,1.96,3.64,3.052,3.192,2.1,2.66,2.072
Driver_146,1.4,7.168,2.744,1.876,3.92,2.464,2.492,1.792,3.08,2.184
Driver_147,1.148,1.96,1.904,1.708,1.54,3.64,3.92,7.98,1.26,1.288
Driver_148,3.416,1.12,1.904,2.828,1.54,1.512,1.148,1.428,1.428,1.932
Driver_149,11.984,1.456,3.052,4.592,2.632,1.764,1.316,1.484,2.632,5.012
Driver_150,1.288,1.624,1.96,1.932,1.512,3.248,2.576,6.412,1.26,1.344
