Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_50,1.064,1.596,1.708,1.092,1.288,1.568,1.512,4.284,1.204,1.288
Driver_51,1.26,1.792,2.156,1.288,1.568,1.764,1.876,9.128,1.4,1.512
Driver_52,1.204,5.684,2.268,1.176,1.204,0.896,1.988,1.904,1.512,0.952
Driver_53,1.064,1.484,1.624,1.092,1.288,1.68,1.456,3.864,1.176,1.344
Driver_54,8.12,1.428,2.24,12.992,7.364,1.372,2.66,1.484,3.836,2.38
Driver_55,1.288,0.98,1.288,1.372,1.82,8.12,1.288,1.512,1.204,4.032
Driver_56,1.232,1.12,1.484,1.316,1.736,6.468,1.428,2.184,1.232,2.576
Driver_57,0.812,1.036,1.092,0.84,0.98,1.484,1.008,1.792,0.868,1.064
Driver_58,2.8,3.108,15.092,2.772,2.856,1.26,55.048,2.436,4.76,1.624
Driver_59,1.204,1.372,1.736,1.26,1.596,2.604,1.596,3.724,1.288,1.82
Driver_60,1.792,1.204,1.764,1.96,3.08,3.584,1.792,1.932,1.652,8.204
Driver_61,5.18,1.568,2.744,6.524,20.3,1.54,3.276,1.792,3.948,2.716
Driver_62,1.316,1.372,1.82,1.372,1.82,3.08,1.68,3.5,1.372,2.156
Driver_63,1.344,9.212,2.912,1.316,1.372,0.98,2.436,2.324,1.736,1.064
Driver_64,1.4,1.512,2.072,1.484,1.96,2.66,1.904,4.424,1.512,2.156
Driver_65,1.316,9.324,2.688,1.288,1.316,0.952,2.296,2.072,1.708,1.008
Driver_66,1.96,2.436,4.956,2.016,2.604,1.68,3.948,5.264,2.38,1.904
Driver_67,7.952,1.876,3.36,7.392,4.368,1.232,4.648,1.68,13.384,1.82
Driver_68,1.064,1.624,1.736,1.092,1.288,1.54,1.54,4.312,1.204,1.288
Driver_69,13.104,1.428,2.212,26.516,5.404,1.288,2.66,1.428,4.228,2.1
Driver_70,2.212,4.396,19.096,2.184,2.268,1.204,8.848,2.688,3.388,1.456
Driver_71,5.292,1.428,2.352,7.0,15.904,1.54,2.744,1.624,3.444,2.828
Driver_72,1.512,2.408,3.276,1.54,1.876,1.596,2.632,20.44,1.792,1.596
Driver_73,1.596,2.352,3.556,1.652,2.072,1.68,2.884,12.488,1.904,1.708
Driver_74,1.064,2.072,1.876,1.092,1.204,1.204,1.624,3.64,1.232,1.12
Driver_75,1.932,2.016,3.668,2.044,2.856,1.932,3.248,4.788,2.212,2.212
Driver_76,2.184,1.596,2.716,2.38,4.116,2.352,2.688,2.772,2.212,3.444
Driver_77,1.176,5.012,2.296,1.176,1.204,0.952,1.988,2.128,1.484,0.98
Driver_78,2.66,1.176,1.736,3.052,5.264,1.932,1.904,1.512,2.072,5.488
Driver_79,2.492,1.344,2.156,2.8,6.02,2.296,2.268,1.932,2.212,5.712
Driver_80,0.84,1.036,1.148,0.868,1.036,1.624,1.064,1.876,0.896,1.148
Driver_81,15.54,1.68,2.8,12.964,4.592,1.232,3.612,1.54,8.176,1.876
Driver_82,1.12,0.84,1.064,1.176,1.484,4.004,1.064,1.204,1.036,2.856
Driver_83,1.904,6.636,7.84,1.876,1.932,1.148,5.292,2.632,2.772,1.316
Driver_84,3.92,1.484,2.492,4.732,47.992,1.708,2.856,1.82,3.136,3.332
Driver_85,1.036,1.764,1.708,1.036,1.204,1.288,1.512,3.612,1.176,1.12
Driver_86,1.176,0.896,1.148,1.232,1.596,6.188,1.148,1.344,1.092,3.22
Driver_87,4.452,1.372,2.156,5.6,13.524,1.596,2.492,1.596,2.996,3.164
Driver_88,1.848,7.98,6.496,1.82,1.848,1.092,4.788,2.492,2.688,1.26
Driver_89,14.616,1.54,2.52,31.248,6.02,1.288,3.136,1.54,5.32,2.1
Driver_90,1.232,6.104,2.324,1.204,1.204,0.896,2.016,1.932,1.54,0.952
Driver_91,1.036,1.484,1.596,1.064,1.26,1.596,1.428,3.64,1.148,1.26
Driver_92,1.008,1.176,1.372,1.064,1.288,2.408,1.26,2.492,1.064,1.54
Driver_93,1.232,2.604,2.436,1.232,1.4,1.288,2.016,5.208,1.456,1.232
Driver_94,1.204,1.26,1.596,1.26,1.652,3.388,1.512,2.884,1.26,2.044
Driver_95,0.868,1.036,1.148,0.896,1.064,1.792,1.064,1.904,0.924,1.204
Driver_96,2.604,2.884,14.476,2.66,3.024,1.4,11.732,2.912,3.836,1.764
Driver_97,4.284,2.24,5.292,4.312,4.116,1.316,8.848,2.044,8.12,1.848
Driver_98,0.924,1.148,1.26,0.952,1.148,1.848,1.176,2.268,0.98,1.288
Driver_99,2.128,1.344,2.1,2.352,4.284,2.688,2.184,2.128,1.988,5.796
Driver_100,1.26,1.148,1.512,1.344,1.792,6.048,1.456,2.268,1.26,2.632
Driver_101,3.724,1.316,2.044,4.536,10.388,1.68,2.296,1.568,2.66,3.64
Driver_102,1.372,1.092,1.484,1.456,2.016,8.848,1.456,1.932,1.316,3.808
Driver_103,1.736,4.452,6.412,1.736,1.932,1.26,4.144,3.976,2.324,1.4
Driver_104,1.344,4.228,3.052,1.344,1.456,1.148,2.436,3.612,1.652,1.176
Driver_105,2.744,2.604,9.492,2.828,3.388,1.428,9.8,2.856,3.948,1.876
Driver_106,2.324,1.232,1.848,2.604,4.844,2.352,1.96,1.708,1.988,8.764
Driver_107,1.008,1.848,1.708,1.036,1.176,1.232,1.484,3.276,1.176,1.092
Driver_108,1.12,1.372,1.624,1.148,1.4,2.1,1.484,3.696,1.204,1.54
Driver_109,1.008,1.26,1.428,1.064,1.288,2.044,1.316,2.856,1.092,1.428
Driver_110,0.98,0.98,1.176,1.008,1.232,3.444,1.12,1.764,0.98,1.652
Driver_111,1.204,1.988,2.156,1.232,1.428,1.484,1.848,7.196,1.372,1.344
Driver_112,1.204,0.896,1.176,1.26,1.652,6.496,1.176,1.372,1.12,3.36
Driver_113,2.24,3.808,37.94,2.24,2.408,1.288,9.044,2.996,3.304,1.54
Driver_114,1.372,2.744,2.968,1.372,1.596,1.372,2.38,7.896,1.652,1.344
Driver_115,4.06,2.128,5.068,4.256,4.844,1.4,7.364,2.184,5.992,2.016
Driver_116,4.844,1.26,1.904,6.104,6.412,1.456,2.184,1.4,2.828,2.744
Driver_117,1.344,1.316,1.764,1.428,1.932,3.808,1.68,2.968,1.4,2.492
Driver_118,1.008,1.54,1.596,1.036,1.204,1.428,1.4,3.416,1.12,1.176
Driver_119,0.924,1.288,1.372,0.952,1.12,1.484,1.232,2.604,1.008,1.148
Driver_120,1.148,0.896,1.148,1.204,1.54,7.84,1.12,1.372,1.064,2.856
Driver_121,1.372,1.008,1.344,1.456,2.016,6.804,1.344,1.568,1.26,4.928
Driver_122,0.868,1.148,1.204,0.896,1.036,1.456,1.12,2.1,0.924,1.092
Driver_123,1.316,1.288,1.736,1.4,1.876,3.78,1.652,2.94,1.372,2.408
Driver_124,1.008,1.064,1.26,1.036,1.288,2.856,1.204,2.1,1.036,1.596
Driver_125,1.176,2.016,2.1,1.204,1.4,1.428,1.82,6.272,1.344,1.288
Driver_126,3.052,1.736,3.332,3.388,7.14,1.82,3.64,2.38,3.108,2.94
Driver_127,1.456,1.036,1.4,1.568,2.212,5.264,1.428,1.596,1.344,6.468
Driver_128,1.428,1.176,1.624,1.512,2.156,6.076,1.596,2.184,1.4,3.64
Driver_129,0.812,1.036,1.092,0.84,0.98,1.512,1.008,1.764,0.868,1.092
Driver_130,1.288,1.204,1.596,1.344,1.792,4.62,1.54,2.548,1.316,2.492
Driver_131,0.924,1.176,1.288,0.952,1.12,1.68,1.204,2.408,1.008,1.232
Driver_132,2.1,3.22,10.556,2.128,2.492,1.4,6.048,3.836,2.856,1.652
Driver_133,0.924,1.26,1.316,0.952,1.092,1.512,1.204,2.492,1.008,1.148
Driver_134,1.988,5.264,10.976,1.988,2.072,1.204,6.16,2.856,2.912,1.4
Driver_135,2.072,2.212,4.564,2.184,2.968,1.764,3.92,4.424,2.464,2.1
Driver_136,1.204,1.932,2.156,1.232,1.484,1.568,1.848,8.344,1.4,1.4
Driver_137,2.268,2.436,6.132,2.352,3.08,1.624,5.096,3.836,2.856,1.988
Driver_138,2.408,3.08,17.948,2.436,2.8,1.372,9.632,3.108,3.472,1.708
Driver_139,1.176,1.484,1.82,1.232,1.54,2.128,1.624,4.62,1.288,1.624
Driver_140,3.248,1.204,1.82,3.808,6.58,1.736,2.016,1.484,2.324,4.004
Driver_141,1.288,1.344,1.764,1.344,1.764,3.108,1.652,3.388,1.344,2.1
Driver_142,1.036,1.064,1.288,1.092,1.372,3.752,1.232,2.044,1.064,1.82
Driver_143,2.716,1.148,1.708,3.08,4.984,1.848,1.848,1.456,2.044,4.928
Driver_144,0.952,1.008,1.176,1.008,1.232,2.968,1.12,1.848,0.98,1.568
Driver_145,6.132,2.044,3.668,5.516,3.64,1.176,5.32,1.68,37.968,1.68
Driver_146,1.26,1.344,1.764,1.316,1.736,2.996,1.624,3.444,1.344,2.044
Driver_147,3.052,2.128,5.208,3.248,4.648,1.596,5.852,2.66,3.808,2.24
Driver_148,1.12,2.856,2.156,1.148,1.232,1.092,1.82,3.164,1.372,1.064
Driver_149,3.836,1.708,3.276,4.396,10.724,1.652,3.836,2.1,3.724,2.744
Driver_150,1.008,1.008,1.204,1.036,1.316,3.948,1.148,1.82,1.008,1.764
