Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_26,2.072,1.484,3.472,1.764,4.592,7.196,1.344,3.248,1.456,1.232
Driver_27,1.988,3.164,3.052,3.696,2.156,3.976,2.408,5.712,2.1,1.988
Driver_28,3.696,1.176,4.34,1.708,1.932,2.464,1.344,1.792,1.036,0.98
Driver_29,1.428,3.864,1.596,3.472,1.148,1.512,5.236,1.792,1.596,2.072
Driver_30,7.756,1.12,3.416,1.848,1.372,1.736,1.484,1.428,0.924,0.896
Driver_31,7.028,1.596,6.58,3.584,1.568,2.352,2.324,2.016,1.176,1.176
Driver_32,6.3,1.316,3.108,2.688,1.232,1.624,2.156,1.484,0.98,1.008
Driver_33,1.54,1.456,2.184,1.484,24.696,5.124,1.204,3.36,1.652,1.316
Driver_34,1.68,2.548,2.548,2.296,3.136,6.104,1.736,97.692,2.492,1.988
Driver_35,3.976,1.176,4.228,1.708,1.82,2.324,1.344,1.708,1.036,0.952
Driver_36,2.072,2.352,2.156,8.148,1.204,1.652,14.84,1.792,1.316,1.484
Driver_37,1.624,5.208,2.212,3.22,1.876,2.856,2.464,4.62,2.604,2.632
Driver_38,1.904,1.344,2.884,1.568,5.208,5.068,1.232,2.772,1.4,1.176
Driver_39,1.904,1.288,2.8,1.512,4.62,4.312,1.204,2.52,1.316,1.12
Driver_40,1.456,2.828,2.016,2.044,2.772,3.864,1.624,10.584,3.36,2.38
Driver_41,16.1,1.204,4.172,2.1,1.428,1.876,1.624,1.568,0.98,0.952
Driver_42,2.212,2.52,3.836,3.332,2.436,5.404,2.156,5.992,1.904,1.736
Driver_43,2.324,2.576,2.632,43.932,1.372,1.988,6.524,2.156,1.428,1.568
Driver_44,1.96,1.288,2.884,1.54,4.2,4.116,1.204,2.436,1.288,1.092
Driver_45,1.708,1.344,2.492,1.484,7.308,4.788,1.176,2.8,1.428,1.176
Driver_46,2.772,1.204,3.892,1.624,2.38,2.94,1.288,1.988,1.12,1.008
Driver_47,1.4,2.072,1.96,1.708,4.116,4.48,1.372,7.028,2.772,1.904
Driver_48,1.68,2.856,2.492,2.436,2.772,5.04,1.82,22.904,2.604,2.1
Driver_49,1.596,2.772,1.708,4.312,1.12,1.484,12.404,1.68,1.372,1.68
Driver_50,1.036,4.564,1.232,1.652,1.288,1.512,1.624,2.044,4.06,33.124
Driver_51,2.352,2.044,4.536,2.688,2.94,8.988,1.848,5.432,1.736,1.54
Driver_52,4.564,1.54,3.276,3.892,1.26,1.764,2.856,1.652,1.092,1.12
Driver_53,2.1,2.66,2.324,13.412,1.288,1.82,9.8,2.016,1.428,1.596
Driver_54,1.232,4.48,1.4,2.548,1.092,1.4,3.248,1.708,1.736,2.492
Driver_55,2.044,1.708,3.5,1.988,4.564,21.308,1.484,4.62,1.68,1.4
Driver_56,1.54,4.872,2.1,2.8,1.988,2.968,2.184,5.32,2.94,2.772
Driver_57,1.624,5.292,1.96,4.732,1.372,1.932,4.48,2.408,1.876,2.296
Driver_58,1.036,4.06,1.26,1.624,1.428,1.624,1.54,2.268,6.02,14.448
Driver_59,1.652,4.172,2.324,2.996,2.072,3.332,2.24,6.104,2.66,2.464
Driver_60,2.044,2.184,2.072,6.412,1.148,1.568,13.272,1.68,1.26,1.428
Driver_61,2.296,1.624,4.228,2.044,3.836,10.024,1.512,3.78,1.54,1.316
Driver_62,3.92,1.428,9.744,2.184,2.24,3.528,1.596,2.38,1.232,1.12
Driver_63,4.844,1.596,3.668,4.172,1.344,1.904,2.856,1.764,1.12,1.148
Driver_64,1.428,2.66,2.044,1.988,2.94,4.06,1.596,11.172,3.248,2.268
Driver_65,10.108,1.316,6.776,2.268,1.652,2.324,1.68,1.82,1.064,1.036
Driver_66,2.576,2.38,2.968,32.144,1.428,2.1,5.18,2.212,1.4,1.512
Driver_67,1.4,2.548,1.96,1.876,3.024,3.948,1.512,9.212,3.332,2.24
Driver_68,4.2,1.848,4.592,5.6,1.512,2.268,3.052,2.128,1.26,1.288
Driver_69,2.744,1.68,2.352,4.452,1.148,1.54,4.172,1.54,1.092,1.176
Driver_70,1.848,3.164,2.1,8.008,1.288,1.792,9.632,2.044,1.512,1.764
Driver_71,1.232,1.932,1.652,1.484,3.528,3.136,1.26,4.312,3.164,1.932
Driver_72,5.74,1.12,2.604,1.96,1.148,1.456,1.652,1.288,0.896,0.896
Driver_73,1.68,5.404,2.24,3.724,1.764,2.66,2.772,3.948,2.38,2.52
Driver_74,2.016,1.54,3.36,1.792,5.012,8.904,1.372,3.584,1.54,1.288
Driver_75,1.624,1.904,2.464,1.848,5.404,9.1,1.428,7.504,2.128,1.624
Driver_76,1.764,1.288,2.548,1.456,5.404,4.172,1.176,2.52,1.344,1.12
Driver_77,4.704,1.54,32.844,2.576,2.072,3.388,1.792,2.436,1.26,1.176
Driver_78,5.6,1.344,8.736,2.184,1.904,2.744,1.596,2.016,1.12,1.064
Driver_79,1.316,47.88,1.624,2.604,1.456,1.932,2.436,2.688,2.828,4.004
Driver_80,2.688,1.764,2.38,5.208,1.176,1.596,4.76,1.596,1.148,1.232
Driver_81,1.68,5.6,2.128,4.704,1.512,2.184,3.696,2.856,2.044,2.38
Driver_82,3.92,1.904,4.536,6.16,1.512,2.324,3.164,2.184,1.288,1.316
Driver_83,2.856,1.4,5.404,1.932,2.8,4.284,1.428,2.548,1.288,1.148
Driver_84,2.38,1.848,4.76,2.408,3.22,11.2,1.708,4.676,1.652,1.428
Driver_85,2.604,1.54,2.128,3.556,1.092,1.428,3.64,1.428,1.036,1.12
Driver_86,1.372,2.548,1.932,1.876,2.996,3.808,1.512,8.568,3.416,2.268
Driver_87,1.512,3.556,1.68,4.088,1.176,1.54,6.888,1.82,1.54,1.96
Driver_88,2.716,1.512,5.572,2.072,3.08,5.712,1.512,3.024,1.372,1.232
Driver_89,6.384,1.568,14.308,3.08,1.764,2.772,2.044,2.24,1.232,1.176
Driver_90,1.708,1.68,1.596,3.052,0.98,1.232,5.04,1.288,1.036,1.204
Driver_91,2.044,2.66,3.36,3.108,2.52,5.516,2.1,7.616,2.044,1.848
Driver_92,1.624,5.376,1.96,4.676,1.372,1.932,4.424,2.436,1.876,2.296
Driver_93,2.436,1.624,2.1,3.976,1.092,1.456,4.34,1.456,1.064,1.176
Driver_94,1.876,1.624,3.024,1.82,5.908,12.768,1.4,4.312,1.68,1.372
Driver_95,0.98,3.416,1.176,1.484,1.344,1.512,1.428,2.016,5.488,16.38
Driver_96,3.136,1.512,7.588,2.184,2.66,4.648,1.568,2.772,1.316,1.204
Driver_97,1.54,8.428,1.932,3.612,1.54,2.156,3.08,2.968,2.324,2.8
Driver_98,2.464,1.232,3.556,1.596,2.744,3.248,1.26,2.1,1.176,1.036
Driver_99,1.54,2.828,2.212,2.184,2.828,4.424,1.708,17.332,2.968,2.24
Driver_100,1.96,1.82,1.82,4.004,1.036,1.372,6.664,1.428,1.12,1.26
Driver_101,1.204,5.264,1.372,2.436,1.12,1.428,2.94,1.764,1.876,2.828
Driver_102,1.316,9.044,1.54,2.856,1.26,1.652,3.108,2.128,2.1,3.052
Driver_103,5.46,1.484,3.472,3.5,1.288,1.792,2.576,1.652,1.064,1.092
Driver_104,2.436,1.708,4.9,2.24,3.388,10.024,1.624,4.032,1.568,1.344
Driver_105,1.876,2.576,1.988,6.636,1.176,1.624,37.492,1.792,1.344,1.568
Driver_106,1.848,2.94,2.044,7.728,1.26,1.736,12.768,1.96,1.456,1.708
Driver_107,1.26,2.968,1.344,2.576,1.008,1.288,3.948,1.484,1.428,1.904
Driver_108,2.688,1.512,5.404,2.044,3.108,5.684,1.512,2.996,1.372,1.204
Driver_109,2.576,2.632,3.864,6.804,1.792,2.996,3.164,3.22,1.624,1.652
Driver_110,1.904,1.764,3.164,1.96,4.984,31.024,1.484,5.264,1.764,1.456
Driver_111,1.96,3.892,2.632,5.544,1.708,2.688,3.332,3.472,1.96,2.072
Driver_112,2.996,2.24,5.348,4.984,1.904,3.416,2.66,3.22,1.54,1.512
Driver_113,1.232,1.932,1.26,2.24,0.896,1.12,3.668,1.232,1.12,1.4
Driver_114,1.652,4.704,1.96,5.124,1.344,1.876,5.04,2.324,1.792,2.184
Driver_115,1.316,2.212,1.372,2.632,0.952,1.204,4.816,1.344,1.232,1.54
Driver_116,2.604,2.576,3.472,11.228,1.624,2.548,3.808,2.716,1.54,1.596
Driver_117,1.596,5.74,2.128,3.248,1.82,2.716,2.492,4.256,2.632,2.716
Driver_118,0.924,2.772,1.092,1.344,1.26,1.372,1.316,1.792,4.816,8.652
Driver_119,5.348,1.428,3.192,3.164,1.232,1.708,2.464,1.568,1.036,1.064
Driver_120,2.464,1.372,4.144,1.764,3.248,4.536,1.344,2.576,1.288,1.12
Driver_121,1.288,6.804,1.484,2.744,1.204,1.568,3.164,1.96,1.96,2.884
Driver_122,0.98,4.088,1.176,1.568,1.204,1.4,1.596,1.82,3.332,14.252
Driver_123,1.092,3.22,1.4,1.596,1.792,2.016,1.456,2.996,14.308,4.48
Driver_124,1.148,6.608,1.316,2.1,1.176,1.456,2.324,1.848,2.212,3.892
Driver_125,1.148,5.88,1.4,1.876,1.512,1.82,1.736,2.632,4.928,8.12
Driver_126,1.54,1.764,1.484,2.828,0.952,1.204,5.152,1.288,1.064,1.26
Driver_127,1.26,2.52,1.708,1.708,2.716,3.052,1.428,5.432,4.284,2.464
Driver_128,1.092,4.284,1.344,1.68,1.512,1.764,1.568,2.492,6.748,9.296
Driver_129,2.744,2.38,3.332,17.416,1.484,2.268,4.34,2.38,1.428,1.512
Driver_130,3.724,1.736,3.304,5.46,1.316,1.876,3.5,1.82,1.176,1.232
Driver_131,2.212,1.568,1.904,3.388,1.036,1.344,4.032,1.372,1.036,1.12
Driver_132,12.18,1.288,3.668,2.492,1.316,1.764,1.932,1.54,0.98,0.98
Driver_133,2.296,1.792,2.1,4.732,1.12,1.484,5.684,1.54,1.12,1.232
Driver_134,1.596,1.792,1.512,3.024,0.952,1.232,5.824,1.316,1.092,1.288
Driver_135,1.568,3.276,1.708,4.312,1.148,1.54,8.372,1.792,1.484,1.848
Driver_136,1.652,3.892,1.904,5.432,1.288,1.764,6.776,2.1,1.652,1.988
Driver_137,1.848,1.484,2.884,1.68,6.608,7.672,1.316,3.528,1.568,1.288
Driver_138,2.044,2.856,3.248,3.36,2.352,4.732,2.24,6.692,2.072,1.904
Driver_139,1.484,7.336,1.96,2.94,1.736,2.464,2.408,3.864,2.828,3.08
Driver_140,1.568,2.184,2.324,1.932,4.004,6.44,1.512,13.44,2.492,1.848
Driver_141,6.748,1.26,5.796,2.016,1.708,2.324,1.54,1.764,1.064,1.008
Driver_142,6.524,1.092,2.884,1.792,1.232,1.568,1.484,1.344,0.896,0.868
Driver_143,2.156,1.596,3.808,1.96,4.256,11.088,1.456,3.864,1.568,1.316
Driver_144,1.344,2.576,1.82,1.792,2.856,3.444,1.484,6.86,3.78,2.38
Driver_145,0.98,3.248,1.204,1.484,1.4,1.54,1.4,2.1,7.028,10.276
Driver_146,1.372,1.904,1.932,1.624,4.816,4.48,1.316,5.796,2.576,1.764
Driver_147,1.372,3.276,1.876,2.044,2.38,3.164,1.652,6.748,4.004,2.772
Driver_148,1.232,11.452,1.456,2.436,1.26,1.596,2.576,2.1,2.324,3.752
Driver_149,10.808,1.456,7.56,2.912,1.596,2.324,2.016,1.932,1.12,1.12
Driver_150,9.828,1.176,3.976,1.932,1.428,1.876,1.54,1.54,0.98,0.924
