Drivers \ Facilities,1,2,3,4,5,6,7,8,9,10
Driver_60,1.596,1.092,1.54,1.26,3.248,3.052,1.848,3.92,1.372,2.324
Driver_61,15.288,1.764,6.188,2.632,1.372,1.176,1.176,2.716,1.12,7.14
Driver_62,1.428,1.176,1.344,1.344,8.82,4.144,3.024,3.808,1.932,1.96
Driver_63,1.484,5.992,1.26,3.164,0.952,0.812,0.98,1.204,1.12,1.288
Driver_64,1.26,1.064,1.204,1.176,11.06,6.944,2.996,2.828,1.82,1.68
Driver_65,2.688,1.512,2.324,1.96,2.324,1.82,1.708,14.896,1.456,5.264
Driver_66,1.204,1.064,1.12,1.148,19.516,7.28,3.668,2.492,2.016,1.54
Driver_67,1.316,1.54,1.148,1.596,3.052,1.96,4.9,2.352,4.956,1.54
Driver_68,3.724,1.68,2.968,2.296,1.876,1.512,1.512,6.104,1.344,9.156
Driver_69,0.924,1.26,0.84,1.176,1.596,1.288,2.576,1.26,5.908,1.008
Driver_70,2.1,2.184,1.708,2.716,2.24,1.596,2.128,3.948,2.1,2.548
Driver_71,2.576,1.26,2.548,1.568,1.932,1.708,1.4,4.648,1.176,5.236
Driver_72,1.12,1.652,0.98,1.512,1.792,1.372,2.716,1.568,6.244,1.232
Driver_73,6.132,2.436,3.444,4.508,1.316,1.12,1.204,2.436,1.204,3.78
Driver_74,1.428,6.468,1.204,3.108,1.12,0.924,1.26,1.4,1.54,1.344
Driver_75,1.148,1.344,1.036,1.344,3.108,2.072,8.372,1.96,7.28,1.344
Driver_76,2.604,5.376,1.96,97.72,1.204,1.008,1.204,1.848,1.288,2.1
Driver_77,1.344,2.576,1.148,2.184,1.54,1.204,1.904,1.68,2.716,1.4
Driver_78,1.092,0.924,1.036,1.008,5.516,124.264,2.66,2.044,1.652,1.372
Driver_79,6.832,2.1,3.78,3.416,1.456,1.204,1.288,3.024,1.232,5.6
Driver_80,1.792,2.156,1.512,2.464,2.296,1.624,2.408,3.22,2.492,2.128
Driver_81,1.008,1.428,0.924,1.316,1.792,1.4,2.94,1.456,9.352,1.12
Driver_82,1.288,1.008,1.232,1.12,5.04,6.356,2.268,2.716,1.512,1.708
Driver_83,1.96,15.96,1.568,7.784,1.148,0.952,1.176,1.596,1.316,1.68
Driver_84,1.904,1.288,1.764,1.568,3.332,2.492,2.044,9.212,1.568,3.024
Driver_85,1.568,1.148,1.512,1.316,4.144,3.36,2.128,4.48,1.54,2.296
Driver_86,2.156,1.204,2.128,1.484,2.24,1.96,1.54,5.096,1.26,3.836
Driver_87,1.82,9.968,1.484,5.236,1.036,0.868,1.064,1.4,1.176,1.512
Driver_88,2.66,1.26,2.604,1.624,1.96,1.708,1.428,4.928,1.204,5.6
Driver_89,3.92,1.232,5.74,1.624,1.288,1.176,1.064,2.296,0.952,4.872
Driver_90,2.044,1.68,1.736,2.044,2.968,2.016,2.324,7.952,1.96,2.912
Driver_91,6.02,1.568,4.956,2.184,1.512,1.316,1.26,3.416,1.148,26.488
Driver_92,1.484,1.764,1.288,1.876,2.8,1.848,3.416,2.772,3.472,1.764
Driver_93,2.296,1.652,1.96,2.072,2.688,1.932,2.044,14.112,1.736,3.556
Driver_94,1.82,24.136,1.484,5.88,1.092,0.924,1.148,1.484,1.288,1.568
Driver_95,1.064,1.4,0.952,1.344,2.072,1.54,3.696,1.596,22.736,1.176
Driver_96,2.044,4.48,1.624,5.124,1.484,1.176,1.54,2.156,1.736,1.988
Driver_97,1.064,1.372,0.952,1.316,2.128,1.596,4.06,1.596,63.924,1.176
Driver_98,1.12,0.952,1.064,1.036,5.964,36.4,2.688,2.128,1.652,1.428
Driver_99,1.624,19.348,1.344,4.144,1.064,0.896,1.148,1.4,1.316,1.428
Driver_100,1.064,1.372,0.952,1.316,2.24,1.652,4.34,1.624,54.376,1.204
Driver_101,1.064,1.652,0.952,1.484,1.596,1.26,2.324,1.428,4.788,1.148
Driver_102,1.204,2.66,1.036,1.988,1.26,1.008,1.54,1.372,2.128,1.204
Driver_103,75.32,1.792,7.168,2.688,1.26,1.092,1.12,2.352,1.064,5.152
Driver_104,3.948,1.4,3.808,1.876,1.652,1.428,1.288,3.892,1.148,14.784
Driver_105,1.568,1.456,1.4,1.652,4.732,2.548,3.556,4.172,2.52,2.044
Driver_106,1.82,1.12,1.792,1.344,2.576,2.352,1.652,4.48,1.288,2.884
Driver_107,2.548,1.428,2.268,1.82,2.38,1.876,1.708,13.244,1.428,4.956
Driver_108,1.764,2.24,1.456,2.492,2.212,1.568,2.352,2.94,2.548,2.044
Driver_109,1.288,0.98,1.26,1.12,3.948,4.956,2.016,2.688,1.4,1.764
Driver_110,2.1,1.288,1.96,1.568,2.716,2.184,1.764,8.736,1.428,3.612
Driver_111,6.72,2.38,3.612,4.312,1.288,1.092,1.176,2.352,1.176,3.752
Driver_112,1.4,2.772,1.204,2.352,1.568,1.204,1.904,1.764,2.604,1.456
Driver_113,5.04,2.436,3.08,4.34,1.456,1.204,1.316,2.884,1.288,4.2
Driver_114,1.932,1.456,1.708,1.764,3.556,2.352,2.38,10.416,1.848,2.856
Driver_115,1.176,1.036,1.092,1.12,13.468,8.624,3.556,2.38,1.96,1.484
Driver_116,1.036,1.652,0.924,1.428,1.456,1.148,2.016,1.316,3.752,1.092
Driver_117,1.372,1.568,1.232,1.652,3.36,2.072,4.564,2.66,3.976,1.652
Driver_118,1.428,1.932,1.232,1.96,2.324,1.624,2.996,2.38,3.724,1.652
Driver_119,2.352,6.44,1.792,16.1,1.26,1.036,1.288,1.904,1.4,2.016
Driver_120,1.204,1.176,1.12,1.26,9.464,3.696,7.14,2.436,2.828,1.512
Driver_121,1.232,1.064,1.176,1.176,15.148,7.252,3.276,2.688,1.904,1.624
Driver_122,2.212,3.864,1.736,5.124,1.568,1.204,1.596,2.38,1.736,2.212
Driver_123,2.212,1.204,2.156,1.484,2.212,1.96,1.54,5.264,1.26,3.948
Driver_124,2.324,1.372,2.128,1.708,2.548,2.016,1.736,12.292,1.428,4.228
Driver_125,1.064,0.84,1.036,0.952,3.192,6.972,1.904,1.848,1.316,1.344
Driver_126,2.296,2.044,1.876,2.604,2.296,1.652,2.044,5.152,1.904,3.024
Driver_127,2.072,10.248,1.624,9.268,1.232,1.008,1.26,1.736,1.4,1.82
Driver_128,3.248,1.232,3.668,1.596,1.512,1.372,1.176,3.024,1.036,6.188
Driver_129,1.064,1.148,0.98,1.204,3.64,2.464,31.416,1.82,4.648,1.26
Driver_130,4.9,1.288,9.856,1.708,1.204,1.092,1.008,2.128,0.924,4.508
Driver_131,1.68,6.664,1.4,4.2,1.316,1.036,1.4,1.708,1.68,1.596
Driver_132,1.372,2.38,1.176,2.128,1.708,1.288,2.128,1.82,3.08,1.456
Driver_133,1.372,3.276,1.148,2.464,1.372,1.092,1.624,1.568,2.156,1.372
Driver_134,1.428,1.596,1.26,1.708,3.388,2.072,4.172,2.856,3.584,1.736
Driver_135,2.716,1.288,2.66,1.624,1.932,1.68,1.4,4.844,1.204,5.852
Driver_136,2.268,6.608,1.764,11.816,1.288,1.064,1.316,1.904,1.456,1.988
Driver_137,2.184,1.848,1.82,2.324,2.576,1.792,2.184,6.3,1.932,2.996
Driver_138,1.26,2.324,1.092,1.96,1.512,1.176,1.932,1.596,2.912,1.316
Driver_139,1.064,1.596,0.952,1.456,1.68,1.288,2.492,1.456,5.656,1.148
Driver_140,1.372,4.984,1.148,2.744,1.148,0.952,1.288,1.372,1.596,1.288
Driver_141,3.052,1.26,3.22,1.596,1.652,1.484,1.26,3.528,1.092,6.468
Driver_142,1.176,1.26,1.064,1.316,4.62,2.632,13.468,2.24,4.116,1.428
Driver_143,7.868,1.456,12.6,1.988,1.288,1.12,1.064,2.38,1.008,6.132
Driver_144,1.12,1.12,1.036,1.176,5.936,3.36,12.152,2.072,3.164,1.344
Driver_145,1.428,1.372,1.26,1.512,5.824,2.772,4.62,3.304,2.8,1.82
Driver_146,1.932,1.288,1.792,1.54,3.192,2.464,1.96,8.764,1.512,3.08
Driver_147,1.54,4.648,1.288,3.192,1.344,1.064,1.512,1.652,1.876,1.512
Driver_148,1.54,2.688,1.316,2.548,1.764,1.316,2.072,2.1,2.632,1.652
Driver_149,1.792,1.232,1.652,1.484,3.724,2.772,2.128,6.916,1.596,2.716
Driver_150,1.204,0.924,1.176,1.036,3.612,5.6,1.932,2.324,1.372,1.596
